record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
STATE,TRIPURA,,,1.9,11.0,-82,LD,715.2,851.4,-16,N
DISTRICT,TRIPURA,1,DHALAI,1.5,9.2,-83,LD,737.9,798.0,-8,N
DISTRICT,TRIPURA,2,GOMATI,0.4,13.9,-97,LD,622.4,884.3,-30,D
DISTRICT,TRIPURA,3,KHOWAI,0.0,8.5,-100,NR,773.0,796.5,-3,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,1.9,13.1,-86,LD,677.3,796.5,-15,N
DISTRICT,TRIPURA,5,SIPAHIJALA,3.0,9.1,-67,LD,669.9,822.7,-19,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,3.0,11.9,-74,LD,719.9,1077.5,-33,D
DISTRICT,TRIPURA,7,UNAKOTI,0.0,10.9,-100,NR,855.0,848.6,1,N
DISTRICT,TRIPURA,8,WEST TRIPURA,6.0,10.9,-45,D,758.7,742.9,2,N
STATE,NAGALAND,,,13.3,8.0,66,LE,620.4,601.3,3,N
DISTRICT,NAGALAND,1,DIMAPUR,3.1,4.0,-22,D,296.3,465.2,-36,D
DISTRICT,NAGALAND,2,KIPHIRE,5.8,4.7,24,E,495.7,345.3,44,E
DISTRICT,NAGALAND,3,KOHIMA,17.9,13.9,29,E,641.9,665.7,-4,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,27.8,9.8,184,LE,966.9,816.2,18,N
DISTRICT,NAGALAND,6,MON,9.0,6.8,32,E,426.6,662.4,-36,D
DISTRICT,NAGALAND,7,PEREN,14.9,5.7,162,LE,439.3,506.5,-13,N
DISTRICT,NAGALAND,8,PHEK,12.1,5.6,115,LE,426.0,482.5,-12,N
DISTRICT,NAGALAND,10,WOKHA,13.9,13.3,5,N,646.1,704.4,-8,N
DISTRICT,NAGALAND,11,ZUNHEBOTO,5.4,9.7,-44,D,1041.8,628.3,66,LE
STATE,SHWB & SIKKIM,,,23.4,11.4,106,LE,1097.5,1096.9,0,N
STATE,WEST BENGAL,,,10.7,10.7,0,N,750.1,748.1,0,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,11.8,14.2,-17,N,1850.6,1832.3,1,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,24.2,12.7,91,LE,1400.3,1381.4,1,N
DISTRICT,WEST BENGAL,3,DARJEELING,54.7,17.5,213,LE,1510.2,1625.0,-7,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,1.2,18.0,-93,LD,1467.1,1768.3,-17,N
DISTRICT,WEST BENGAL,5,KALIMPONG,25.2,18.6,36,E,1225.8,1421.0,-14,N
DISTRICT,WEST BENGAL,6,MALDA,0.0,7.5,-100,NR,498.6,613.4,-19,N
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,58.0,5.1,1037,LE,635.4,814.6,-22,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,0.0,8.1,-100,NR,601.3,606.2,-1,N
STATE,SIKKIM,,,32.9,10.9,202,LE,1011.4,970.7,4,N
DISTRICT,SIKKIM,1,GANGTOK,14.9,14.5,3,N,1183.8,1276.8,-7,N
DISTRICT,SIKKIM,2,GYALSHING,79.1,10.7,639,LE,1405.8,1031.6,36,E
DISTRICT,SIKKIM,3,MANGAN,14.7,9.9,48,E,822.1,901.7,-9,N
DISTRICT,SIKKIM,4,NAMCHI,49.4,11.5,330,LE,1249.0,938.8,33,E
DISTRICT,SIKKIM,5,Pakyong,22.6,14.9,52,E,1061.8,927.7,14,N
DISTRICT,SIKKIM,6,Soreng,147.5,10.7,1279,LE,1502.5,1031.6,46,E
STATE,GANGETIC WEST BENGAL,,,7.6,10.4,-27,D,626.3,635.9,-2,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,0.2,9.7,-98,LD,639.6,639.3,0,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,3.3,9.6,-66,LD,417.5,621.1,-33,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,7.0,15.9,-56,D,880.8,665.6,32,E
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,6.2,8.9,-30,D,579.7,587.0,-1,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,30.2,19.0,59,E,727.7,643.5,13,N
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,23.9,9.7,147,LE,524.6,629.7,-17,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,90.0,13.1,587,LE,796.0,721.6,10,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,0.3,8.3,-96,LD,403.4,556.3,-27,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,2.8,5.4,-48,D,416.8,534.7,-22,D
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,11.9,11.2,6,N,789.9,638.2,24,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,5.1,9.9,-49,D,496.2,603.6,-18,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,2.9,8.8,-68,LD,516.0,568.5,-9,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,4.0,9.4,-58,D,385.5,596.5,-35,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,0.0,12.8,-100,NR,822.1,787.8,4,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,30.9,9.7,219,LE,905.4,629.7,44,E
STATE,ODISHA,,,12.0,14.4,-17,N,757.4,600.7,26,E
DISTRICT,ODISHA,1,ANGUL,14.6,14.7,-1,N,854.8,591.0,45,E
DISTRICT,ODISHA,2,BALANGIR,7.1,10.8,-34,D,926.0,579.4,60,LE
DISTRICT,ODISHA,3,BALASORE,10.1,14.9,-32,D,884.4,609.0,45,E
DISTRICT,ODISHA,4,BARGARH,31.5,15.6,102,LE,1224.4,648.8,89,LE
DISTRICT,ODISHA,5,BHADRAK,14.2,11.9,20,E,772.2,543.8,42,E
DISTRICT,ODISHA,6,BOUDH,21.2,13.1,62,LE,1286.6,540.5,138,LE
DISTRICT,ODISHA,7,CUTTACK,6.4,11.7,-45,D,860.6,576.2,49,E
DISTRICT,ODISHA,8,DEOGARH,17.7,15.9,11,N,751.4,608.9,23,E
DISTRICT,ODISHA,9,DHENKANAL,13.9,13.1,6,N,960.5,578.5,66,LE
DISTRICT,ODISHA,10,GAJAPATI,4.4,12.5,-65,LD,305.6,470.0,-35,D
DISTRICT,ODISHA,11,GANJAM,12.8,9.5,35,E,372.4,444.0,-16,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,4.3,12.8,-66,LD,798.2,503.1,59,E
DISTRICT,ODISHA,13,JAJPUR,6.3,12.9,-51,D,784.7,627.0,25,E
DISTRICT,ODISHA,14,JHARSUGUDA,46.1,17.0,171,LE,743.2,624.7,19,N
DISTRICT,ODISHA,15,KALAHANDI,4.7,17.9,-73,LD,613.6,742.4,-17,N
DISTRICT,ODISHA,16,KANDHAMAL,2.3,13.1,-82,LD,840.4,575.7,46,E
DISTRICT,ODISHA,17,KENDRAPARA,5.7,11.9,-52,D,916.2,542.7,69,LE
DISTRICT,ODISHA,18,KEONJHARGARH,9.3,14.4,-35,D,873.7,601.2,45,E
DISTRICT,ODISHA,19,KHURDA,8.2,11.3,-27,D,678.5,547.8,24,E
DISTRICT,ODISHA,20,KORAPUT,7.1,19.4,-63,LD,607.0,643.0,-6,N
DISTRICT,ODISHA,21,MALKANGIRI,8.0,21.2,-62,LD,504.8,663.0,-24,D
DISTRICT,ODISHA,22,MAYURBHANJ,15.3,14.2,7,N,735.0,639.3,15,N
DISTRICT,ODISHA,23,NAWAPARA,6.6,11.1,-41,D,779.8,544.8,43,E
DISTRICT,ODISHA,24,NAWARANGPUR,22.9,15.6,47,E,513.3,720.1,-29,D
DISTRICT,ODISHA,25,NAYAGARH,13.5,11.3,20,E,725.1,568.6,28,E
DISTRICT,ODISHA,26,PURI,0.1,12.7,-99,LD,755.4,491.1,54,E
DISTRICT,ODISHA,27,RAYAGADA,6.2,11.2,-45,D,440.7,518.8,-15,N
DISTRICT,ODISHA,28,SAMBALPUR,17.7,18.4,-4,N,953.3,673.0,42,E
DISTRICT,ODISHA,29,SONEPUR,16.1,17.0,-5,N,1317.1,624.8,111,LE
DISTRICT,ODISHA,30,SUNDARGARH,14.1,15.7,-10,N,709.7,645.4,10,N
STATE,JHARKHAND,,,6.3,10.6,-41,D,375.9,549.3,-32,D
DISTRICT,JHARKHAND,1,BOKARO,5.5,10.5,-48,D,310.8,485.7,-36,D
DISTRICT,JHARKHAND,2,CHATRA,0.0,9.7,-100,NR,266.4,496.1,-46,D
DISTRICT,JHARKHAND,3,DEOGHAR,10.4,7.1,47,E,220.1,525.4,-58,D
DISTRICT,JHARKHAND,4,DHANBAD,6.0,10.6,-43,D,410.7,571.4,-28,D
DISTRICT,JHARKHAND,5,DUMKA,0.0,7.8,-100,NR,486.3,560.1,-13,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,12.5,11.2,11,N,450.5,588.9,-23,D
DISTRICT,JHARKHAND,7,GARHWA,0.0,11.3,-100,NR,221.5,480.0,-54,D
DISTRICT,JHARKHAND,8,GIRIDIH,7.2,8.3,-14,N,261.4,530.8,-51,D
DISTRICT,JHARKHAND,9,GODDA,51.1,5.2,883,LE,290.9,488.2,-40,D
DISTRICT,JHARKHAND,10,GUMLA,2.3,12.4,-81,LD,358.9,584.5,-39,D
DISTRICT,JHARKHAND,11,HAZARIBAG,5.2,10.1,-49,D,356.3,566.9,-37,D
DISTRICT,JHARKHAND,12,JAMTARA,1.2,10.1,-88,LD,403.3,589.0,-32,D
DISTRICT,JHARKHAND,13,KHUNTI,3.1,14.3,-78,LD,446.1,598.5,-25,D
DISTRICT,JHARKHAND,14,KODERMA,7.6,7.0,8,N,224.6,465.2,-52,D
DISTRICT,JHARKHAND,15,LATEHAR,7.4,10.4,-29,D,365.0,555.6,-34,D
DISTRICT,JHARKHAND,16,LOHARDAGA,5.7,10.4,-45,D,339.2,558.8,-39,D
DISTRICT,JHARKHAND,17,PAKUR,0.0,7.4,-100,NR,233.2,629.6,-63,LD
DISTRICT,JHARKHAND,18,PALAMU,0.2,9.8,-98,LD,219.9,425.7,-48,D
DISTRICT,JHARKHAND,19,RAMGARH,3.0,10.5,-72,LD,378.8,552.3,-31,D
DISTRICT,JHARKHAND,20,RANCHI,8.1,11.3,-28,D,414.1,567.4,-27,D
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,0.0,10.1,-100,NR,483.7,545.1,-11,N
DISTRICT,JHARKHAND,23,SIMDEGA,4.1,14.3,-71,LD,622.3,715.4,-13,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,10.3,13.5,-24,D,522.0,536.0,-3,N
STATE,BIHAR,,,17.1,6.9,148,LE,320.4,538.2,-40,D
DISTRICT,BIHAR,1,ARARIA,56.8,8.3,585,LE,605.5,796.2,-24,D
DISTRICT,BIHAR,2,ARWAL,3.4,5.4,-37,D,175.7,361.2,-51,D
DISTRICT,BIHAR,3,AURANGABAD,1.1,9.8,-88,LD,252.4,450.6,-44,D
DISTRICT,BIHAR,4,BANKA,28.5,5.0,470,LE,211.1,456.9,-54,D
DISTRICT,BIHAR,5,BEGUSARAI,8.2,5.3,55,E,332.5,531.6,-37,D
DISTRICT,BIHAR,6,BHABUA,2.1,13.2,-84,LD,192.6,433.6,-56,D
DISTRICT,BIHAR,7,BHAGALPUR,15.4,7.3,110,LE,214.5,530.5,-60,LD
DISTRICT,BIHAR,8,BHOJPUR,0.3,7.3,-96,LD,215.7,452.4,-52,D
DISTRICT,BIHAR,9,BUXAR,7.5,9.5,-21,D,306.2,410.7,-25,D
DISTRICT,BIHAR,10,DARBHANGA,18.8,6.2,203,LE,246.2,493.9,-50,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,17.8,6.3,183,LE,342.7,579.8,-41,D
DISTRICT,BIHAR,12,GAYA,2.5,9.7,-74,LD,209.2,443.4,-53,D
DISTRICT,BIHAR,13,GOPALGANJ,3.5,5.1,-32,D,347.8,513.3,-32,D
DISTRICT,BIHAR,14,JAHANABAD,1.7,8.0,-78,LD,150.2,435.5,-66,LD
DISTRICT,BIHAR,15,JAMUI,5.1,6.4,-20,D,216.4,495.5,-56,D
DISTRICT,BIHAR,16,KATIHAR,20.6,4.7,338,LE,374.7,596.4,-37,D
DISTRICT,BIHAR,17,KHAGARIA,28.0,7.5,273,LE,414.4,525.9,-21,D
DISTRICT,BIHAR,18,KISHANGANJ,45.0,7.8,477,LE,822.0,991.1,-17,N
DISTRICT,BIHAR,19,LAKHISARAI,1.7,7.0,-76,LD,398.5,454.2,-12,N
DISTRICT,BIHAR,20,MADHEPURA,35.1,6.6,432,LE,372.5,566.3,-34,D
DISTRICT,BIHAR,21,MADHUBANI,27.9,5.0,457,LE,348.3,556.7,-37,D
DISTRICT,BIHAR,22,MUNGER,10.5,6.9,52,E,305.9,557.9,-45,D
DISTRICT,BIHAR,23,MUZAFFARPUR,28.8,5.3,443,LE,264.3,518.6,-49,D
DISTRICT,BIHAR,24,NALANDA,6.6,5.8,14,N,225.9,448.2,-50,D
DISTRICT,BIHAR,25,NAWADA,20.5,6.7,206,LE,250.4,432.6,-42,D
DISTRICT,BIHAR,26,PATNA,7.4,5.9,26,E,232.2,475.4,-51,D
DISTRICT,BIHAR,27,PURNEA,38.7,6.3,515,LE,474.1,801.5,-41,D
DISTRICT,BIHAR,28,ROHTAS,1.8,10.5,-83,LD,236.0,436.0,-46,D
DISTRICT,BIHAR,29,SAHARSA,36.0,4.7,666,LE,322.6,602.1,-46,D
DISTRICT,BIHAR,30,SAMASTIPUR,17.7,5.5,221,LE,246.7,498.2,-50,D
DISTRICT,BIHAR,31,SARAN,9.5,4.9,93,LE,267.3,475.8,-44,D
DISTRICT,BIHAR,32,SHEIKHPURA,16.9,8.1,109,LE,273.3,454.9,-40,D
DISTRICT,BIHAR,33,SHEOHAR,19.8,5.5,260,LE,279.2,570.8,-51,D
DISTRICT,BIHAR,34,SITAMARHI,24.3,6.1,298,LE,258.7,608.9,-58,D
DISTRICT,BIHAR,35,SIWAN,4.8,5.4,-11,N,438.7,468.8,-6,N
DISTRICT,BIHAR,36,SUPAUL,35.6,5.3,571,LE,540.2,627.3,-14,N
DISTRICT,BIHAR,37,VAISHALI,6.2,5.0,23,E,289.4,489.6,-41,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,26.4,6.9,283,LE,481.4,687.4,-30,D
STATE,UTTAR PRADESH,,,10.2,7.3,40,E,283.0,387.7,-27,D
STATE,WEST UTTAR PRADESH,,,7.1,8.0,-11,N,285.3,348.6,-18,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,17.0,10.2,67,LE,249.3,267.3,-7,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,16.4,7.3,125,LE,186.2,299.4,-38,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,0.0,7.3,-100,NR,154.3,429.4,-64,LD
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,14.4,6.0,140,LE,260.6,257.1,1,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,3.5,7.2,-51,D,340.8,352.1,-3,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,0.0,5.2,-100,NR,251.0,259.9,-3,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,10.1,7.3,38,E,328.7,427.2,-23,D
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,1.7,7.3,-76,LD,473.2,487.9,-3,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,4.0,6.0,-33,D,236.3,280.0,-16,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,4.0,6.8,-41,D,320.2,252.2,27,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,37.4,8.8,325,LE,278.7,278.9,0,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,27.4,6.9,297,LE,331.3,287.3,15,N
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,2.2,4.3,-49,D,262.2,237.1,11,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,1.5,4.4,-66,LD,83.0,238.7,-65,LD
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,0.0,11.0,-100,NR,315.4,349.6,-10,N
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,0.0,11.1,-100,NR,221.0,341.6,-35,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,6.7,9.5,-30,D,330.1,289.9,14,N
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,4.9,9.9,-50,D,186.9,315.4,-41,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,1.6,8.1,-80,LD,148.2,365.6,-59,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,0.7,10.8,-94,LD,273.3,336.2,-19,N
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,4.3,9.5,-55,D,326.4,417.9,-22,D
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,21.9,6.6,231,LE,173.1,289.6,-40,D
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,13.2,9.3,42,E,144.1,329.4,-56,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,20.3,8.8,130,LE,168.3,256.2,-34,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,6.4,9.9,-35,D,580.8,337.5,72,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,0.0,9.8,-100,NR,341.6,454.5,-25,D
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,3.8,7.8,-52,D,585.1,349.6,67,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,0.0,8.0,-100,NR,106.5,453.1,-77,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,0.0,7.5,-100,NR,249.5,368.2,-32,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,0.0,6.1,-100,NR,278.6,407.8,-32,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,0.7,7.0,-90,LD,482.5,349.0,38,E
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,11.9,6.4,85,LE,329.8,416.4,-21,D
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,0.0,6.4,-100,NR,90.8,292.7,-69,LD
STATE,EAST UTTAR PRADESH,,,12.4,6.7,85,LE,281.3,415.6,-32,D
DISTRICT,EAST UTTAR PRADESH,1,AMBEDKAR NAGAR,13.8,9.6,44,E,295.1,452.4,-35,D
