record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,ARUNACHAL PRADESH,16,WEST SIANG,0.0,19.7,-100,NR,367.7,919.1,-60,LD
STATE,ASSAM & MEGHALAYA,,,19.0,20.5,-7,N,513.0,842.7,-39,D
STATE,ASSAM,,,20.6,16.2,27,E,489.2,705.8,-31,D
DISTRICT,ASSAM,1,BAJALI,7.5,24.6,-70,LD,623.5,1120.3,-44,D
DISTRICT,ASSAM,2,BAKSA,10.7,15.6,-32,D,698.2,817.5,-15,N
DISTRICT,ASSAM,3,BARPETA,31.7,24.6,29,E,751.3,1120.3,-33,D
DISTRICT,ASSAM,5,BONGAIGAON,23.0,34.7,-34,D,537.9,1279.0,-58,D
DISTRICT,ASSAM,6,CACHAR,8.5,19.1,-55,D,758.7,831.2,-9,N
DISTRICT,ASSAM,7,CHARAIDEO,161.5,10.0,1515,LE,644.0,427.2,51,E
DISTRICT,ASSAM,8,CHIRANG,58.8,24.9,136,LE,754.6,1199.2,-37,D
DISTRICT,ASSAM,9,DARRANG,0.0,9.3,-100,NR,314.6,680.2,-54,D
DISTRICT,ASSAM,10,DHEMAJI,4.8,10.5,-54,D,1236.3,954.9,29,E
DISTRICT,ASSAM,11,DHUBRI,21.8,26.3,-17,N,745.0,1099.5,-32,D
DISTRICT,ASSAM,12,DIBRUGARH,48.5,15.5,213,LE,654.8,673.0,-3,N
DISTRICT,ASSAM,13,DIMA HASAO,0.0,12.3,-100,NR,177.4,531.1,-67,LD
DISTRICT,ASSAM,14,GOALPARA,13.3,19.0,-30,D,433.2,1006.9,-57,D
DISTRICT,ASSAM,15,GOLAGHAT,38.8,14.3,171,LE,275.8,466.1,-41,D
DISTRICT,ASSAM,16,HAILAKANDI,4.3,11.4,-62,LD,572.6,688.7,-17,N
DISTRICT,ASSAM,17,HOJAI,0.0,4.6,-100,NR,152.6,320.3,-52,D
DISTRICT,ASSAM,18,JORHAT,50.1,17.2,191,LE,376.5,556.9,-32,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,5.3,8.0,-34,D,291.5,518.8,-44,D
DISTRICT,ASSAM,20,KAMRUP RURAL,1.2,15.8,-93,LD,183.9,647.3,-72,LD
DISTRICT,ASSAM,21,KARBI ANGLONG,1.4,7.4,-81,LD,127.7,352.0,-64,LD
DISTRICT,ASSAM,22,KOKRAJHAR,99.0,33.6,195,LE,1336.4,1326.3,1,N
DISTRICT,ASSAM,23,LAKHIMPUR,24.8,24.9,0,N,1097.3,937.7,17,N
DISTRICT,ASSAM,25,MORIGAON,2.1,10.9,-81,LD,243.2,495.1,-51,D
DISTRICT,ASSAM,26,NAGAON,11.9,13.4,-11,N,117.8,454.2,-74,LD
DISTRICT,ASSAM,27,NALBARI,1.1,13.9,-92,LD,284.9,815.5,-65,LD
DISTRICT,ASSAM,28,SIBSAGAR,58.0,13.7,323,LE,354.7,534.4,-34,D
DISTRICT,ASSAM,29,SONITPUR,5.7,21.1,-73,LD,376.6,544.4,-31,D
DISTRICT,ASSAM,31,SRIBHUMI,12.2,17.8,-31,D,875.0,1023.2,-14,N
DISTRICT,ASSAM,32,TAMULPUR,8.8,12.6,-30,D,672.0,724.6,-7,N
DISTRICT,ASSAM,33,TINSUKIA,58.0,15.5,274,LE,712.0,654.7,9,N
DISTRICT,ASSAM,34,UDALGURI,1.7,13.0,-87,LD,262.9,742.8,-65,LD
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,0.0,7.7,-100,NR,142.8,306.2,-53,D
STATE,MEGHALAYA,,,13.9,34.6,-60,LD,589.3,1293.9,-54,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,13.8,23.7,-42,D,346.8,912.8,-62,LD
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,10.5,41.1,-74,LD,809.9,2209.1,-63,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,49.1,63.6,-23,D,1229.6,2251.0,-45,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,7.5,32.8,-77,LD,335.1,873.9,-62,LD
DISTRICT,MEGHALAYA,5,RI BHOI,2.3,18.9,-88,LD,321.8,650.2,-51,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,7.8,32.8,-76,LD,463.7,873.9,-47,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.2,32.8,-99,LD,395.5,873.9,-55,D
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,63.5,32.8,94,LE,1736.4,873.9,99,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,2.9,13.4,-79,LD,287.0,858.6,-67,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,4.4,41.1,-89,LD,555.4,2209.1,-75,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,5.8,41.3,-86,LD,416.3,1251.0,-67,LD
STATE,NMMT,,,6.6,11.2,-41,D,375.1,570.3,-34,D
STATE,MIZORAM,,,1.6,15.1,-89,LD,555.6,682.9,-19,N
DISTRICT,MIZORAM,1,AIZAWL,0.7,13.7,-95,LD,555.2,651.5,-15,N
DISTRICT,MIZORAM,2,CHAMPHAI,1.5,13.9,-89,LD,450.0,543.3,-17,N
DISTRICT,MIZORAM,3,KOLASIB,0.8,15.2,-95,LD,494.9,687.5,-28,D
DISTRICT,MIZORAM,4,LAWNGTLAI,3.5,13.6,-74,LD,694.5,763.0,-9,N
DISTRICT,MIZORAM,5,LUNGLEI,2.7,19.0,-86,LD,642.0,748.9,-14,N
DISTRICT,MIZORAM,6,MAMIT,0.0,13.7,-100,NR,385.9,642.5,-40,D
DISTRICT,MIZORAM,7,SAIHA,3.0,14.7,-80,LD,522.6,779.7,-33,D
DISTRICT,MIZORAM,8,SERCHHIP,0.1,16.2,-99,LD,713.2,671.2,6,N
STATE,MANIPUR,,,3.7,6.6,-44,D,148.8,475.2,-69,LD
DISTRICT,MANIPUR,1,BISHNUPUR,0.0,7.5,-100,NR,115.2,519.5,-78,LD
DISTRICT,MANIPUR,2,CHANDEL,4.2,7.5,-44,D,203.1,519.5,-61,LD
DISTRICT,MANIPUR,3,CHURACHANDPUR,0.0,7.5,-100,NR,30.0,519.5,-94,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,2.9,6.7,-57,D,193.2,355.0,-46,D
DISTRICT,MANIPUR,5,IMPHAL WEST,2.0,15.8,-87,LD,124.8,770.7,-84,LD
DISTRICT,MANIPUR,6,SENAPATI,3.6,4.3,-16,N,182.5,334.0,-45,D
DISTRICT,MANIPUR,7,TAMENGLONG,30.6,85.3,-64,LD,1013.7,2192.9,-54,D
DISTRICT,MANIPUR,8,THOUBAL,2.4,6.7,-64,LD,81.9,355.0,-77,LD
DISTRICT,MANIPUR,9,UKHRUL,7.9,4.7,68,LE,211.5,515.6,-59,D
STATE,TRIPURA,,,3.3,12.3,-73,LD,637.2,655.5,-3,N
DISTRICT,TRIPURA,1,DHALAI,2.7,9.9,-73,LD,686.7,616.8,11,N
DISTRICT,TRIPURA,2,GOMATI,4.0,12.4,-68,LD,555.2,676.2,-18,N
DISTRICT,TRIPURA,3,KHOWAI,0.9,11.7,-93,LD,719.4,627.1,15,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,1.7,9.0,-81,LD,605.1,616.2,-2,N
DISTRICT,TRIPURA,5,SIPAHIJALA,6.0,16.4,-63,LD,554.2,624.4,-11,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,7.1,18.4,-61,LD,601.5,819.1,-27,D
DISTRICT,TRIPURA,7,UNAKOTI,1.4,9.6,-85,LD,782.1,666.1,17,N
DISTRICT,TRIPURA,8,WEST TRIPURA,0.9,12.4,-92,LD,664.2,573.0,16,N
STATE,NAGALAND,,,20.7,8.9,133,LE,236.0,447.4,-47,D
DISTRICT,NAGALAND,1,DIMAPUR,1.1,6.5,-84,LD,165.3,340.4,-51,D
DISTRICT,NAGALAND,2,KIPHIRE,22.9,4.8,377,LE,280.0,259.5,8,N
DISTRICT,NAGALAND,3,KOHIMA,5.1,7.7,-33,D,373.4,491.4,-24,D
DISTRICT,NAGALAND,5,MOKOKCHUNG,127.5,14.3,792,LE,587.3,597.9,-2,N
DISTRICT,NAGALAND,6,MON,0.0,13.2,-100,NR,195.2,508.6,-62,LD
DISTRICT,NAGALAND,7,PEREN,0.4,7.9,-95,LD,263.9,380.6,-31,D
DISTRICT,NAGALAND,8,PHEK,0.0,9.9,-100,NR,200.7,353.2,-43,D
DISTRICT,NAGALAND,10,WOKHA,18.8,7.3,157,LE,337.7,529.5,-36,D
DISTRICT,NAGALAND,11,ZUNHEBOTO,0.0,8.4,-100,NR,32.2,473.0,-93,LD
STATE,SHWB & SIKKIM,,,48.7,19.8,146,LE,882.9,833.2,6,N
STATE,WEST BENGAL,,,15.3,12.9,18,N,538.5,540.2,0,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,88.1,43.6,102,LE,1560.7,1408.9,11,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,67.1,27.3,146,LE,1168.1,1080.1,8,N
DISTRICT,WEST BENGAL,3,DARJEELING,57.8,35.2,64,LE,1256.7,1224.1,3,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,75.5,33.6,125,LE,1274.1,1333.8,-4,N
DISTRICT,WEST BENGAL,5,KALIMPONG,11.1,24.9,-55,D,866.9,1029.4,-16,N
DISTRICT,WEST BENGAL,6,MALDA,35.0,9.8,257,LE,328.5,455.2,-28,D
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,72.0,13.1,450,LE,469.6,647.8,-28,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,0.0,8.7,-100,NR,409.0,460.3,-11,N
STATE,SIKKIM,,,27.0,15.2,78,LE,805.9,729.3,11,N
DISTRICT,SIKKIM,1,GANGTOK,23.8,18.4,29,E,975.3,981.9,-1,N
DISTRICT,SIKKIM,2,GYALSHING,41.7,13.2,216,LE,1059.4,741.2,43,E
DISTRICT,SIKKIM,3,MANGAN,24.6,14.1,74,LE,697.6,677.7,3,N
DISTRICT,SIKKIM,4,NAMCHI,26.1,17.6,48,E,900.5,713.5,26,E
DISTRICT,SIKKIM,5,Pakyong,18.8,15.0,25,E,810.5,695.8,16,N
DISTRICT,SIKKIM,6,Soreng,36.0,13.2,173,LE,1009.5,741.2,36,E
STATE,GANGETIC WEST BENGAL,,,1.9,10.4,-82,LD,416.7,446.1,-7,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,0.1,7.7,-99,LD,411.0,441.9,-7,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,3.1,9.3,-66,LD,277.0,433.6,-36,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,2.6,12.2,-78,LD,504.5,469.7,7,N
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,0.0,8.2,-100,NR,473.2,415.4,14,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,5.6,13.4,-58,D,539.6,436.6,24,E
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,0.1,10.4,-99,LD,342.9,442.5,-23,D
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,6.3,8.7,-28,D,571.4,510.9,12,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,2.3,8.0,-72,LD,262.3,396.4,-34,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,0.3,8.8,-97,LD,320.8,386.0,-17,N
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,3.2,10.5,-69,LD,529.6,452.0,17,N
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,0.9,8.2,-90,LD,352.7,425.6,-17,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,2.6,9.4,-72,LD,425.7,399.3,7,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,0.1,8.1,-99,LD,256.5,415.0,-38,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,5.0,17.0,-71,LD,516.8,549.3,-6,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,0.0,10.4,-100,NR,565.2,442.5,28,E
STATE,ODISHA,,,5.1,11.4,-55,D,462.7,405.5,14,N
DISTRICT,ODISHA,1,ANGUL,0.4,12.7,-97,LD,516.8,395.2,31,E
DISTRICT,ODISHA,2,BALANGIR,13.1,10.0,31,E,569.7,392.1,45,E
DISTRICT,ODISHA,3,BALASORE,1.1,12.2,-91,LD,432.9,426.5,1,N
DISTRICT,ODISHA,4,BARGARH,23.2,9.5,144,LE,683.3,423.6,61,LE
DISTRICT,ODISHA,5,BHADRAK,0.1,9.3,-99,LD,468.4,370.0,27,E
DISTRICT,ODISHA,6,BOUDH,3.1,7.8,-60,LD,828.5,359.2,131,LE
DISTRICT,ODISHA,7,CUTTACK,9.6,12.8,-25,D,593.4,385.6,54,E
DISTRICT,ODISHA,8,DEOGARH,0.3,8.5,-96,LD,288.5,412.8,-30,D
DISTRICT,ODISHA,9,DHENKANAL,1.7,13.9,-88,LD,621.6,388.9,60,LE
DISTRICT,ODISHA,10,GAJAPATI,0.0,9.9,-100,NR,249.7,327.5,-24,D
DISTRICT,ODISHA,11,GANJAM,0.6,11.5,-95,LD,286.0,309.7,-8,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,0.4,11.3,-96,LD,555.4,329.8,68,LE
DISTRICT,ODISHA,13,JAJPUR,3.6,8.5,-58,D,519.6,419.5,24,E
DISTRICT,ODISHA,14,JHARSUGUDA,0.3,10.0,-98,LD,411.8,421.2,-2,N
DISTRICT,ODISHA,15,KALAHANDI,10.7,14.2,-25,D,360.2,505.0,-29,D
DISTRICT,ODISHA,16,KANDHAMAL,2.8,12.6,-78,LD,647.8,391.5,65,LE
DISTRICT,ODISHA,17,KENDRAPARA,3.3,11.8,-72,LD,610.2,347.6,76,LE
DISTRICT,ODISHA,18,KEONJHARGARH,2.0,8.9,-78,LD,516.8,411.9,25,E
DISTRICT,ODISHA,19,KHURDA,3.7,11.1,-67,LD,459.5,371.1,24,E
DISTRICT,ODISHA,20,KORAPUT,8.2,11.6,-29,D,412.1,422.2,-2,N
DISTRICT,ODISHA,21,MALKANGIRI,11.5,13.5,-15,N,302.8,420.5,-28,D
DISTRICT,ODISHA,22,MAYURBHANJ,1.7,10.6,-84,LD,413.6,446.9,-7,N
DISTRICT,ODISHA,23,NAWAPARA,11.6,10.2,14,N,405.8,379.1,7,N
DISTRICT,ODISHA,24,NAWARANGPUR,1.7,14.8,-88,LD,293.9,487.6,-40,D
DISTRICT,ODISHA,25,NAYAGARH,12.3,15.1,-19,N,526.6,393.3,34,E
DISTRICT,ODISHA,26,PURI,10.4,10.7,-3,N,526.2,329.2,60,LE
DISTRICT,ODISHA,27,RAYAGADA,0.5,10.8,-95,LD,291.7,360.6,-19,N
DISTRICT,ODISHA,28,SAMBALPUR,2.7,13.4,-80,LD,499.7,442.7,13,N
DISTRICT,ODISHA,29,SONEPUR,13.5,11.3,19,N,824.5,408.4,102,LE
DISTRICT,ODISHA,30,SUNDARGARH,0.4,10.4,-96,LD,357.7,435.8,-18,N
STATE,JHARKHAND,,,10.5,9.4,11,N,225.2,380.6,-41,D
DISTRICT,JHARKHAND,1,BOKARO,23.8,7.6,213,LE,210.3,336.7,-38,D
DISTRICT,JHARKHAND,2,CHATRA,5.0,6.6,-24,D,191.1,343.7,-44,D
DISTRICT,JHARKHAND,3,DEOGHAR,1.3,10.3,-88,LD,125.6,372.2,-66,LD
DISTRICT,JHARKHAND,4,DHANBAD,25.0,7.6,230,LE,248.7,394.3,-37,D
DISTRICT,JHARKHAND,5,DUMKA,3.3,10.7,-70,LD,353.4,399.8,-12,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,0.1,9.1,-99,LD,241.1,418.0,-42,D
DISTRICT,JHARKHAND,7,GARHWA,3.8,8.1,-53,D,121.1,319.8,-62,LD
DISTRICT,JHARKHAND,8,GIRIDIH,14.7,9.4,56,E,180.3,374.8,-52,D
DISTRICT,JHARKHAND,9,GODDA,1.1,6.9,-85,LD,165.2,346.4,-52,D
DISTRICT,JHARKHAND,10,GUMLA,18.2,10.0,82,LE,251.5,399.9,-37,D
DISTRICT,JHARKHAND,11,HAZARIBAG,21.0,8.6,145,LE,219.7,392.7,-44,D
DISTRICT,JHARKHAND,12,JAMTARA,0.5,10.7,-95,LD,265.9,415.9,-36,D
DISTRICT,JHARKHAND,13,KHUNTI,4.9,12.0,-59,D,286.0,412.1,-31,D
DISTRICT,JHARKHAND,14,KODERMA,3.4,6.7,-49,D,128.0,335.4,-62,LD
DISTRICT,JHARKHAND,15,LATEHAR,4.9,10.7,-55,D,219.7,377.3,-42,D
DISTRICT,JHARKHAND,16,LOHARDAGA,16.0,10.8,48,E,197.6,377.3,-48,D
DISTRICT,JHARKHAND,17,PAKUR,0.0,8.6,-100,NR,157.0,454.3,-65,LD
DISTRICT,JHARKHAND,18,PALAMU,0.2,8.1,-97,LD,142.6,288.3,-51,D
DISTRICT,JHARKHAND,19,RAMGARH,8.3,10.1,-18,N,244.0,373.7,-35,D
DISTRICT,JHARKHAND,20,RANCHI,10.8,10.9,-1,N,271.5,394.8,-31,D
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,0.0,7.9,-100,NR,292.1,376.1,-22,D
DISTRICT,JHARKHAND,23,SIMDEGA,17.1,11.6,47,E,383.7,483.9,-21,D
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,19.0,9.2,107,LE,243.5,367.3,-34,D
STATE,BIHAR,,,17.6,11.1,59,E,216.1,382.8,-44,D
DISTRICT,BIHAR,1,ARARIA,66.8,14.8,351,LE,426.8,572.5,-25,D
DISTRICT,BIHAR,2,ARWAL,8.2,7.4,11,N,98.5,258.3,-62,LD
DISTRICT,BIHAR,3,AURANGABAD,16.5,9.7,71,LE,114.1,310.8,-63,LD
DISTRICT,BIHAR,4,BANKA,0.6,8.0,-93,LD,124.3,326.3,-62,LD
DISTRICT,BIHAR,5,BEGUSARAI,19.7,10.5,88,LE,196.1,377.5,-48,D
DISTRICT,BIHAR,6,BHABUA,8.2,9.3,-12,N,130.9,293.6,-55,D
DISTRICT,BIHAR,7,BHAGALPUR,0.9,6.1,-86,LD,141.7,376.6,-62,LD
DISTRICT,BIHAR,8,BHOJPUR,21.7,10.4,108,LE,125.2,319.4,-61,LD
DISTRICT,BIHAR,9,BUXAR,31.4,8.8,257,LE,154.2,286.6,-46,D
DISTRICT,BIHAR,10,DARBHANGA,5.1,11.3,-55,D,197.8,343.8,-42,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,3.2,10.8,-70,LD,261.9,400.3,-35,D
DISTRICT,BIHAR,12,GAYA,10.0,8.9,12,N,88.4,316.0,-72,LD
DISTRICT,BIHAR,13,GOPALGANJ,19.6,13.9,41,E,302.6,370.8,-18,N
DISTRICT,BIHAR,14,JAHANABAD,2.9,10.6,-72,LD,87.4,316.7,-72,LD
DISTRICT,BIHAR,15,JAMUI,15.9,7.6,109,LE,130.0,358.0,-64,LD
DISTRICT,BIHAR,16,KATIHAR,7.8,9.5,-17,N,265.5,444.0,-40,D
DISTRICT,BIHAR,17,KHAGARIA,11.2,7.6,48,E,237.9,390.6,-39,D
DISTRICT,BIHAR,18,KISHANGANJ,75.5,16.7,352,LE,612.9,750.7,-18,N
DISTRICT,BIHAR,19,LAKHISARAI,53.9,8.4,542,LE,241.2,327.8,-26,D
DISTRICT,BIHAR,20,MADHEPURA,17.4,12.5,39,E,233.4,414.6,-44,D
DISTRICT,BIHAR,21,MADHUBANI,0.0,11.8,-100,NR,286.3,380.7,-25,D
DISTRICT,BIHAR,22,MUNGER,15.9,7.2,121,LE,172.8,386.2,-55,D
DISTRICT,BIHAR,23,MUZAFFARPUR,2.4,12.8,-81,LD,201.0,376.2,-47,D
DISTRICT,BIHAR,24,NALANDA,21.3,11.5,85,LE,117.8,315.1,-63,LD
DISTRICT,BIHAR,25,NAWADA,3.7,9.0,-59,D,138.4,312.5,-56,D
DISTRICT,BIHAR,26,PATNA,35.8,12.2,193,LE,154.1,341.6,-55,D
DISTRICT,BIHAR,27,PURNEA,25.4,15.0,70,LE,322.1,593.8,-46,D
DISTRICT,BIHAR,28,ROHTAS,18.9,9.1,108,LE,139.3,299.9,-54,D
DISTRICT,BIHAR,29,SAHARSA,16.6,14.5,14,N,205.7,440.9,-53,D
DISTRICT,BIHAR,30,SAMASTIPUR,4.5,11.7,-62,LD,165.3,362.0,-54,D
DISTRICT,BIHAR,31,SARAN,26.5,11.3,134,LE,211.9,336.8,-37,D
DISTRICT,BIHAR,32,SHEIKHPURA,20.2,9.1,122,LE,141.6,324.4,-56,D
DISTRICT,BIHAR,33,SHEOHAR,0.0,13.6,-100,NR,225.6,409.8,-45,D
DISTRICT,BIHAR,34,SITAMARHI,1.1,12.5,-91,LD,180.0,406.0,-56,D
DISTRICT,BIHAR,35,SIWAN,27.8,11.4,144,LE,305.6,339.2,-10,N
DISTRICT,BIHAR,36,SUPAUL,23.7,11.6,104,LE,416.1,456.9,-9,N
DISTRICT,BIHAR,37,VAISHALI,30.3,13.0,133,LE,216.0,338.4,-36,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,22.2,16.1,38,E,353.8,469.1,-25,D
STATE,UTTAR PRADESH,,,9.3,8.6,9,N,187.0,256.4,-27,D
STATE,WEST UTTAR PRADESH,,,5.1,7.8,-34,D,200.6,218.2,-8,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,0.0,5.2,-100,NR,186.3,162.2,15,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,0.0,6.6,-100,NR,101.5,178.6,-43,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,0.0,15.0,-100,NR,110.6,277.7,-60,LD
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,0.0,7.3,-100,NR,168.7,152.9,10,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,2.0,4.7,-57,D,237.8,229.5,4,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,0.0,8.4,-100,NR,179.0,167.4,7,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,18.0,11.5,57,E,220.7,269.3,-18,N
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,2.2,7.9,-72,LD,333.6,294.0,13,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,0.0,6.0,-100,NR,184.6,179.0,3,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,0.0,5.5,-100,NR,233.6,153.5,52,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,0.0,8.4,-100,NR,154.9,167.0,-7,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,0.0,4.6,-100,NR,228.3,185.9,23,E
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,0.0,4.4,-100,NR,134.8,153.6,-12,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,0.0,4.3,-100,NR,65.0,154.2,-58,D
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,54.0,6.1,785,LE,255.0,213.5,19,N
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,0.0,8.4,-100,NR,128.0,208.6,-39,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,0.0,6.4,-100,NR,234.9,174.0,35,E
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,1.1,6.4,-84,LD,118.9,186.6,-36,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,4.9,9.8,-50,D,111.7,224.8,-50,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,0.0,10.2,-100,NR,147.3,213.4,-31,D
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,9.8,10.7,-8,N,263.9,252.2,5,N
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,3.3,6.7,-50,D,129.0,173.6,-26,D
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,0.0,7.6,-100,NR,76.0,214.8,-65,LD
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,0.0,8.0,-100,NR,116.8,159.6,-27,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,0.3,6.8,-96,LD,452.0,201.3,125,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,7.7,10.8,-29,D,215.2,295.8,-27,D
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,0.0,6.0,-100,NR,489.0,222.1,120,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,5.6,11.9,-53,D,48.6,301.0,-84,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,22.8,7.8,193,LE,163.7,221.9,-26,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,0.4,7.5,-95,LD,220.4,268.4,-18,N
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,1.3,7.4,-82,LD,376.2,222.9,69,LE
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,0.8,10.6,-93,LD,162.2,270.4,-40,D
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,0.0,4.5,-100,NR,59.2,188.7,-69,LD
STATE,EAST UTTAR PRADESH,,,12.3,9.2,34,E,177.5,283.6,-37,D
