record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,ASSAM,16,HAILAKANDI,11.3,13.3,-15,N,681.5,853.3,-20,D
DISTRICT,ASSAM,17,HOJAI,0.0,8.9,-100,NR,237.1,390.9,-39,D
DISTRICT,ASSAM,18,JORHAT,1.6,8.9,-82,LD,461.5,665.3,-31,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,21.5,6.8,217,LE,474.9,618.2,-23,D
DISTRICT,ASSAM,20,KAMRUP RURAL,12.2,7.9,54,E,262.8,759.1,-65,LD
DISTRICT,ASSAM,21,KARBI ANGLONG,0.3,8.0,-96,LD,283.4,435.5,-35,D
DISTRICT,ASSAM,22,KOKRAJHAR,7.0,29.8,-77,LD,1468.7,1610.5,-9,N
DISTRICT,ASSAM,23,LAKHIMPUR,42.3,15.0,182,LE,1313.8,1139.0,15,N
DISTRICT,ASSAM,25,MORIGAON,5.5,7.7,-29,D,319.8,605.4,-47,D
DISTRICT,ASSAM,26,NAGAON,8.7,8.1,7,N,242.7,554.7,-56,D
DISTRICT,ASSAM,27,NALBARI,4.4,8.1,-46,D,377.0,966.5,-61,LD
DISTRICT,ASSAM,28,SIBSAGAR,6.5,8.6,-24,D,433.8,652.8,-34,D
DISTRICT,ASSAM,29,SONITPUR,25.7,5.6,359,LE,557.2,667.1,-16,N
DISTRICT,ASSAM,31,SRIBHUMI,2.6,15.7,-83,LD,1013.8,1234.5,-18,N
DISTRICT,ASSAM,32,TAMULPUR,19.8,7.1,179,LE,806.9,857.6,-6,N
DISTRICT,ASSAM,33,TINSUKIA,30.5,12.3,148,LE,802.5,804.8,0,N
DISTRICT,ASSAM,34,UDALGURI,3.1,9.1,-66,LD,329.6,866.2,-62,LD
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,1.2,10.1,-88,LD,317.2,382.4,-17,N
STATE,MEGHALAYA,,,7.8,21.5,-64,LD,678.2,1606.1,-58,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,11.8,14.3,-18,N,457.0,1099.4,-58,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,4.1,41.0,-90,LD,912.4,2746.8,-67,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,18.1,41.6,-57,D,1392.2,2768.6,-50,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,6.7,9.5,-29,D,378.7,1032.2,-63,LD
DISTRICT,MEGHALAYA,5,RI BHOI,10.4,14.9,-30,D,441.7,810.8,-46,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,4.9,9.5,-49,D,526.7,1032.2,-49,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.6,9.5,-94,LD,485.9,1032.2,-53,D
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,19.0,9.5,100,LE,1905.4,1032.2,85,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,1.6,15.0,-89,LD,337.3,1076.9,-69,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,13.2,41.0,-68,LD,613.1,2746.8,-78,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,3.8,18.3,-79,LD,476.6,1614.9,-70,LD
STATE,NMMT,,,4.9,11.4,-57,D,532.8,697.4,-24,D
STATE,MIZORAM,,,7.0,14.2,-51,D,638.6,834.9,-24,D
DISTRICT,MIZORAM,1,AIZAWL,7.5,15.7,-52,D,671.3,800.6,-16,N
DISTRICT,MIZORAM,2,CHAMPHAI,12.7,9.9,28,E,562.3,664.4,-15,N
DISTRICT,MIZORAM,3,KOLASIB,19.1,20.0,-5,N,652.7,862.5,-24,D
DISTRICT,MIZORAM,4,LAWNGTLAI,6.0,15.3,-61,LD,768.0,931.2,-18,N
DISTRICT,MIZORAM,5,LUNGLEI,3.2,9.6,-67,LD,691.5,911.1,-24,D
DISTRICT,MIZORAM,6,MAMIT,4.1,17.4,-76,LD,418.2,777.7,-46,D
DISTRICT,MIZORAM,7,SAIHA,6.1,16.8,-64,LD,614.8,952.9,-35,D
DISTRICT,MIZORAM,8,SERCHHIP,2.3,16.0,-86,LD,795.6,820.8,-3,N
STATE,MANIPUR,,,1.5,8.8,-83,LD,336.6,577.2,-42,D
DISTRICT,MANIPUR,1,BISHNUPUR,4.0,10.1,-60,LD,285.9,629.4,-55,D
DISTRICT,MANIPUR,2,CHANDEL,0.7,10.1,-93,LD,343.5,629.4,-45,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,1.5,10.1,-85,LD,138.0,629.4,-78,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,1.5,6.2,-75,LD,348.7,417.6,-17,N
DISTRICT,MANIPUR,5,IMPHAL WEST,8.4,11.0,-24,D,454.1,928.2,-51,D
DISTRICT,MANIPUR,6,SENAPATI,0.0,4.0,-100,NR,419.0,421.0,0,N
DISTRICT,MANIPUR,7,TAMENGLONG,5.8,21.4,-73,LD,1124.5,2530.7,-56,D
DISTRICT,MANIPUR,8,THOUBAL,3.8,6.2,-39,D,166.4,417.6,-60,LD
DISTRICT,MANIPUR,9,UKHRUL,1.8,12.7,-86,LD,481.5,615.8,-22,D
STATE,TRIPURA,,,9.8,11.4,-14,N,695.6,792.8,-12,N
DISTRICT,TRIPURA,1,DHALAI,3.8,12.8,-70,LD,727.0,738.9,-2,N
DISTRICT,TRIPURA,2,GOMATI,9.8,11.1,-12,N,608.7,811.8,-25,D
DISTRICT,TRIPURA,3,KHOWAI,5.2,10.4,-50,D,754.6,747.5,1,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,5.5,12.8,-57,D,653.6,737.4,-11,N
DISTRICT,TRIPURA,5,SIPAHIJALA,18.8,11.9,58,E,635.0,777.4,-18,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,19.6,11.6,69,LE,698.6,1009.3,-31,D
DISTRICT,TRIPURA,7,UNAKOTI,16.7,9.7,73,LE,827.6,791.3,5,N
DISTRICT,TRIPURA,8,WEST TRIPURA,6.5,7.7,-16,N,736.8,699.1,5,N
STATE,NAGALAND,,,2.5,9.9,-75,LD,502.9,556.7,-10,N
DISTRICT,NAGALAND,1,DIMAPUR,3.1,4.9,-37,D,250.3,429.6,-42,D
DISTRICT,NAGALAND,2,KIPHIRE,0.0,5.9,-100,NR,358.6,323.0,11,N
DISTRICT,NAGALAND,3,KOHIMA,0.8,10.3,-93,LD,551.6,608.7,-9,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,8.2,14.3,-43,D,861.9,760.2,13,N
DISTRICT,NAGALAND,6,MON,0.6,11.0,-95,LD,274.9,622.8,-56,D
DISTRICT,NAGALAND,7,PEREN,1.3,13.3,-90,LD,351.6,466.9,-25,D
DISTRICT,NAGALAND,8,PHEK,0.1,9.5,-99,LD,257.7,447.7,-42,D
DISTRICT,NAGALAND,10,WOKHA,2.3,5.2,-56,D,567.5,649.0,-13,N
DISTRICT,NAGALAND,11,ZUNHEBOTO,8.0,10.9,-27,D,887.0,580.8,53,E
STATE,SHWB & SIKKIM,,,10.5,15.2,-31,D,1005.5,1026.5,-2,N
STATE,WEST BENGAL,,,12.7,12.3,3,N,703.5,691.5,2,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,13.1,20.3,-35,D,1706.9,1730.1,-1,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,2.5,17.8,-86,LD,1266.9,1303.0,-3,N
DISTRICT,WEST BENGAL,3,DARJEELING,13.5,24.5,-45,D,1355.3,1521.0,-11,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,9.8,24.8,-60,LD,1354.5,1660.0,-18,N
DISTRICT,WEST BENGAL,5,KALIMPONG,27.1,22.1,22,E,1135.3,1326.0,-14,N
DISTRICT,WEST BENGAL,6,MALDA,1.3,8.5,-85,LD,493.3,566.8,-13,N
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,13.0,10.6,23,E,563.6,768.0,-27,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,25.5,5.8,340,LE,581.7,575.2,1,N
STATE,SIKKIM,,,9.3,14.2,-34,D,911.1,899.9,1,N
DISTRICT,SIKKIM,1,GANGTOK,7.9,15.5,-49,D,1087.7,1197.2,-9,N
DISTRICT,SIKKIM,2,GYALSHING,1.1,18.9,-94,LD,1186.7,957.8,24,E
DISTRICT,SIKKIM,3,MANGAN,10.4,13.3,-22,D,769.0,831.6,-8,N
DISTRICT,SIKKIM,4,NAMCHI,11.4,11.9,-4,N,1108.3,884.1,25,E
DISTRICT,SIKKIM,5,Pakyong,5.4,14.1,-62,LD,965.6,861.1,12,N
DISTRICT,SIKKIM,6,Soreng,17.5,18.9,-7,N,1193.5,957.8,25,E
STATE,GANGETIC WEST BENGAL,,,13.3,11.4,16,N,593.7,583.2,2,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,20.8,10.1,106,LE,588.3,584.4,1,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,7.7,9.8,-21,D,380.6,569.5,-33,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,15.9,12.0,33,E,855.3,601.2,42,E
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,9.5,13.0,-27,D,557.8,540.0,3,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,15.6,11.4,37,E,681.3,574.3,19,N
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,4.0,13.8,-71,LD,486.3,582.2,-16,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,5.3,13.4,-60,LD,695.8,658.3,6,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,3.3,7.7,-58,D,353.6,516.4,-32,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,2.1,8.1,-74,LD,390.9,500.3,-22,D
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,16.1,9.2,75,LE,749.5,587.6,28,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,17.5,11.4,54,E,473.9,549.8,-14,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,16.7,10.6,57,E,507.9,517.2,-2,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,4.2,10.3,-59,D,365.3,541.5,-33,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,19.9,15.0,33,E,806.7,723.2,12,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,21.5,13.8,56,E,846.1,582.2,45,E
STATE,ODISHA,,,21.8,12.7,72,LE,731.5,539.1,36,E
DISTRICT,ODISHA,1,ANGUL,5.4,14.9,-64,LD,822.6,529.5,55,E
DISTRICT,ODISHA,2,BALANGIR,29.2,10.0,192,LE,913.9,519.5,76,LE
DISTRICT,ODISHA,3,BALASORE,5.8,10.4,-45,D,840.1,552.2,52,E
DISTRICT,ODISHA,4,BARGARH,44.5,15.3,191,LE,1180.6,573.5,106,LE
DISTRICT,ODISHA,5,BHADRAK,3.0,11.7,-75,LD,741.6,487.3,52,E
DISTRICT,ODISHA,6,BOUDH,10.3,12.8,-20,D,1257.1,476.4,164,LE
DISTRICT,ODISHA,7,CUTTACK,0.8,14.8,-94,LD,852.8,518.1,65,LE
DISTRICT,ODISHA,8,DEOGARH,4.0,12.5,-68,LD,693.6,549.3,26,E
DISTRICT,ODISHA,9,DHENKANAL,2.2,15.5,-86,LD,917.3,519.6,77,LE
DISTRICT,ODISHA,10,GAJAPATI,0.2,7.9,-98,LD,296.5,422.3,-30,D
DISTRICT,ODISHA,11,GANJAM,0.1,9.8,-99,LD,344.5,402.4,-14,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,1.9,12.7,-85,LD,788.7,447.8,76,LE
DISTRICT,ODISHA,13,JAJPUR,1.1,14.2,-92,LD,764.3,558.8,37,E
DISTRICT,ODISHA,14,JHARSUGUDA,20.1,13.3,51,E,693.8,556.0,25,E
DISTRICT,ODISHA,15,KALAHANDI,56.0,15.7,257,LE,606.3,663.5,-9,N
DISTRICT,ODISHA,16,KANDHAMAL,5.0,12.9,-61,LD,822.5,516.8,59,E
DISTRICT,ODISHA,17,KENDRAPARA,4.9,16.6,-70,LD,892.6,483.0,85,LE
DISTRICT,ODISHA,18,KEONJHARGARH,2.3,11.9,-81,LD,849.2,542.0,57,E
DISTRICT,ODISHA,19,KHURDA,3.0,12.4,-76,LD,659.1,492.7,34,E
DISTRICT,ODISHA,20,KORAPUT,49.0,13.0,277,LE,590.4,566.7,4,N
DISTRICT,ODISHA,21,MALKANGIRI,50.4,15.0,236,LE,482.2,588.6,-18,N
DISTRICT,ODISHA,22,MAYURBHANJ,12.4,13.4,-7,N,679.7,583.1,17,N
DISTRICT,ODISHA,23,NAWAPARA,141.1,8.0,1663,LE,759.9,494.8,54,E
DISTRICT,ODISHA,24,NAWARANGPUR,78.8,11.0,617,LE,486.5,653.8,-26,D
DISTRICT,ODISHA,25,NAYAGARH,9.2,12.6,-27,D,692.0,517.2,34,E
DISTRICT,ODISHA,26,PURI,0.9,9.1,-90,LD,747.2,435.1,72,LE
DISTRICT,ODISHA,27,RAYAGADA,14.4,9.5,51,E,425.3,475.1,-10,N
DISTRICT,ODISHA,28,SAMBALPUR,21.3,16.6,28,E,924.2,598.6,54,E
DISTRICT,ODISHA,29,SONEPUR,10.8,13.7,-21,D,1297.6,548.6,137,LE
DISTRICT,ODISHA,30,SUNDARGARH,14.0,12.9,8,N,691.4,582.2,19,N
STATE,JHARKHAND,,,7.1,10.1,-30,D,349.9,499.3,-30,D
DISTRICT,JHARKHAND,1,BOKARO,5.8,9.1,-36,D,298.8,439.6,-32,D
DISTRICT,JHARKHAND,2,CHATRA,1.1,7.2,-85,LD,260.9,451.6,-42,D
DISTRICT,JHARKHAND,3,DEOGHAR,6.8,8.1,-16,N,193.6,483.2,-60,LD
DISTRICT,JHARKHAND,4,DHANBAD,24.0,9.9,142,LE,399.0,520.2,-23,D
DISTRICT,JHARKHAND,5,DUMKA,7.2,9.1,-21,D,462.6,516.3,-10,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,7.2,12.9,-44,D,401.3,533.0,-25,D
DISTRICT,JHARKHAND,7,GARHWA,4.0,10.2,-61,LD,192.8,426.9,-55,D
DISTRICT,JHARKHAND,8,GIRIDIH,12.7,8.7,46,E,246.0,491.6,-50,D
DISTRICT,JHARKHAND,9,GODDA,7.0,8.1,-13,N,229.6,453.1,-49,D
DISTRICT,JHARKHAND,10,GUMLA,8.0,12.5,-36,D,352.3,529.2,-33,D
DISTRICT,JHARKHAND,11,HAZARIBAG,4.2,9.4,-55,D,337.3,514.7,-34,D
DISTRICT,JHARKHAND,12,JAMTARA,17.9,10.1,77,LE,393.6,536.3,-27,D
DISTRICT,JHARKHAND,13,KHUNTI,6.7,11.3,-41,D,439.3,533.4,-18,N
DISTRICT,JHARKHAND,14,KODERMA,10.1,7.1,42,E,210.2,429.9,-51,D
DISTRICT,JHARKHAND,15,LATEHAR,3.2,8.8,-64,LD,349.0,503.7,-31,D
DISTRICT,JHARKHAND,16,LOHARDAGA,0.9,10.8,-91,LD,323.9,506.4,-36,D
DISTRICT,JHARKHAND,17,PAKUR,5.5,10.7,-48,D,223.8,579.6,-61,LD
DISTRICT,JHARKHAND,18,PALAMU,0.2,8.1,-98,LD,206.7,387.4,-47,D
DISTRICT,JHARKHAND,19,RAMGARH,6.6,7.9,-17,N,337.3,502.8,-33,D
DISTRICT,JHARKHAND,20,RANCHI,8.2,8.0,2,N,381.5,511.7,-25,D
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,0.0,13.0,-100,NR,465.5,493.8,-6,N
DISTRICT,JHARKHAND,23,SIMDEGA,12.4,14.5,-15,N,592.0,654.2,-10,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,9.2,12.0,-23,D,509.5,484.0,5,N
STATE,BIHAR,,,2.8,9.0,-69,LD,286.9,494.4,-42,D
DISTRICT,BIHAR,1,ARARIA,3.4,14.5,-77,LD,537.7,737.5,-27,D
DISTRICT,BIHAR,2,ARWAL,5.0,5.1,-1,N,166.6,336.1,-50,D
DISTRICT,BIHAR,3,AURANGABAD,1.7,6.9,-75,LD,236.4,413.7,-43,D
DISTRICT,BIHAR,4,BANKA,4.5,6.2,-28,D,170.7,417.6,-59,D
DISTRICT,BIHAR,5,BEGUSARAI,6.4,10.7,-40,D,306.4,483.9,-37,D
DISTRICT,BIHAR,6,BHABUA,4.9,8.3,-42,D,170.5,392.6,-57,D
DISTRICT,BIHAR,7,BHAGALPUR,3.7,8.5,-57,D,190.0,481.4,-61,LD
DISTRICT,BIHAR,8,BHOJPUR,0.2,7.5,-97,LD,204.6,415.3,-51,D
DISTRICT,BIHAR,9,BUXAR,0.0,7.9,-100,NR,289.5,375.8,-23,D
DISTRICT,BIHAR,10,DARBHANGA,0.0,9.0,-100,NR,211.3,448.2,-53,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,0.0,11.1,-100,NR,308.9,529.3,-42,D
DISTRICT,BIHAR,12,GAYA,3.0,6.3,-52,D,203.4,407.4,-50,D
DISTRICT,BIHAR,13,GOPALGANJ,0.0,7.9,-100,NR,333.9,473.0,-29,D
DISTRICT,BIHAR,14,JAHANABAD,0.6,6.8,-91,LD,146.1,403.4,-64,LD
DISTRICT,BIHAR,15,JAMUI,2.3,9.0,-74,LD,201.9,458.6,-56,D
DISTRICT,BIHAR,16,KATIHAR,16.2,8.5,91,LE,337.2,549.7,-39,D
DISTRICT,BIHAR,17,KHAGARIA,3.4,10.0,-67,LD,367.5,483.1,-24,D
DISTRICT,BIHAR,18,KISHANGANJ,4.3,16.2,-74,LD,722.9,926.5,-22,D
DISTRICT,BIHAR,19,LAKHISARAI,11.0,6.6,66,LE,386.9,424.7,-9,N
DISTRICT,BIHAR,20,MADHEPURA,3.7,8.3,-55,D,314.5,520.2,-40,D
DISTRICT,BIHAR,21,MADHUBANI,0.0,10.1,-100,NR,310.5,510.5,-39,D
DISTRICT,BIHAR,22,MUNGER,11.3,8.7,30,E,288.7,505.9,-43,D
DISTRICT,BIHAR,23,MUZAFFARPUR,0.0,9.3,-99,LD,221.3,478.6,-54,D
DISTRICT,BIHAR,24,NALANDA,1.0,8.3,-88,LD,216.5,419.2,-48,D
DISTRICT,BIHAR,25,NAWADA,4.4,8.3,-46,D,226.7,400.9,-43,D
DISTRICT,BIHAR,26,PATNA,1.7,7.4,-78,LD,214.9,439.1,-51,D
DISTRICT,BIHAR,27,PURNEA,1.9,12.8,-85,LD,404.6,739.5,-45,D
DISTRICT,BIHAR,28,ROHTAS,5.8,7.4,-22,D,211.5,399.0,-47,D
DISTRICT,BIHAR,29,SAHARSA,4.5,7.6,-41,D,266.8,557.3,-52,D
DISTRICT,BIHAR,30,SAMASTIPUR,0.3,8.2,-96,LD,218.8,458.4,-52,D
DISTRICT,BIHAR,31,SARAN,2.0,7.9,-74,LD,233.0,437.2,-47,D
DISTRICT,BIHAR,32,SHEIKHPURA,3.9,7.1,-45,D,237.0,420.4,-44,D
DISTRICT,BIHAR,33,SHEOHAR,0.0,4.7,-100,NR,251.2,523.5,-52,D
DISTRICT,BIHAR,34,SITAMARHI,0.1,10.3,-99,LD,199.8,548.2,-64,LD
DISTRICT,BIHAR,35,SIWAN,1.8,7.7,-77,LD,419.7,431.9,-3,N
DISTRICT,BIHAR,36,SUPAUL,0.0,7.5,-100,NR,469.5,582.7,-19,N
DISTRICT,BIHAR,37,VAISHALI,1.1,10.2,-89,LD,274.7,454.6,-40,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,0.3,12.8,-97,LD,421.8,621.8,-32,D
STATE,UTTAR PRADESH,,,1.1,8.1,-86,LD,261.1,350.9,-26,D
STATE,WEST UTTAR PRADESH,,,2.0,7.8,-74,LD,271.2,312.0,-13,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,0.9,6.7,-87,LD,230.4,235.2,-2,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,0.0,7.0,-100,NR,159.3,264.4,-40,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,1.3,9.1,-85,LD,149.6,389.6,-62,LD
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,0.0,9.4,-100,NR,242.5,231.4,5,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,3.5,6.1,-43,D,332.5,317.9,5,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,0.0,6.8,-100,NR,251.0,234.9,7,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,2.1,7.9,-74,LD,307.7,379.6,-19,N
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,9.8,10.5,-7,N,432.0,435.3,-1,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,0.9,6.2,-85,LD,226.7,248.5,-9,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,0.7,7.0,-90,LD,316.2,221.8,43,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,4.3,9.8,-56,D,237.9,250.4,-5,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,1.3,9.8,-86,LD,303.9,257.8,18,N
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,0.0,7.7,-100,NR,209.8,206.9,1,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,0.5,7.7,-94,LD,80.5,208.5,-61,LD
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,0.0,12.3,-100,NR,314.2,313.5,0,N
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,3.0,4.3,-30,D,218.5,293.8,-26,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,0.0,9.6,-100,NR,316.2,253.9,25,E
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,0.0,11.1,-100,NR,181.2,285.4,-37,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,4.4,8.9,-50,D,146.0,328.4,-56,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,10.7,7.0,52,E,238.7,298.3,-20,D
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,5.6,5.3,6,N,319.6,372.7,-14,N
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,0.0,7.1,-100,NR,149.4,257.7,-42,D
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,3.5,7.2,-51,D,130.9,295.5,-56,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,0.0,6.1,-100,NR,147.5,228.8,-36,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,1.5,8.7,-83,LD,571.8,298.8,91,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,1.5,10.0,-85,LD,322.7,405.4,-20,D
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,0.0,6.9,-100,NR,575.6,312.9,84,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,0.0,5.8,-100,NR,104.6,414.1,-75,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,5.6,7.4,-25,D,245.1,324.6,-25,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,0.0,8.3,-100,NR,269.8,365.9,-26,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,1.0,6.9,-86,LD,472.0,315.4,50,E
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,0.0,6.0,-100,NR,313.2,384.0,-18,N
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,0.0,7.2,-100,NR,90.0,262.8,-66,LD
STATE,EAST UTTAR PRADESH,,,0.5,8.2,-94,LD,254.1,378.6,-33,D
