record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,ASSAM,7,CHARAIDEO,24.5,13.7,79,LE,707.5,507.0,40,E
DISTRICT,ASSAM,8,CHIRANG,0.0,25.7,-100,NR,798.0,1421.4,-44,D
DISTRICT,ASSAM,9,DARRANG,1.0,5.5,-82,LD,386.6,760.5,-49,D
DISTRICT,ASSAM,10,DHEMAJI,1.6,12.2,-87,LD,1271.3,1147.5,11,N
DISTRICT,ASSAM,11,DHUBRI,0.0,14.6,-100,NR,817.3,1264.2,-35,D
DISTRICT,ASSAM,12,DIBRUGARH,0.8,15.8,-95,LD,694.9,805.2,-14,N
DISTRICT,ASSAM,13,DIMA HASAO,0.0,10.1,-100,NR,213.0,612.2,-65,LD
DISTRICT,ASSAM,14,GOALPARA,6.9,18.2,-62,LD,476.1,1180.1,-60,LD
DISTRICT,ASSAM,15,GOLAGHAT,11.0,12.7,-13,N,432.5,551.3,-22,D
DISTRICT,ASSAM,16,HAILAKANDI,1.4,14.0,-90,LD,661.0,827.5,-20,D
DISTRICT,ASSAM,17,HOJAI,0.0,5.4,-100,NR,209.7,377.6,-44,D
DISTRICT,ASSAM,18,JORHAT,14.5,7.6,91,LE,457.8,640.5,-29,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,2.3,8.3,-72,LD,451.6,601.3,-25,D
DISTRICT,ASSAM,20,KAMRUP RURAL,3.1,9.9,-69,LD,244.4,740.4,-67,LD
DISTRICT,ASSAM,21,KARBI ANGLONG,1.0,8.6,-88,LD,270.6,418.8,-35,D
DISTRICT,ASSAM,22,KOKRAJHAR,0.0,23.8,-100,NR,1447.8,1555.7,-7,N
DISTRICT,ASSAM,23,LAKHIMPUR,36.4,17.9,103,LE,1226.2,1103.3,11,N
DISTRICT,ASSAM,25,MORIGAON,2.0,10.1,-80,LD,311.5,587.2,-47,D
DISTRICT,ASSAM,26,NAGAON,2.5,8.8,-72,LD,214.5,538.5,-60,LD
DISTRICT,ASSAM,27,NALBARI,5.1,13.6,-63,LD,360.3,945.6,-62,LD
DISTRICT,ASSAM,28,SIBSAGAR,3.1,13.7,-78,LD,413.6,633.9,-35,D
DISTRICT,ASSAM,29,SONITPUR,2.9,11.6,-75,LD,515.7,649.5,-21,D
DISTRICT,ASSAM,31,SRIBHUMI,0.0,13.8,-100,NR,1001.9,1206.7,-17,N
DISTRICT,ASSAM,32,TAMULPUR,0.0,10.0,-100,NR,726.8,840.9,-14,N
DISTRICT,ASSAM,33,TINSUKIA,6.1,9.5,-36,D,771.1,776.9,-1,N
DISTRICT,ASSAM,34,UDALGURI,0.0,9.9,-100,NR,326.6,845.8,-61,LD
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,0.0,8.0,-100,NR,275.6,366.2,-25,D
STATE,MEGHALAYA,,,1.3,30.8,-96,LD,666.4,1555.4,-57,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,0.0,20.3,-99,LD,444.0,1066.7,-58,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,1.5,51.2,-97,LD,902.7,2650.7,-66,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,0.7,53.1,-99,LD,1360.4,2676.9,-49,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,0.2,6.0,-97,LD,370.2,1008.2,-63,LD
DISTRICT,MEGHALAYA,5,RI BHOI,2.2,20.1,-89,LD,428.3,779.6,-45,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,6.1,6.0,2,N,517.3,1008.2,-49,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.0,6.0,-100,NR,485.4,1008.2,-52,D
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,6.2,6.0,3,N,1873.7,1008.2,86,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,0.1,28.1,-99,LD,335.4,1041.6,-68,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,0.5,51.2,-99,LD,597.4,2650.7,-77,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,0.0,38.6,-99,LD,471.6,1567.6,-70,LD
STATE,NMMT,,,5.3,12.8,-59,D,519.1,672.1,-23,D
STATE,MIZORAM,,,7.7,14.8,-48,D,618.8,804.1,-23,D
DISTRICT,MIZORAM,1,AIZAWL,16.0,11.8,36,E,644.6,766.9,-16,N
DISTRICT,MIZORAM,2,CHAMPHAI,16.3,13.6,20,E,522.1,642.6,-19,N
DISTRICT,MIZORAM,3,KOLASIB,21.3,16.4,30,E,624.8,828.9,-25,D
DISTRICT,MIZORAM,4,LAWNGTLAI,5.3,13.7,-61,LD,755.9,896.1,-16,N
DISTRICT,MIZORAM,5,LUNGLEI,1.0,17.7,-94,LD,679.5,883.3,-23,D
DISTRICT,MIZORAM,6,MAMIT,1.1,14.9,-93,LD,407.8,741.6,-45,D
DISTRICT,MIZORAM,7,SAIHA,0.7,16.8,-96,LD,601.1,920.5,-35,D
DISTRICT,MIZORAM,8,SERCHHIP,1.1,13.6,-92,LD,783.5,791.5,-1,N
STATE,MANIPUR,,,1.4,10.8,-87,LD,325.7,556.9,-42,D
DISTRICT,MANIPUR,1,BISHNUPUR,12.2,4.5,171,LE,275.4,607.6,-55,D
DISTRICT,MANIPUR,2,CHANDEL,4.1,4.5,-9,N,332.7,607.6,-45,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,1.0,4.5,-78,LD,113.0,607.6,-81,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,0.0,4.2,-100,NR,342.0,402.2,-15,N
DISTRICT,MANIPUR,5,IMPHAL WEST,1.7,13.4,-87,LD,425.5,899.5,-53,D
DISTRICT,MANIPUR,6,SENAPATI,0.0,27.5,-100,NR,419.0,409.4,2,N
DISTRICT,MANIPUR,7,TAMENGLONG,0.0,22.3,-100,NR,1117.5,2480.8,-55,D
DISTRICT,MANIPUR,8,THOUBAL,0.0,4.2,-100,NR,158.4,402.2,-61,LD
DISTRICT,MANIPUR,9,UKHRUL,0.0,8.5,-100,NR,477.9,587.2,-19,N
STATE,TRIPURA,,,0.5,15.0,-97,LD,684.0,767.3,-11,N
DISTRICT,TRIPURA,1,DHALAI,0.0,13.9,-100,NR,722.0,708.3,2,N
DISTRICT,TRIPURA,2,GOMATI,0.0,13.1,-100,NR,598.2,785.3,-24,D
DISTRICT,TRIPURA,3,KHOWAI,0.0,15.4,-100,NR,748.5,725.4,3,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,0.6,9.6,-94,LD,640.6,713.6,-10,N
DISTRICT,TRIPURA,5,SIPAHIJALA,3.0,16.9,-82,LD,615.4,751.9,-18,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,0.4,21.3,-98,LD,678.7,982.9,-31,D
DISTRICT,TRIPURA,7,UNAKOTI,0.0,13.3,-100,NR,809.0,769.7,5,N
DISTRICT,TRIPURA,8,WEST TRIPURA,0.7,18.2,-96,LD,729.6,680.6,7,N
STATE,NAGALAND,,,10.2,10.1,1,N,492.9,534.3,-8,N
DISTRICT,NAGALAND,1,DIMAPUR,2.5,9.8,-75,LD,246.4,409.4,-40,D
DISTRICT,NAGALAND,2,KIPHIRE,5.0,5.4,-7,N,358.6,310.0,16,N
DISTRICT,NAGALAND,3,KOHIMA,1.1,8.6,-87,LD,543.4,586.8,-7,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,24.5,17.0,44,E,836.6,725.3,15,N
DISTRICT,NAGALAND,6,MON,0.1,8.9,-99,LD,260.8,600.5,-57,D
DISTRICT,NAGALAND,7,PEREN,3.6,10.1,-65,LD,350.1,444.3,-21,D
DISTRICT,NAGALAND,8,PHEK,0.0,7.6,-100,NR,257.6,429.6,-40,D
DISTRICT,NAGALAND,10,WOKHA,36.8,12.6,192,LE,548.7,630.9,-13,N
DISTRICT,NAGALAND,11,ZUNHEBOTO,21.2,9.8,116,LE,879.0,557.4,58,E
STATE,SHWB & SIKKIM,,,1.3,16.2,-92,LD,991.4,995.7,0,N
STATE,WEST BENGAL,,,17.8,12.8,39,E,684.5,665.4,3,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,1.2,21.4,-95,LD,1688.6,1689.8,0,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,0.9,11.6,-92,LD,1262.6,1268.1,0,N
DISTRICT,WEST BENGAL,3,DARJEELING,0.1,27.7,-99,LD,1339.4,1468.3,-9,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,3.1,30.4,-90,LD,1343.5,1607.7,-16,N
DISTRICT,WEST BENGAL,5,KALIMPONG,4.8,28.4,-83,LD,1107.0,1282.3,-14,N
DISTRICT,WEST BENGAL,6,MALDA,0.1,11.9,-99,LD,491.2,550.1,-11,N
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,0.0,9.2,-100,NR,550.6,747.6,-26,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,0.0,9.0,-100,NR,553.2,564.5,-2,N
STATE,SIKKIM,,,1.9,14.6,-87,LD,892.6,870.6,3,N
DISTRICT,SIKKIM,1,GANGTOK,0.6,22.1,-97,LD,1072.0,1162.6,-8,N
DISTRICT,SIKKIM,2,GYALSHING,5.1,21.6,-76,LD,1183.6,918.7,29,E
DISTRICT,SIKKIM,3,MANGAN,1.6,12.4,-87,LD,748.6,804.8,-7,N
DISTRICT,SIKKIM,4,NAMCHI,2.9,12.8,-77,LD,1085.5,859.0,26,E
DISTRICT,SIKKIM,5,Pakyong,0.4,18.6,-98,LD,954.7,831.7,15,N
DISTRICT,SIKKIM,6,Soreng,0.0,21.6,-100,NR,1158.5,918.7,26,E
STATE,GANGETIC WEST BENGAL,,,23.4,11.7,100,LE,572.7,558.6,3,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,21.4,11.0,95,LE,553.8,558.6,-1,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,3.5,9.0,-61,LD,362.8,549.6,-34,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,77.5,11.7,562,LE,832.1,576.3,44,E
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,29.4,12.4,137,LE,545.9,514.8,6,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,22.0,14.9,48,E,663.9,545.3,22,E
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,34.7,13.1,165,LE,475.6,550.8,-14,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,4.2,16.5,-75,LD,685.8,628.8,9,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,0.0,8.5,-100,NR,344.5,501.5,-31,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,4.5,7.7,-42,D,385.5,482.6,-20,D
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,14.3,12.4,15,N,733.0,565.5,30,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,5.6,10.4,-46,D,452.3,525.1,-14,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,4.4,9.3,-53,D,488.9,495.5,-1,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,19.1,11.1,72,LE,354.8,520.8,-32,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,29.8,15.4,94,LE,782.5,692.7,13,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,47.7,13.1,264,LE,798.7,550.8,45,E
STATE,ODISHA,,,49.8,14.0,256,LE,648.8,515.6,26,E
DISTRICT,ODISHA,1,ANGUL,32.2,14.0,130,LE,707.4,505.0,40,E
DISTRICT,ODISHA,2,BALANGIR,23.2,13.2,76,LE,740.9,499.1,48,E
DISTRICT,ODISHA,3,BALASORE,172.1,11.8,1359,LE,794.9,530.7,50,E
DISTRICT,ODISHA,4,BARGARH,44.7,15.5,188,LE,934.4,547.1,71,LE
DISTRICT,ODISHA,5,BHADRAK,100.1,9.3,976,LE,727.0,465.3,56,E
DISTRICT,ODISHA,6,BOUDH,36.3,13.1,177,LE,1094.2,455.5,140,LE
DISTRICT,ODISHA,7,CUTTACK,34.7,11.1,213,LE,836.6,493.3,70,LE
DISTRICT,ODISHA,8,DEOGARH,94.4,11.3,735,LE,591.2,529.4,12,N
DISTRICT,ODISHA,9,DHENKANAL,41.8,12.7,229,LE,862.6,495.5,74,LE
DISTRICT,ODISHA,10,GAJAPATI,8.3,10.3,-20,D,291.8,406.1,-28,D
DISTRICT,ODISHA,11,GANJAM,1.4,12.3,-89,LD,340.7,385.1,-12,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,32.4,11.5,182,LE,785.0,426.2,84,LE
DISTRICT,ODISHA,13,JAJPUR,54.8,14.5,278,LE,741.4,535.4,38,E
DISTRICT,ODISHA,14,JHARSUGUDA,47.0,9.9,375,LE,603.3,534.3,13,N
DISTRICT,ODISHA,15,KALAHANDI,40.9,20.6,99,LE,495.5,634.7,-22,D
DISTRICT,ODISHA,16,KANDHAMAL,17.3,14.7,17,N,767.9,491.8,56,E
DISTRICT,ODISHA,17,KENDRAPARA,68.2,13.2,417,LE,877.9,455.7,93,LE
DISTRICT,ODISHA,18,KEONJHARGARH,93.6,11.6,707,LE,757.4,521.3,45,E
DISTRICT,ODISHA,19,KHURDA,19.8,11.5,72,LE,655.1,470.7,39,E
DISTRICT,ODISHA,20,KORAPUT,32.5,16.5,97,LE,498.6,536.2,-7,N
DISTRICT,ODISHA,21,MALKANGIRI,18.5,17.7,4,N,380.0,555.4,-32,D
DISTRICT,ODISHA,22,MAYURBHANJ,95.9,14.1,580,LE,636.7,557.6,14,N
DISTRICT,ODISHA,23,NAWAPARA,21.4,11.0,95,LE,499.5,478.1,4,N
DISTRICT,ODISHA,24,NAWARANGPUR,33.3,17.2,93,LE,382.5,622.5,-39,D
DISTRICT,ODISHA,25,NAYAGARH,18.6,13.8,35,E,670.7,495.9,35,E
DISTRICT,ODISHA,26,PURI,28.9,11.6,149,LE,745.2,414.5,80,LE
DISTRICT,ODISHA,27,RAYAGADA,37.3,14.7,154,LE,381.7,456.4,-16,N
DISTRICT,ODISHA,28,SAMBALPUR,87.3,14.7,494,LE,791.4,573.6,38,E
DISTRICT,ODISHA,29,SONEPUR,33.3,19.0,75,LE,1121.4,526.0,113,LE
DISTRICT,ODISHA,30,SUNDARGARH,84.4,12.5,575,LE,635.3,561.8,13,N
STATE,JHARKHAND,,,22.6,10.9,107,LE,329.1,478.3,-31,D
DISTRICT,JHARKHAND,1,BOKARO,8.2,9.5,-14,N,283.3,418.7,-32,D
DISTRICT,JHARKHAND,2,CHATRA,18.6,9.3,99,LE,251.4,433.2,-42,D
DISTRICT,JHARKHAND,3,DEOGHAR,2.9,11.9,-76,LD,180.0,465.8,-61,LD
DISTRICT,JHARKHAND,4,DHANBAD,3.7,12.8,-71,LD,359.6,495.1,-27,D
DISTRICT,JHARKHAND,5,DUMKA,4.4,12.0,-64,LD,438.5,496.1,-12,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,35.8,10.7,235,LE,382.9,506.2,-24,D
DISTRICT,JHARKHAND,7,GARHWA,15.2,10.3,47,E,188.2,407.1,-54,D
DISTRICT,JHARKHAND,8,GIRIDIH,3.8,14.1,-73,LD,225.6,470.1,-52,D
DISTRICT,JHARKHAND,9,GODDA,0.0,8.5,-100,NR,209.7,435.2,-52,D
DISTRICT,JHARKHAND,10,GUMLA,3.4,9.5,-64,LD,335.4,506.8,-34,D
DISTRICT,JHARKHAND,11,HAZARIBAG,17.2,11.5,50,E,311.6,493.3,-37,D
DISTRICT,JHARKHAND,12,JAMTARA,3.2,12.5,-74,LD,365.8,514.9,-29,D
DISTRICT,JHARKHAND,13,KHUNTI,44.4,10.4,327,LE,424.0,511.9,-17,N
DISTRICT,JHARKHAND,14,KODERMA,8.5,9.8,-14,N,191.0,414.4,-54,D
DISTRICT,JHARKHAND,15,LATEHAR,10.3,12.1,-15,N,337.0,481.8,-30,D
DISTRICT,JHARKHAND,16,LOHARDAGA,19.0,13.0,46,E,315.4,485.0,-35,D
DISTRICT,JHARKHAND,17,PAKUR,0.6,7.6,-92,LD,203.2,559.1,-64,LD
DISTRICT,JHARKHAND,18,PALAMU,13.8,11.3,22,E,200.2,368.7,-46,D
DISTRICT,JHARKHAND,19,RAMGARH,25.0,9.2,172,LE,317.6,485.5,-35,D
DISTRICT,JHARKHAND,20,RANCHI,15.8,11.1,42,E,352.3,493.9,-29,D
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,27.0,9.5,184,LE,463.2,470.2,-1,N
DISTRICT,JHARKHAND,23,SIMDEGA,28.8,12.0,140,LE,559.0,627.7,-11,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,85.1,9.8,768,LE,470.1,461.9,2,N
STATE,BIHAR,,,3.0,11.3,-74,LD,281.6,474.2,-41,D
DISTRICT,BIHAR,1,ARARIA,2.9,14.4,-80,LD,533.3,712.5,-25,D
DISTRICT,BIHAR,2,ARWAL,14.9,8.9,67,LE,158.0,322.8,-51,D
DISTRICT,BIHAR,3,AURANGABAD,13.7,12.1,13,N,230.5,393.6,-41,D
DISTRICT,BIHAR,4,BANKA,1.2,7.0,-83,LD,161.3,401.9,-60,LD
DISTRICT,BIHAR,5,BEGUSARAI,2.5,13.0,-81,LD,299.9,457.6,-34,D
DISTRICT,BIHAR,6,BHABUA,6.3,13.6,-54,D,160.5,373.0,-57,D
DISTRICT,BIHAR,7,BHAGALPUR,0.2,7.0,-98,LD,186.0,463.5,-60,LD
DISTRICT,BIHAR,8,BHOJPUR,0.5,11.1,-95,LD,197.7,395.1,-50,D
DISTRICT,BIHAR,9,BUXAR,0.0,9.5,-100,NR,286.9,357.1,-20,D
DISTRICT,BIHAR,10,DARBHANGA,0.6,10.3,-94,LD,209.7,428.0,-51,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,0.0,11.8,-99,LD,308.9,506.9,-39,D
DISTRICT,BIHAR,12,GAYA,5.9,10.1,-42,D,198.0,390.0,-49,D
DISTRICT,BIHAR,13,GOPALGANJ,0.0,10.9,-100,NR,332.9,453.5,-27,D
DISTRICT,BIHAR,14,JAHANABAD,5.0,7.9,-37,D,138.9,385.2,-64,LD
DISTRICT,BIHAR,15,JAMUI,0.7,9.7,-92,LD,193.6,442.8,-56,D
DISTRICT,BIHAR,16,KATIHAR,0.2,7.4,-97,LD,317.0,534.3,-41,D
DISTRICT,BIHAR,17,KHAGARIA,11.2,10.3,9,N,364.1,465.5,-22,D
DISTRICT,BIHAR,18,KISHANGANJ,0.0,12.2,-100,NR,716.8,897.9,-20,D
DISTRICT,BIHAR,19,LAKHISARAI,10.2,6.6,55,E,373.2,406.2,-8,N
DISTRICT,BIHAR,20,MADHEPURA,0.7,10.7,-94,LD,309.9,501.8,-38,D
DISTRICT,BIHAR,21,MADHUBANI,0.0,12.7,-100,NR,310.5,491.1,-37,D
DISTRICT,BIHAR,22,MUNGER,0.9,11.8,-92,LD,277.4,483.4,-43,D
DISTRICT,BIHAR,23,MUZAFFARPUR,0.0,11.3,-100,NR,219.0,457.7,-52,D
DISTRICT,BIHAR,24,NALANDA,8.5,11.2,-24,D,209.6,396.1,-47,D
DISTRICT,BIHAR,25,NAWADA,7.6,9.0,-16,N,217.9,383.0,-43,D
DISTRICT,BIHAR,26,PATNA,0.8,13.1,-94,LD,211.6,418.2,-49,D
DISTRICT,BIHAR,27,PURNEA,0.9,11.5,-93,LD,401.6,716.7,-44,D
DISTRICT,BIHAR,28,ROHTAS,9.8,12.2,-20,D,199.3,379.2,-47,D
DISTRICT,BIHAR,29,SAHARSA,5.8,11.9,-51,D,260.4,539.9,-52,D
DISTRICT,BIHAR,30,SAMASTIPUR,0.2,10.5,-98,LD,217.1,437.9,-50,D
DISTRICT,BIHAR,31,SARAN,0.4,12.8,-97,LD,229.7,416.9,-45,D
DISTRICT,BIHAR,32,SHEIKHPURA,5.9,11.9,-51,D,227.9,401.9,-43,D
DISTRICT,BIHAR,33,SHEOHAR,0.0,10.3,-100,NR,251.2,510.4,-51,D
DISTRICT,BIHAR,34,SITAMARHI,0.0,13.5,-100,NR,199.8,524.5,-62,LD
DISTRICT,BIHAR,35,SIWAN,3.2,9.1,-64,LD,417.4,411.6,1,N
DISTRICT,BIHAR,36,SUPAUL,1.7,13.7,-87,LD,469.5,565.1,-17,N
DISTRICT,BIHAR,37,VAISHALI,0.0,13.8,-99,LD,270.1,429.8,-37,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,0.3,15.4,-98,LD,419.4,597.3,-30,D
STATE,UTTAR PRADESH,,,6.6,10.6,-38,D,251.4,333.5,-25,D
STATE,WEST UTTAR PRADESH,,,8.9,10.0,-11,N,257.2,295.5,-13,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,3.9,7.1,-46,D,213.3,223.6,-5,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,4.1,8.3,-51,D,133.0,248.0,-46,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,7.3,9.4,-22,D,135.3,369.2,-63,LD
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,0.0,6.5,-100,NR,238.7,215.1,11,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,12.8,15.9,-20,D,323.8,302.4,7,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,0.0,9.9,-100,NR,225.7,224.7,0,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,14.6,10.2,43,E,303.0,361.3,-16,N
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,44.9,11.6,287,LE,386.5,413.9,-7,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,3.9,9.7,-60,LD,215.5,236.1,-9,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,4.0,5.5,-27,D,315.5,209.6,51,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,0.0,12.5,-100,NR,230.2,232.6,-1,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,1.7,7.1,-77,LD,302.6,242.3,25,E
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,0.0,5.4,-100,NR,209.8,196.4,7,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,1.8,5.6,-69,LD,72.3,198.0,-64,LD
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,0.8,10.8,-93,LD,314.2,293.4,7,N
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,0.5,12.0,-96,LD,179.0,285.5,-37,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,0.0,7.8,-100,NR,272.7,238.1,15,N
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,2.5,7.3,-66,LD,173.2,262.6,-34,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,0.0,6.6,-100,NR,140.6,310.3,-55,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,28.3,8.2,246,LE,228.0,282.5,-19,N
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,0.0,10.1,-100,NR,313.6,355.3,-12,N
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,0.0,8.9,-100,NR,149.4,242.6,-38,D
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,10.7,10.0,7,N,123.3,284.1,-57,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,0.0,7.5,-100,NR,145.0,216.5,-33,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,4.6,16.6,-72,LD,506.1,284.6,78,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,19.2,10.4,84,LE,286.0,383.3,-25,D
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,18.7,13.3,40,E,534.1,297.3,80,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,1.5,9.0,-83,LD,104.6,397.3,-74,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,13.1,10.7,22,E,238.6,302.7,-21,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,40.8,15.0,172,LE,269.2,350.2,-23,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,9.7,10.7,-10,N,451.9,298.1,52,E
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,6.6,12.5,-47,D,310.1,364.5,-15,N
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,7.2,9.9,-27,D,89.7,250.0,-64,LD
STATE,EAST UTTAR PRADESH,,,5.0,11.0,-55,D,247.3,360.6,-31,D
