record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
STATE,ANDAMAN & NICOBAR ISLANDS,,,1.9,10.6,-82,LD,1041.1,1005.2,4,N
DISTRICT,ANDAMAN & NICOBAR ISLANDS,1,NICOBAR,5.1,6.4,-21,D,421.3,667.5,-37,D
DISTRICT,ANDAMAN & NICOBAR ISLANDS,2,NORTH & MIDDLE ANDAMAN,1.2,13.5,-91,LD,1552.8,1186.5,31,E
DISTRICT,ANDAMAN & NICOBAR ISLANDS,3,SOUTH ANDAMAN,0.8,10.0,-92,LD,865.5,1016.1,-15,N
STATE,ARUNACHAL PRADESH,,,11.6,13.4,-14,N,705.2,1154.3,-39,D
DISTRICT,ARUNACHAL PRADESH,1,ANJAW,0.0,11.9,-100,NR,124.2,1138.5,-89,LD
DISTRICT,ARUNACHAL PRADESH,2,CHANGLANG,9.1,9.1,0,N,740.0,932.1,-21,D
DISTRICT,ARUNACHAL PRADESH,4,EAST KAMENG,3.2,8.1,-61,LD,1012.4,836.9,21,E
DISTRICT,ARUNACHAL PRADESH,5,EAST SIANG,46.8,23.3,101,LE,1745.0,2215.5,-21,D
DISTRICT,ARUNACHAL PRADESH,6,KURUNG KUMEY,0.7,11.4,-94,LD,418.9,800.5,-48,D
DISTRICT,ARUNACHAL PRADESH,7,LOHIT,1.2,18.4,-93,LD,698.1,1114.0,-37,D
DISTRICT,ARUNACHAL PRADESH,9,LOWER SUBANSIRI,0.1,7.5,-99,LD,301.8,517.7,-42,D
DISTRICT,ARUNACHAL PRADESH,10,PAPUMPARA,46.2,22.8,102,LE,1312.5,1559.2,-16,N
DISTRICT,ARUNACHAL PRADESH,11,TAWANG,0.0,6.9,-100,NR,260.8,665.1,-61,LD
DISTRICT,ARUNACHAL PRADESH,12,TIRAP,9.0,13.3,-32,D,1542.7,1377.1,12,N
DISTRICT,ARUNACHAL PRADESH,13,UPPER SIANG,23.9,8.1,195,LE,863.2,1123.9,-23,D
DISTRICT,ARUNACHAL PRADESH,14,UPPER SUBANSIRI,0.0,10.2,-100,NR,269.1,639.8,-58,D
DISTRICT,ARUNACHAL PRADESH,15,WEST KAMENG,0.2,11.0,-98,LD,351.4,1181.2,-70,LD
DISTRICT,ARUNACHAL PRADESH,16,WEST SIANG,10.2,19.0,-46,D,495.7,1382.7,-64,LD
STATE,ASSAM & MEGHALAYA,,,9.0,12.4,-27,D,774.6,1243.1,-38,D
STATE,ASSAM,,,8.9,10.4,-15,N,765.2,1035.9,-26,D
DISTRICT,ASSAM,1,BAJALI,0.0,15.0,-100,NR,879.5,1523.1,-42,D
DISTRICT,ASSAM,2,BAKSA,0.0,5.9,-100,NR,903.1,1112.0,-19,N
DISTRICT,ASSAM,3,BARPETA,0.0,15.0,-100,NR,1058.4,1523.1,-31,D
DISTRICT,ASSAM,5,BONGAIGAON,0.0,20.6,-100,NR,732.0,1700.2,-57,D
DISTRICT,ASSAM,6,CACHAR,28.1,16.6,69,LE,1222.2,1258.9,-3,N
DISTRICT,ASSAM,7,CHARAIDEO,81.0,16.8,382,LE,956.0,698.6,37,E
DISTRICT,ASSAM,8,CHIRANG,0.0,18.0,-100,NR,1036.1,1684.5,-38,D
DISTRICT,ASSAM,9,DARRANG,0.0,7.3,-100,NR,493.6,930.5,-47,D
DISTRICT,ASSAM,10,DHEMAJI,0.0,8.5,-100,NR,1594.1,1428.1,12,N
DISTRICT,ASSAM,11,DHUBRI,0.6,12.1,-95,LD,1008.8,1531.3,-34,D
DISTRICT,ASSAM,12,DIBRUGARH,10.9,10.9,0,N,857.5,1027.4,-17,N
DISTRICT,ASSAM,13,DIMA HASAO,3.5,7.4,-53,D,309.3,741.2,-58,D
DISTRICT,ASSAM,14,GOALPARA,0.0,13.9,-100,NR,597.1,1437.0,-58,D
DISTRICT,ASSAM,15,GOLAGHAT,3.9,9.4,-58,D,613.1,715.1,-14,N
DISTRICT,ASSAM,16,HAILAKANDI,2.4,14.0,-83,LD,860.0,1074.0,-20,D
DISTRICT,ASSAM,17,HOJAI,0.5,3.2,-84,LD,290.0,511.2,-43,D
DISTRICT,ASSAM,18,JORHAT,5.5,8.6,-36,D,615.7,849.9,-28,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,5.0,7.0,-29,D,590.0,748.3,-21,D
DISTRICT,ASSAM,20,KAMRUP RURAL,0.0,12.5,-100,NR,383.9,921.4,-58,D
DISTRICT,ASSAM,21,KARBI ANGLONG,21.3,6.2,244,LE,394.8,549.1,-28,D
DISTRICT,ASSAM,22,KOKRAJHAR,0.0,16.1,-100,NR,1800.8,1973.1,-9,N
DISTRICT,ASSAM,23,LAKHIMPUR,47.9,14.8,223,LE,1686.3,1394.7,21,E
DISTRICT,ASSAM,25,MORIGAON,0.0,6.2,-100,NR,416.8,771.8,-46,D
DISTRICT,ASSAM,26,NAGAON,0.0,6.2,-100,NR,321.9,704.5,-54,D
DISTRICT,ASSAM,27,NALBARI,0.0,8.6,-100,NR,405.1,1135.2,-64,LD
DISTRICT,ASSAM,28,SIBSAGAR,15.7,10.9,44,E,584.7,834.8,-30,D
DISTRICT,ASSAM,29,SONITPUR,1.9,8.5,-77,LD,782.1,832.9,-6,N
DISTRICT,ASSAM,31,SRIBHUMI,4.2,18.4,-77,LD,1231.3,1538.4,-20,D
DISTRICT,ASSAM,32,TAMULPUR,0.0,5.5,-100,NR,897.8,989.3,-9,N
DISTRICT,ASSAM,33,TINSUKIA,24.0,11.8,104,LE,1004.4,998.6,1,N
DISTRICT,ASSAM,34,UDALGURI,0.1,8.4,-99,LD,442.8,1037.1,-57,D
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,2.2,2.4,-8,N,376.4,484.3,-22,D
STATE,MEGHALAYA,,,9.6,19.1,-50,D,804.9,1926.3,-58,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,0.9,21.8,-96,LD,552.3,1337.6,-59,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,24.7,15.4,61,LE,1203.7,3256.3,-63,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,13.4,35.6,-62,LD,1607.4,3261.0,-51,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,0.6,14.4,-96,LD,407.6,1276.3,-68,LD
DISTRICT,MEGHALAYA,5,RI BHOI,11.4,10.6,8,N,503.6,1014.3,-50,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,9.1,14.4,-37,D,721.7,1276.3,-43,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.0,14.4,-100,NR,492.7,1276.3,-61,LD
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,33.1,14.4,130,LE,2240.3,1276.3,76,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,0.1,12.1,-99,LD,388.4,1300.9,-70,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,16.0,15.4,4,N,702.0,3256.3,-78,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,5.5,25.5,-78,LD,556.6,1926.9,-71,LD
STATE,NMMT,,,4.4,10.9,-60,LD,697.5,881.1,-21,D
STATE,MIZORAM,,,8.1,13.1,-38,D,832.4,1063.8,-22,D
DISTRICT,MIZORAM,1,AIZAWL,9.1,12.8,-29,D,846.3,1031.1,-18,N
DISTRICT,MIZORAM,2,CHAMPHAI,3.2,14.6,-78,LD,744.1,867.4,-14,N
DISTRICT,MIZORAM,3,KOLASIB,4.3,13.8,-69,LD,921.1,1126.5,-18,N
DISTRICT,MIZORAM,4,LAWNGTLAI,3.0,12.3,-76,LD,929.9,1154.1,-19,N
DISTRICT,MIZORAM,5,LUNGLEI,11.4,13.7,-17,N,914.4,1159.3,-21,D
DISTRICT,MIZORAM,6,MAMIT,11.8,12.0,-1,N,590.6,1011.6,-42,D
DISTRICT,MIZORAM,7,SAIHA,10.3,12.1,-15,N,847.2,1171.1,-28,D
DISTRICT,MIZORAM,8,SERCHHIP,8.8,11.1,-20,D,960.3,1019.2,-6,N
STATE,MANIPUR,,,0.1,9.5,-98,LD,435.9,725.9,-40,D
DISTRICT,MANIPUR,1,BISHNUPUR,0.0,12.1,-100,NR,315.9,791.3,-60,LD
DISTRICT,MANIPUR,2,CHANDEL,0.2,12.1,-99,LD,398.4,791.3,-50,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,0.0,12.1,-100,NR,183.5,791.3,-77,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,0.0,5.6,-100,NR,390.0,522.1,-25,D
DISTRICT,MANIPUR,5,IMPHAL WEST,4.0,15.9,-75,LD,542.6,1188.9,-54,D
DISTRICT,MANIPUR,6,SENAPATI,0.0,6.1,-100,NR,477.2,540.8,-12,N
DISTRICT,MANIPUR,7,TAMENGLONG,2.0,34.0,-94,LD,1359.9,2926.4,-54,D
DISTRICT,MANIPUR,8,THOUBAL,0.0,5.6,-100,NR,255.9,522.1,-51,D
DISTRICT,MANIPUR,9,UKHRUL,0.0,5.9,-100,NR,716.0,754.6,-5,N
STATE,TRIPURA,,,0.6,10.2,-94,LD,830.7,980.7,-15,N
DISTRICT,TRIPURA,1,DHALAI,0.1,9.2,-99,LD,846.9,927.7,-9,N
DISTRICT,TRIPURA,2,GOMATI,1.2,13.7,-91,LD,756.6,1000.5,-24,D
DISTRICT,TRIPURA,3,KHOWAI,0.1,8.7,-99,LD,866.8,920.5,-6,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,0.9,7.2,-87,LD,759.3,938.5,-19,N
DISTRICT,TRIPURA,5,SIPAHIJALA,0.6,12.8,-95,LD,842.0,942.1,-11,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,1.3,12.1,-89,LD,828.7,1229.0,-33,D
DISTRICT,TRIPURA,7,UNAKOTI,0.0,10.3,-99,LD,931.0,982.6,-5,N
DISTRICT,TRIPURA,8,WEST TRIPURA,0.0,7.0,-100,NR,907.5,850.7,7,N
STATE,NAGALAND,,,7.2,9.8,-27,D,731.6,707.3,3,N
DISTRICT,NAGALAND,1,DIMAPUR,15.5,7.9,96,LE,502.0,560.9,-10,N
DISTRICT,NAGALAND,2,KIPHIRE,0.0,9.0,-100,NR,537.2,412.2,30,E
DISTRICT,NAGALAND,3,KOHIMA,0.7,10.7,-94,LD,748.4,797.9,-6,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,10.6,11.5,-8,N,1100.4,957.3,15,N
DISTRICT,NAGALAND,6,MON,19.7,11.9,66,LE,502.0,766.8,-35,D
DISTRICT,NAGALAND,7,PEREN,10.3,6.9,50,E,573.4,592.9,-3,N
DISTRICT,NAGALAND,8,PHEK,4.7,9.2,-49,D,496.8,574.1,-13,N
DISTRICT,NAGALAND,10,WOKHA,9.3,9.5,-2,N,830.8,831.1,0,N
DISTRICT,NAGALAND,11,ZUNHEBOTO,3.4,8.3,-59,D,1156.5,737.1,57,E
STATE,SHWB & SIKKIM,,,1.4,14.8,-90,LD,1224.2,1275.0,-4,N
STATE,WEST BENGAL,,,4.7,11.8,-60,LD,911.6,891.3,2,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,5.7,23.3,-76,LD,2038.9,2108.7,-3,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,0.0,18.5,-100,NR,1596.8,1617.7,-1,N
DISTRICT,WEST BENGAL,3,DARJEELING,0.0,20.4,-100,NR,1614.1,1875.1,-14,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,4.6,24.0,-81,LD,1657.4,2023.3,-18,N
DISTRICT,WEST BENGAL,5,KALIMPONG,0.0,22.5,-100,NR,1362.7,1664.5,-18,N
DISTRICT,WEST BENGAL,6,MALDA,0.0,10.9,-100,NR,551.4,736.2,-25,D
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,0.0,8.9,-100,NR,737.2,949.5,-22,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,0.0,10.8,-100,NR,632.7,688.2,-8,N
STATE,SIKKIM,,,1.5,11.8,-88,LD,1134.6,1129.7,0,N
DISTRICT,SIKKIM,1,GANGTOK,0.0,19.0,-100,NR,1371.6,1498.6,-8,N
DISTRICT,SIKKIM,2,GYALSHING,8.3,10.7,-22,D,1572.8,1193.4,32,E
DISTRICT,SIKKIM,3,MANGAN,0.8,10.2,-92,LD,927.1,1047.1,-11,N
DISTRICT,SIKKIM,4,NAMCHI,0.0,17.6,-100,NR,1383.1,1105.1,25,E
DISTRICT,SIKKIM,5,Pakyong,0.3,10.7,-97,LD,1148.8,1102.1,4,N
DISTRICT,SIKKIM,6,Soreng,0.0,10.7,-100,NR,1641.0,1193.4,38,E
STATE,GANGETIC WEST BENGAL,,,5.7,10.7,-46,D,798.9,767.2,4,N
