record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
STATE,ANDAMAN & NICOBAR ISLANDS,,,4.7,15.0,-69,LD,1010.5,946.8,7,N
DISTRICT,ANDAMAN & NICOBAR ISLANDS,1,NICOBAR,2.5,7.7,-68,LD,414.2,635.7,-35,D
DISTRICT,ANDAMAN & NICOBAR ISLANDS,2,NORTH & MIDDLE ANDAMAN,4.9,19.4,-75,LD,1508.6,1120.7,35,E
DISTRICT,ANDAMAN & NICOBAR ISLANDS,3,SOUTH ANDAMAN,5.7,14.6,-61,LD,835.4,949.2,-12,N
STATE,ARUNACHAL PRADESH,,,0.4,12.7,-97,LD,680.9,1093.7,-38,D
DISTRICT,ARUNACHAL PRADESH,1,ANJAW,2.4,13.6,-83,LD,122.8,1077.2,-89,LD
DISTRICT,ARUNACHAL PRADESH,2,CHANGLANG,0.0,10.9,-100,NR,709.7,877.3,-19,N
DISTRICT,ARUNACHAL PRADESH,4,EAST KAMENG,1.5,9.3,-84,LD,1002.5,785.7,28,E
DISTRICT,ARUNACHAL PRADESH,5,EAST SIANG,0.0,21.7,-100,NR,1658.9,2099.1,-21,D
DISTRICT,ARUNACHAL PRADESH,6,KURUNG KUMEY,0.0,14.6,-100,NR,412.4,756.1,-45,D
DISTRICT,ARUNACHAL PRADESH,7,LOHIT,2.1,10.1,-79,LD,666.5,1033.7,-36,D
DISTRICT,ARUNACHAL PRADESH,9,LOWER SUBANSIRI,0.1,4.5,-99,LD,290.1,486.2,-40,D
DISTRICT,ARUNACHAL PRADESH,10,PAPUMPARA,0.0,15.4,-100,NR,1255.5,1485.3,-15,N
DISTRICT,ARUNACHAL PRADESH,11,TAWANG,0.0,14.9,-100,NR,235.8,629.3,-63,LD
DISTRICT,ARUNACHAL PRADESH,12,TIRAP,0.0,12.8,-100,NR,1452.7,1302.4,12,N
DISTRICT,ARUNACHAL PRADESH,13,UPPER SIANG,0.0,14.1,-100,NR,837.8,1084.7,-23,D
DISTRICT,ARUNACHAL PRADESH,14,UPPER SUBANSIRI,0.0,5.0,-100,NR,269.1,608.8,-56,D
DISTRICT,ARUNACHAL PRADESH,15,WEST KAMENG,0.4,15.7,-97,LD,345.7,1110.9,-69,LD
DISTRICT,ARUNACHAL PRADESH,16,WEST SIANG,0.0,14.5,-100,NR,484.4,1323.8,-63,LD
STATE,ASSAM & MEGHALAYA,,,1.3,15.9,-92,LD,749.1,1170.4,-36,D
STATE,ASSAM,,,0.7,12.6,-94,LD,739.2,975.6,-24,D
DISTRICT,ASSAM,1,BAJALI,0.0,15.5,-100,NR,879.0,1445.3,-39,D
DISTRICT,ASSAM,2,BAKSA,0.0,9.5,-100,NR,901.3,1062.5,-15,N
DISTRICT,ASSAM,3,BARPETA,0.0,15.5,-100,NR,1058.8,1445.3,-27,D
DISTRICT,ASSAM,5,BONGAIGAON,0.0,10.0,-100,NR,726.0,1601.6,-55,D
DISTRICT,ASSAM,6,CACHAR,6.4,11.0,-42,D,1169.4,1189.7,-2,N
DISTRICT,ASSAM,7,CHARAIDEO,0.0,10.6,-100,NR,842.0,636.2,32,E
DISTRICT,ASSAM,8,CHIRANG,0.0,10.7,-100,NR,1033.6,1570.2,-34,D
DISTRICT,ASSAM,9,DARRANG,0.0,13.7,-100,NR,493.6,883.5,-44,D
DISTRICT,ASSAM,10,DHEMAJI,0.0,27.3,-100,NR,1517.9,1350.1,12,N
DISTRICT,ASSAM,11,DHUBRI,0.0,30.8,-100,NR,1005.7,1449.4,-31,D
DISTRICT,ASSAM,12,DIBRUGARH,0.0,13.7,-100,NR,815.1,966.4,-16,N
DISTRICT,ASSAM,13,DIMA HASAO,0.0,7.0,-100,NR,305.8,714.2,-57,D
DISTRICT,ASSAM,14,GOALPARA,0.0,15.0,-100,NR,587.2,1350.2,-57,D
DISTRICT,ASSAM,15,GOLAGHAT,0.0,9.9,-100,NR,597.5,669.1,-11,N
DISTRICT,ASSAM,16,HAILAKANDI,0.1,12.9,-99,LD,773.6,1007.0,-23,D
DISTRICT,ASSAM,17,HOJAI,0.0,6.9,-100,NR,285.2,483.0,-41,D
DISTRICT,ASSAM,18,JORHAT,0.0,12.2,-100,NR,598.7,800.4,-25,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,0.6,6.9,-91,LD,575.3,701.5,-18,N
DISTRICT,ASSAM,20,KAMRUP RURAL,0.0,8.6,-100,NR,380.3,861.0,-56,D
DISTRICT,ASSAM,21,KARBI ANGLONG,0.0,6.6,-100,NR,353.5,517.7,-32,D
DISTRICT,ASSAM,22,KOKRAJHAR,0.0,26.8,-100,NR,1785.7,1853.5,-4,N
DISTRICT,ASSAM,23,LAKHIMPUR,0.0,18.5,-100,NR,1580.6,1315.2,20,E
DISTRICT,ASSAM,25,MORIGAON,0.0,5.7,-100,NR,414.9,716.6,-42,D
DISTRICT,ASSAM,26,NAGAON,0.0,7.5,-100,NR,318.4,657.9,-52,D
DISTRICT,ASSAM,27,NALBARI,0.0,8.3,-100,NR,404.7,1067.9,-62,LD
DISTRICT,ASSAM,28,SIBSAGAR,0.0,13.6,-100,NR,549.0,779.8,-30,D
DISTRICT,ASSAM,29,SONITPUR,0.0,11.7,-100,NR,779.3,775.1,1,N
DISTRICT,ASSAM,31,SRIBHUMI,15.9,15.7,1,N,1207.9,1439.1,-16,N
DISTRICT,ASSAM,32,TAMULPUR,0.0,6.2,-100,NR,895.8,945.0,-5,N
DISTRICT,ASSAM,33,TINSUKIA,0.0,12.3,-100,NR,921.8,936.9,-2,N
DISTRICT,ASSAM,34,UDALGURI,0.0,9.6,-100,NR,442.7,979.3,-55,D
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,0.0,5.4,-100,NR,374.2,460.7,-19,N
STATE,MEGHALAYA,,,3.4,27.0,-87,LD,780.8,1812.5,-57,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,2.8,13.5,-80,LD,531.7,1246.0,-57,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,1.8,57.1,-97,LD,1165.6,3080.2,-62,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,5.8,26.4,-78,LD,1567.4,3084.3,-49,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,1.0,21.8,-95,LD,402.4,1180.5,-66,LD
DISTRICT,MEGHALAYA,5,RI BHOI,0.2,10.5,-99,LD,480.0,949.1,-49,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,8.8,21.8,-60,LD,700.6,1180.5,-41,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.3,21.8,-99,LD,492.2,1180.5,-58,D
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,15.6,21.8,-28,D,2139.4,1180.5,81,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,1.6,12.8,-87,LD,383.5,1237.1,-69,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,0.6,57.1,-99,LD,682.5,3080.2,-78,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,2.4,32.0,-92,LD,540.8,1810.0,-70,LD
STATE,NMMT,,,8.5,10.1,-16,N,671.8,824.2,-18,N
STATE,MIZORAM,,,8.4,12.8,-34,D,792.0,992.0,-20,D
DISTRICT,MIZORAM,1,AIZAWL,8.1,14.9,-46,D,801.7,966.0,-17,N
DISTRICT,MIZORAM,2,CHAMPHAI,1.5,13.4,-89,LD,730.9,797.2,-8,N
DISTRICT,MIZORAM,3,KOLASIB,28.1,14.7,91,LE,867.7,1050.7,-17,N
DISTRICT,MIZORAM,4,LAWNGTLAI,4.6,12.7,-64,LD,918.1,1076.7,-15,N
DISTRICT,MIZORAM,5,LUNGLEI,8.3,11.7,-29,D,852.7,1082.0,-21,D
DISTRICT,MIZORAM,6,MAMIT,9.3,12.5,-26,D,526.5,943.3,-44,D
DISTRICT,MIZORAM,7,SAIHA,15.6,11.2,39,E,824.3,1100.2,-25,D
DISTRICT,MIZORAM,8,SERCHHIP,3.6,10.7,-66,LD,933.2,951.4,-2,N
STATE,MANIPUR,,,0.5,8.4,-94,LD,434.7,686.5,-37,D
DISTRICT,MANIPUR,1,BISHNUPUR,0.0,8.8,-100,NR,315.9,744.6,-58,D
DISTRICT,MANIPUR,2,CHANDEL,0.0,8.8,-100,NR,394.9,744.6,-47,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,0.0,8.8,-100,NR,183.5,744.6,-75,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,0.0,10.2,-100,NR,387.4,487.7,-21,D
DISTRICT,MANIPUR,5,IMPHAL WEST,0.5,11.8,-96,LD,529.8,1110.9,-52,D
DISTRICT,MANIPUR,6,SENAPATI,0.0,7.2,-100,NR,477.2,515.4,-7,N
DISTRICT,MANIPUR,7,TAMENGLONG,0.0,23.4,-100,NR,1350.6,2803.8,-52,D
DISTRICT,MANIPUR,8,THOUBAL,0.0,10.2,-100,NR,255.9,487.7,-48,D
DISTRICT,MANIPUR,9,UKHRUL,1.8,7.1,-75,LD,715.4,725.2,-1,N
STATE,TRIPURA,,,28.9,11.3,155,LE,796.3,919.1,-13,N
DISTRICT,TRIPURA,1,DHALAI,20.9,7.8,168,LE,816.5,860.7,-5,N
DISTRICT,TRIPURA,2,GOMATI,26.7,9.6,178,LE,714.6,942.9,-24,D
DISTRICT,TRIPURA,3,KHOWAI,32.9,13.5,144,LE,818.0,863.4,-5,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,8.0,12.6,-37,D,727.4,879.5,-17,N
DISTRICT,TRIPURA,5,SIPAHIJALA,58.7,9.7,505,LE,804.5,883.2,-9,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,35.5,18.4,93,LE,797.4,1155.0,-31,D
DISTRICT,TRIPURA,7,UNAKOTI,14.4,11.0,31,E,903.3,926.7,-3,N
DISTRICT,TRIPURA,8,WEST TRIPURA,45.5,9.9,359,LE,881.6,801.6,10,N
STATE,NAGALAND,,,3.5,7.1,-50,D,702.9,658.3,7,N
DISTRICT,NAGALAND,1,DIMAPUR,0.0,6.0,-100,NR,483.1,515.8,-6,N
DISTRICT,NAGALAND,2,KIPHIRE,2.0,5.0,-61,LD,524.2,380.2,38,E
DISTRICT,NAGALAND,3,KOHIMA,7.2,9.7,-26,D,737.2,742.2,-1,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,0.3,8.8,-96,LD,1057.8,897.7,18,N
DISTRICT,NAGALAND,6,MON,7.6,6.0,27,E,463.1,711.9,-35,D
DISTRICT,NAGALAND,7,PEREN,2.2,6.1,-64,LD,546.3,548.4,0,N
DISTRICT,NAGALAND,8,PHEK,1.6,7.1,-77,LD,471.7,533.0,-12,N
