record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,ASSAM,18,JORHAT,26.6,7.8,241,LE,665.2,868.8,-23,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,0.6,4.5,-88,LD,592.4,760.0,-22,D
DISTRICT,ASSAM,20,KAMRUP RURAL,0.1,9.2,-99,LD,386.4,940.3,-59,D
DISTRICT,ASSAM,21,KARBI ANGLONG,0.0,5.4,-100,NR,403.8,562.5,-28,D
DISTRICT,ASSAM,22,KOKRAJHAR,96.0,14.6,558,LE,1955.8,1998.8,-2,N
DISTRICT,ASSAM,23,LAKHIMPUR,6.5,12.8,-49,D,1722.0,1426.5,21,E
DISTRICT,ASSAM,25,MORIGAON,0.0,12.7,-100,NR,465.3,793.3,-41,D
DISTRICT,ASSAM,26,NAGAON,5.9,9.3,-37,D,329.5,721.3,-54,D
DISTRICT,ASSAM,27,NALBARI,0.0,8.0,-100,NR,427.5,1155.3,-63,LD
DISTRICT,ASSAM,28,SIBSAGAR,18.1,8.3,118,LE,609.9,851.8,-28,D
DISTRICT,ASSAM,29,SONITPUR,11.4,7.6,49,E,800.3,849.6,-6,N
DISTRICT,ASSAM,31,SRIBHUMI,22.3,24.7,-10,N,1256.1,1583.2,-21,D
DISTRICT,ASSAM,32,TAMULPUR,0.0,6.9,-100,NR,901.7,1007.8,-11,N
DISTRICT,ASSAM,33,TINSUKIA,1.5,10.9,-86,LD,1006.4,1020.2,-1,N
DISTRICT,ASSAM,34,UDALGURI,0.2,7.8,-98,LD,469.1,1060.7,-56,D
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,39.6,3.2,1137,LE,442.6,494.5,-10,N
STATE,MEGHALAYA,,,14.3,17.4,-18,N,829.2,1960.5,-58,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,8.1,17.0,-52,D,563.2,1370.3,-59,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,5.2,27.4,-81,LD,1221.7,3313.8,-63,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,42.9,32.4,32,E,1673.7,3329.6,-50,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,7.9,14.1,-44,D,421.1,1296.2,-68,LD
DISTRICT,MEGHALAYA,5,RI BHOI,3.6,10.1,-64,LD,515.8,1034.7,-50,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,14.4,14.1,2,N,744.6,1296.2,-43,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,4.2,14.1,-70,LD,498.1,1296.2,-62,LD
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,56.4,14.1,300,LE,2325.9,1296.2,79,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,3.7,14.1,-74,LD,397.2,1329.2,-70,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,5.9,27.4,-79,LD,723.4,3313.8,-78,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,11.8,11.3,5,N,572.5,1951.3,-71,LD
STATE,NMMT,,,6.9,10.9,-36,D,713.5,902.2,-21,D
STATE,MIZORAM,,,2.9,14.4,-80,LD,846.4,1091.0,-22,D
DISTRICT,MIZORAM,1,AIZAWL,1.4,13.2,-89,LD,866.9,1058.6,-18,N
DISTRICT,MIZORAM,2,CHAMPHAI,2.8,9.9,-72,LD,758.9,886.4,-14,N
DISTRICT,MIZORAM,3,KOLASIB,1.9,19.6,-90,LD,931.8,1159.9,-20,D
DISTRICT,MIZORAM,4,LAWNGTLAI,7.4,10.8,-31,D,961.3,1181.2,-19,N
DISTRICT,MIZORAM,5,LUNGLEI,2.7,15.8,-83,LD,923.6,1190.5,-22,D
DISTRICT,MIZORAM,6,MAMIT,0.5,21.2,-98,LD,592.2,1042.5,-43,D
DISTRICT,MIZORAM,7,SAIHA,7.1,11.8,-40,D,867.3,1196.0,-27,D
DISTRICT,MIZORAM,8,SERCHHIP,1.5,14.0,-90,LD,964.5,1042.1,-7,N
STATE,MANIPUR,,,4.8,9.3,-48,D,443.6,741.8,-40,D
DISTRICT,MANIPUR,1,BISHNUPUR,2.0,10.6,-81,LD,319.9,807.1,-60,LD
DISTRICT,MANIPUR,2,CHANDEL,0.6,10.6,-94,LD,399.0,807.1,-51,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,3.0,10.6,-72,LD,192.0,807.1,-76,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,1.4,4.8,-71,LD,392.0,530.9,-26,D
DISTRICT,MANIPUR,5,IMPHAL WEST,15.1,12.9,17,N,560.2,1216.9,-54,D
DISTRICT,MANIPUR,6,SENAPATI,6.8,6.3,8,N,485.0,555.7,-13,N
DISTRICT,MANIPUR,7,TAMENGLONG,10.1,27.1,-63,LD,1374.2,2988.2,-54,D
DISTRICT,MANIPUR,8,THOUBAL,0.0,4.8,-100,NR,255.9,530.9,-52,D
DISTRICT,MANIPUR,9,UKHRUL,8.6,11.1,-23,D,729.0,772.3,-6,N
STATE,TRIPURA,,,9.9,9.4,5,N,850.4,1002.7,-15,N
DISTRICT,TRIPURA,1,DHALAI,0.8,7.9,-90,LD,853.7,952.0,-10,N
DISTRICT,TRIPURA,2,GOMATI,15.4,9.5,62,LE,779.0,1021.0,-24,D
DISTRICT,TRIPURA,3,KHOWAI,9.4,8.1,17,N,878.6,938.3,-6,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,2.2,14.2,-85,LD,772.8,966.2,-20,D
DISTRICT,TRIPURA,5,SIPAHIJALA,18.7,7.2,159,LE,872.8,961.1,-9,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,24.7,10.7,130,LE,881.0,1250.4,-30,D
DISTRICT,TRIPURA,7,UNAKOTI,0.1,12.9,-99,LD,935.6,1007.0,-7,N
DISTRICT,TRIPURA,8,WEST TRIPURA,8.6,5.1,69,LE,918.3,867.2,6,N
STATE,NAGALAND,,,13.6,8.6,58,E,758.4,724.3,5,N
DISTRICT,NAGALAND,1,DIMAPUR,4.7,5.5,-14,N,516.1,570.3,-10,N
DISTRICT,NAGALAND,2,KIPHIRE,4.4,7.8,-44,D,544.5,423.4,29,E
DISTRICT,NAGALAND,3,KOHIMA,21.5,9.6,124,LE,777.7,815.1,-5,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,5.3,9.6,-45,D,1127.7,976.1,16,N
DISTRICT,NAGALAND,6,MON,16.2,6.7,142,LE,535.5,784.7,-32,D
DISTRICT,NAGALAND,7,PEREN,13.6,7.6,79,LE,602.8,606.8,-1,N
DISTRICT,NAGALAND,8,PHEK,11.9,8.8,35,E,514.9,589.4,-13,N
DISTRICT,NAGALAND,10,WOKHA,21.6,10.7,102,LE,883.2,853.2,4,N
DISTRICT,NAGALAND,11,ZUNHEBOTO,9.4,8.8,7,N,1175.8,755.7,56,E
STATE,SHWB & SIKKIM,,,12.8,14.5,-12,N,1243.7,1305.4,-5,N
STATE,WEST BENGAL,,,38.5,11.9,224,LE,973.0,914.5,6,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,29.6,24.9,19,N,2091.6,2153.2,-3,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,2.0,16.3,-88,LD,1605.5,1653.3,-3,N
DISTRICT,WEST BENGAL,3,DARJEELING,12.1,22.1,-45,D,1637.0,1916.7,-15,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,9.8,22.5,-57,D,1677.6,2067.3,-19,N
DISTRICT,WEST BENGAL,5,KALIMPONG,34.8,16.2,115,LE,1403.5,1699.8,-17,N
DISTRICT,WEST BENGAL,6,MALDA,3.4,10.1,-66,LD,558.6,756.7,-26,D
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,4.0,10.5,-62,LD,741.2,977.9,-24,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,2.0,6.8,-71,LD,634.7,705.8,-10,N
STATE,SIKKIM,,,21.8,13.8,58,E,1160.4,1157.2,0,N
DISTRICT,SIKKIM,1,GANGTOK,20.2,21.9,-8,N,1393.3,1539.7,-10,N
DISTRICT,SIKKIM,2,GYALSHING,38.8,14.0,177,LE,1625.9,1223.7,33,E
DISTRICT,SIKKIM,3,MANGAN,16.1,12.4,30,E,945.7,1071.4,-12,N
DISTRICT,SIKKIM,4,NAMCHI,21.7,13.6,59,E,1408.2,1131.9,24,E
DISTRICT,SIKKIM,5,Pakyong,21.9,14.6,50,E,1178.3,1132.8,4,N
DISTRICT,SIKKIM,6,Soreng,52.0,14.0,271,LE,1693.5,1223.7,38,E
STATE,GANGETIC WEST BENGAL,,,47.9,11.0,336,LE,874.8,788.0,11,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,60.1,12.5,381,LE,828.2,791.7,5,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,67.1,8.8,663,LE,608.7,765.7,-21,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,22.7,13.9,63,LE,1422.1,832.0,71,LE
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,19.7,7.8,152,LE,765.8,714.2,7,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,45.6,6.3,623,LE,903.6,788.0,15,N
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,43.0,13.2,226,LE,775.8,791.3,-2,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,59.6,9.7,514,LE,1069.1,894.6,20,E
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,20.2,9.2,120,LE,517.9,671.5,-23,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,26.6,5.4,393,LE,513.7,647.9,-21,D
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,39.1,8.2,377,LE,1034.4,788.0,31,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,133.5,11.1,1102,LE,751.4,745.1,1,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,47.3,6.5,628,LE,683.4,706.1,-3,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,55.6,17.6,216,LE,572.6,745.5,-23,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,28.4,11.1,156,LE,1237.1,983.1,26,E
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,99.3,13.2,652,LE,1182.8,791.3,49,E
STATE,ODISHA,,,23.2,12.8,81,LE,996.1,772.8,29,E
DISTRICT,ODISHA,1,ANGUL,18.5,10.9,69,LE,1094.9,761.1,44,E
DISTRICT,ODISHA,2,BALANGIR,14.9,8.9,68,LE,1093.0,738.5,48,E
DISTRICT,ODISHA,3,BALASORE,9.8,15.0,-35,D,1304.3,779.0,67,LE
DISTRICT,ODISHA,4,BARGARH,56.3,12.3,358,LE,1424.5,819.8,74,LE
DISTRICT,ODISHA,5,BHADRAK,6.6,10.1,-34,D,1024.5,708.4,45,E
DISTRICT,ODISHA,6,BOUDH,15.6,10.0,55,E,1464.6,696.8,110,LE
DISTRICT,ODISHA,7,CUTTACK,1.3,16.5,-92,LD,1145.5,752.9,52,E
DISTRICT,ODISHA,8,DEOGARH,32.9,17.6,87,LE,1175.6,788.6,49,E
DISTRICT,ODISHA,9,DHENKANAL,13.8,13.9,-1,N,1264.5,741.6,71,LE
DISTRICT,ODISHA,10,GAJAPATI,0.1,9.0,-99,LD,412.3,579.9,-29,D
DISTRICT,ODISHA,11,GANJAM,0.4,11.2,-96,LD,511.3,558.6,-8,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,0.0,10.5,-100,NR,975.9,675.6,44,E
DISTRICT,ODISHA,13,JAJPUR,10.3,15.4,-33,D,1047.9,820.6,28,E
DISTRICT,ODISHA,14,JHARSUGUDA,52.5,12.8,310,LE,954.4,825.6,16,N
DISTRICT,ODISHA,15,KALAHANDI,16.6,12.0,38,E,760.1,957.7,-21,D
DISTRICT,ODISHA,16,KANDHAMAL,11.9,14.6,-18,N,1006.2,743.2,35,E
DISTRICT,ODISHA,17,KENDRAPARA,0.6,14.2,-96,LD,1188.7,724.9,64,LE
DISTRICT,ODISHA,18,KEONJHARGARH,23.1,12.6,83,LE,1238.0,764.1,62,LE
DISTRICT,ODISHA,19,KHURDA,0.1,16.5,-99,LD,909.6,707.3,29,E
DISTRICT,ODISHA,20,KORAPUT,16.4,11.4,44,E,747.8,839.9,-11,N
DISTRICT,ODISHA,21,MALKANGIRI,17.8,19.7,-9,N,704.4,879.4,-20,D
DISTRICT,ODISHA,22,MAYURBHANJ,61.5,15.8,289,LE,1167.8,810.0,44,E
DISTRICT,ODISHA,23,NAWAPARA,33.2,9.5,249,LE,897.7,680.3,32,E
DISTRICT,ODISHA,24,NAWARANGPUR,3.9,10.0,-61,LD,625.8,923.9,-32,D
DISTRICT,ODISHA,25,NAYAGARH,2.7,17.3,-84,LD,936.6,715.3,31,E
DISTRICT,ODISHA,26,PURI,0.0,12.2,-100,NR,944.3,651.3,45,E
DISTRICT,ODISHA,27,RAYAGADA,3.0,7.5,-60,LD,555.9,656.5,-15,N
DISTRICT,ODISHA,28,SAMBALPUR,58.0,14.6,298,LE,1305.8,879.5,48,E
DISTRICT,ODISHA,29,SONEPUR,25.8,11.5,124,LE,1489.8,809.7,84,LE
DISTRICT,ODISHA,30,SUNDARGARH,69.7,12.8,445,LE,1081.3,829.3,30,E
STATE,JHARKHAND,,,50.0,11.5,335,LE,586.1,689.8,-15,N
DISTRICT,JHARKHAND,1,BOKARO,40.0,10.0,300,LE,460.4,615.0,-25,D
DISTRICT,JHARKHAND,2,CHATRA,35.3,11.9,196,LE,396.1,636.8,-38,D
DISTRICT,JHARKHAND,3,DEOGHAR,35.0,8.9,294,LE,334.2,652.6,-49,D
DISTRICT,JHARKHAND,4,DHANBAD,90.7,11.9,662,LE,627.5,709.1,-12,N
DISTRICT,JHARKHAND,5,DUMKA,64.0,8.0,700,LE,642.6,692.7,-7,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,51.2,14.6,251,LE,709.8,740.8,-4,N
DISTRICT,JHARKHAND,7,GARHWA,7.4,10.5,-30,D,333.7,618.7,-46,D
DISTRICT,JHARKHAND,8,GIRIDIH,35.2,9.0,291,LE,373.6,652.5,-43,D
DISTRICT,JHARKHAND,9,GODDA,11.5,6.4,79,LE,423.2,598.1,-29,D
DISTRICT,JHARKHAND,10,GUMLA,26.8,10.0,168,LE,519.8,725.2,-28,D
DISTRICT,JHARKHAND,11,HAZARIBAG,30.8,10.1,205,LE,498.9,709.3,-30,D
DISTRICT,JHARKHAND,12,JAMTARA,69.3,12.2,468,LE,575.7,726.4,-21,D
DISTRICT,JHARKHAND,13,KHUNTI,86.6,10.9,695,LE,795.0,741.0,7,N
DISTRICT,JHARKHAND,14,KODERMA,26.5,11.0,141,LE,315.4,586.7,-46,D
DISTRICT,JHARKHAND,15,LATEHAR,47.8,12.9,270,LE,642.2,700.5,-8,N
DISTRICT,JHARKHAND,16,LOHARDAGA,32.9,7.9,317,LE,603.9,680.9,-11,N
DISTRICT,JHARKHAND,17,PAKUR,15.7,12.7,23,E,317.0,779.2,-59,D
DISTRICT,JHARKHAND,18,PALAMU,21.9,12.1,81,LE,371.4,562.0,-34,D
DISTRICT,JHARKHAND,19,RAMGARH,44.3,10.7,314,LE,553.7,694.3,-20,D
DISTRICT,JHARKHAND,20,RANCHI,46.1,11.4,304,LE,648.9,707.7,-8,N
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,50.8,11.9,327,LE,760.3,688.1,10,N
DISTRICT,JHARKHAND,23,SIMDEGA,67.0,16.7,301,LE,924.6,892.0,4,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,116.5,15.2,667,LE,937.8,687.5,36,E
STATE,BIHAR,,,15.5,9.3,66,LE,401.9,666.9,-40,D
DISTRICT,BIHAR,1,ARARIA,5.4,12.2,-56,D,642.0,954.0,-33,D
DISTRICT,BIHAR,2,ARWAL,41.3,8.3,398,LE,255.4,453.4,-44,D
DISTRICT,BIHAR,3,AURANGABAD,42.2,8.5,396,LE,426.6,571.4,-25,D
DISTRICT,BIHAR,4,BANKA,19.4,6.8,185,LE,304.3,586.6,-48,D
DISTRICT,BIHAR,5,BEGUSARAI,14.6,9.2,59,E,399.6,661.3,-40,D
DISTRICT,BIHAR,6,BHABUA,6.9,10.7,-35,D,265.6,567.8,-53,D
DISTRICT,BIHAR,7,BHAGALPUR,8.4,7.6,11,N,261.2,646.4,-60,LD
DISTRICT,BIHAR,8,BHOJPUR,15.5,10.7,45,E,277.8,579.1,-52,D
DISTRICT,BIHAR,9,BUXAR,12.6,7.1,78,LE,383.5,522.8,-27,D
DISTRICT,BIHAR,10,DARBHANGA,9.0,7.6,18,N,302.7,617.4,-51,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,3.1,10.5,-71,LD,414.9,718.7,-42,D
DISTRICT,BIHAR,12,GAYA,48.5,11.4,325,LE,349.2,566.4,-38,D
DISTRICT,BIHAR,13,GOPALGANJ,1.7,9.9,-82,LD,419.6,643.0,-35,D
DISTRICT,BIHAR,14,JAHANABAD,18.5,10.0,85,LE,202.2,558.5,-64,LD
DISTRICT,BIHAR,15,JAMUI,16.5,8.4,97,LE,289.0,618.4,-53,D
DISTRICT,BIHAR,16,KATIHAR,13.1,7.6,72,LE,433.8,708.7,-39,D
DISTRICT,BIHAR,17,KHAGARIA,19.2,8.1,137,LE,570.1,638.2,-11,N
DISTRICT,BIHAR,18,KISHANGANJ,5.0,12.1,-59,D,860.6,1199.0,-28,D
DISTRICT,BIHAR,19,LAKHISARAI,16.5,6.6,151,LE,488.0,569.2,-14,N
DISTRICT,BIHAR,20,MADHEPURA,11.1,9.2,20,E,425.8,688.4,-38,D
DISTRICT,BIHAR,21,MADHUBANI,0.3,8.2,-96,LD,414.2,676.4,-39,D
DISTRICT,BIHAR,22,MUNGER,22.9,8.4,173,LE,421.0,681.1,-38,D
DISTRICT,BIHAR,23,MUZAFFARPUR,14.2,9.6,48,E,335.7,644.4,-48,D
DISTRICT,BIHAR,24,NALANDA,17.5,9.7,81,LE,305.5,569.1,-46,D
DISTRICT,BIHAR,25,NAWADA,28.9,12.4,133,LE,359.0,566.3,-37,D
DISTRICT,BIHAR,26,PATNA,23.7,8.7,172,LE,296.1,584.7,-49,D
DISTRICT,BIHAR,27,PURNEA,17.1,10.9,57,E,563.9,959.6,-41,D
DISTRICT,BIHAR,28,ROHTAS,11.2,8.3,35,E,333.8,558.5,-40,D
DISTRICT,BIHAR,29,SAHARSA,23.0,7.6,202,LE,388.1,729.3,-47,D
DISTRICT,BIHAR,30,SAMASTIPUR,18.6,8.8,112,LE,343.0,623.7,-45,D
DISTRICT,BIHAR,31,SARAN,9.0,8.8,2,N,327.7,593.3,-45,D
DISTRICT,BIHAR,32,SHEIKHPURA,14.6,6.2,135,LE,338.4,554.6,-39,D
DISTRICT,BIHAR,33,SHEOHAR,7.0,9.0,-23,D,301.2,681.2,-56,D
DISTRICT,BIHAR,34,SITAMARHI,7.9,9.3,-15,N,322.9,745.0,-57,D
DISTRICT,BIHAR,35,SIWAN,5.2,9.2,-44,D,554.5,588.4,-6,N
DISTRICT,BIHAR,36,SUPAUL,2.4,7.0,-66,LD,566.2,748.7,-24,D
DISTRICT,BIHAR,37,VAISHALI,22.5,8.2,175,LE,374.3,604.4,-38,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,8.0,12.2,-35,D,574.1,846.7,-32,D
STATE,UTTAR PRADESH,,,19.5,8.2,138,LE,418.0,504.5,-17,N
STATE,WEST UTTAR PRADESH,,,23.4,7.4,216,LE,437.4,462.0,-5,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,0.0,4.3,-100,NR,354.9,360.3,-1,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,4.9,5.3,-8,N,251.1,399.9,-37,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,46.0,10.1,355,LE,310.6,563.1,-45,D
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,0.0,4.9,-100,NR,344.3,346.5,-1,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,50.8,7.9,542,LE,482.3,462.0,4,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,0.0,5.7,-100,NR,352.0,347.8,1,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,25.0,10.8,131,LE,481.7,552.0,-13,N
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,118.6,8.9,1233,LE,744.1,641.1,16,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,17.1,4.5,280,LE,364.5,362.9,0,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,42.7,4.1,941,LE,463.8,336.7,38,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,10.6,7.7,38,E,424.6,383.7,11,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,0.0,6.4,-100,NR,479.1,392.2,22,E
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,17.4,7.7,126,LE,430.6,310.2,39,E
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,0.0,7.7,-100,NR,145.0,312.6,-54,D
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,12.5,6.7,86,LE,586.5,475.3,23,E
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,0.0,6.3,-100,NR,262.0,443.9,-41,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,0.0,1.4,-100,NR,378.0,387.0,-2,N
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,4.9,4.1,18,N,357.8,439.9,-19,N
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,0.0,5.3,-100,NR,292.4,492.6,-41,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,56.7,3.7,1432,LE,424.7,432.9,-2,N
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,0.0,7.4,-100,NR,491.9,561.4,-12,N
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,0.0,5.2,-100,NR,413.6,405.4,2,N
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,12.7,7.2,77,LE,229.6,444.8,-48,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,8.5,6.4,33,E,201.0,341.8,-41,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,2.1,5.6,-63,LD,761.8,442.1,72,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,66.6,12.9,416,LE,544.7,596.6,-9,N
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,28.3,7.8,262,LE,817.7,457.3,79,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,5.0,16.0,-69,LD,174.9,585.5,-70,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,49.8,11.5,333,LE,394.5,498.1,-21,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,19.2,11.7,64,LE,388.9,540.7,-28,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,102.2,7.7,1227,LE,867.7,447.2,94,LE
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,20.5,8.7,135,LE,477.3,529.0,-10,N
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,0.0,6.9,-100,NR,152.5,376.2,-59,D
STATE,EAST UTTAR PRADESH,,,16.8,8.8,91,LE,404.3,534.8,-24,D
