record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,NAGALAND,1,DIMAPUR,7.6,11.7,-35,D,377.9,489.2,-23,D
DISTRICT,NAGALAND,2,KIPHIRE,0.0,8.1,-100,NR,517.0,359.1,44,E
DISTRICT,NAGALAND,3,KOHIMA,0.0,12.7,-100,NR,702.4,692.8,1,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,10.4,12.8,-19,N,1009.2,858.7,18,N
DISTRICT,NAGALAND,7,PEREN,0.0,7.6,-100,NR,505.8,526.7,-4,N
DISTRICT,NAGALAND,10,WOKHA,82.0,8.9,821,LE,776.8,732.0,6,N
STATE,SHWB & SIKKIM,,,6.5,14.0,-54,D,1171.8,1138.1,3,N
STATE,WEST BENGAL,,,13.7,11.9,15,N,820.5,782.2,5,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,0.0,16.4,-100,NR,1996.9,1881.5,6,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,0.0,17.7,-100,NR,1557.5,1428.0,9,N
DISTRICT,WEST BENGAL,3,DARJEELING,1.4,19.4,-93,LD,1528.3,1681.7,-9,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,1.1,18.4,-94,LD,1572.9,1826.3,-14,N
DISTRICT,WEST BENGAL,5,KALIMPONG,16.8,24.7,-32,D,1286.2,1485.7,-13,N
DISTRICT,WEST BENGAL,6,MALDA,18.2,8.6,112,LE,528.9,639.0,-17,N
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,22.4,6.8,229,LE,695.8,845.7,-18,N
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,7.3,6.9,6,N,610.6,627.4,-3,N
STATE,SIKKIM,,,1.3,15.4,-91,LD,1071.1,1012.6,6,N
DISTRICT,SIKKIM,1,GANGTOK,3.1,24.9,-88,LD,1236.1,1334.0,-7,N
DISTRICT,SIKKIM,2,GYALSHING,0.8,17.1,-95,LD,1511.4,1078.2,40,E
DISTRICT,SIKKIM,3,MANGAN,1.3,12.9,-90,LD,875.1,938.7,-7,N
DISTRICT,SIKKIM,4,NAMCHI,0.0,16.1,-100,NR,1303.2,982.3,33,E
DISTRICT,SIKKIM,5,Pakyong,4.0,19.3,-80,LD,1095.3,977.9,12,N
DISTRICT,SIKKIM,6,Soreng,0.0,17.1,-100,NR,1582.5,1078.2,47,E
STATE,GANGETIC WEST BENGAL,,,15.6,11.5,35,E,693.9,668.1,4,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,24.2,9.6,152,LE,697.3,669.6,4,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,11.9,10.0,18,N,493.7,651.0,-24,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,16.0,11.9,34,E,959.5,703.2,36,E
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,26.5,8.8,202,LE,657.5,615.1,7,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,0.3,10.8,-97,LD,748.9,677.0,11,N
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,0.8,15.4,-95,LD,592.0,665.5,-11,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,1.1,12.4,-91,LD,879.6,756.6,16,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,10.4,6.1,70,LE,452.2,578.3,-22,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,15.2,6.4,138,LE,456.6,559.1,-18,N
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,2.6,14.5,-82,LD,870.1,669.7,30,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,5.8,9.4,-38,D,573.5,632.6,-9,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,30.1,9.5,216,LE,582.5,599.2,-3,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,5.0,13.9,-64,LD,439.0,629.3,-30,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,30.9,13.6,127,LE,917.3,827.5,11,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,3.8,15.4,-76,LD,968.6,665.5,46,E
STATE,ODISHA,,,31.1,14.3,118,LE,812.0,643.6,26,E
DISTRICT,ODISHA,1,ANGUL,29.1,14.3,103,LE,904.6,636.4,42,E
DISTRICT,ODISHA,2,BALANGIR,54.6,12.0,355,LE,999.0,614.1,63,LE
DISTRICT,ODISHA,3,BALASORE,3.4,13.3,-74,LD,956.6,649.4,47,E
DISTRICT,ODISHA,4,BARGARH,33.9,12.4,173,LE,1283.1,686.3,87,LE
DISTRICT,ODISHA,5,BHADRAK,30.3,11.0,176,LE,863.2,583.6,48,E
DISTRICT,ODISHA,6,BOUDH,53.2,12.9,312,LE,1352.4,574.8,135,LE
DISTRICT,ODISHA,7,CUTTACK,58.1,12.9,350,LE,960.6,621.6,55,E
DISTRICT,ODISHA,8,DEOGARH,17.1,12.2,40,E,799.3,654.2,22,E
DISTRICT,ODISHA,9,DHENKANAL,56.4,10.6,432,LE,1044.3,616.6,69,LE
DISTRICT,ODISHA,10,GAJAPATI,29.6,10.4,185,LE,339.5,498.8,-32,D
DISTRICT,ODISHA,11,GANJAM,25.0,11.8,112,LE,416.6,475.0,-12,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,15.9,12.4,28,E,847.4,557.6,52,E
DISTRICT,ODISHA,13,JAJPUR,35.7,13.7,161,LE,890.4,671.4,33,E
DISTRICT,ODISHA,14,JHARSUGUDA,21.1,17.1,24,E,782.1,667.8,17,N
DISTRICT,ODISHA,15,KALAHANDI,43.7,18.6,135,LE,671.6,796.8,-16,N
DISTRICT,ODISHA,16,KANDHAMAL,33.2,17.8,87,LE,885.3,621.2,43,E
DISTRICT,ODISHA,17,KENDRAPARA,16.3,12.3,33,E,977.1,589.5,66,LE
DISTRICT,ODISHA,18,KEONJHARGARH,32.9,12.4,165,LE,931.7,644.3,45,E
DISTRICT,ODISHA,19,KHURDA,36.7,13.1,180,LE,764.0,588.1,30,E
DISTRICT,ODISHA,20,KORAPUT,18.5,17.6,5,N,632.9,694.6,-9,N
DISTRICT,ODISHA,21,MALKANGIRI,45.4,17.3,162,LE,561.7,715.9,-22,D
DISTRICT,ODISHA,22,MAYURBHANJ,10.3,14.5,-29,D,772.0,681.5,13,N
DISTRICT,ODISHA,23,NAWAPARA,20.5,10.8,90,LE,819.7,575.9,42,E
DISTRICT,ODISHA,24,NAWARANGPUR,10.4,16.6,-37,D,533.4,772.7,-31,D
DISTRICT,ODISHA,25,NAYAGARH,51.5,14.1,265,LE,790.1,603.6,31,E
DISTRICT,ODISHA,26,PURI,35.1,12.8,174,LE,823.4,533.4,54,E
DISTRICT,ODISHA,27,RAYAGADA,17.3,14.3,21,E,467.9,555.8,-16,N
DISTRICT,ODISHA,28,SAMBALPUR,30.2,18.7,61,LE,1010.9,724.4,40,E
DISTRICT,ODISHA,29,SONEPUR,72.9,12.9,465,LE,1402.6,667.6,110,LE
DISTRICT,ODISHA,30,SUNDARGARH,26.7,15.1,77,LE,763.5,690.2,11,N
STATE,JHARKHAND,,,15.2,10.8,40,E,430.0,581.9,-26,D
DISTRICT,JHARKHAND,1,BOKARO,4.4,11.4,-61,LD,358.5,517.5,-31,D
DISTRICT,JHARKHAND,2,CHATRA,25.6,10.3,148,LE,313.8,525.5,-40,D
DISTRICT,JHARKHAND,3,DEOGHAR,2.7,9.6,-72,LD,262.6,553.7,-53,D
DISTRICT,JHARKHAND,4,DHANBAD,3.2,9.5,-66,LD,485.1,602.0,-19,N
DISTRICT,JHARKHAND,5,DUMKA,3.8,9.2,-59,D,538.5,588.3,-8,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,7.4,13.5,-45,D,491.3,629.3,-22,D
DISTRICT,JHARKHAND,7,GARHWA,23.8,8.9,167,LE,259.5,509.6,-49,D
DISTRICT,JHARKHAND,8,GIRIDIH,3.3,12.4,-73,LD,298.2,561.6,-47,D
DISTRICT,JHARKHAND,9,GODDA,1.9,7.6,-76,LD,388.5,508.8,-24,D
DISTRICT,JHARKHAND,10,GUMLA,13.3,10.2,30,E,404.7,614.5,-34,D
DISTRICT,JHARKHAND,11,HAZARIBAG,18.5,11.9,55,E,403.5,598.4,-33,D
DISTRICT,JHARKHAND,12,JAMTARA,1.1,8.7,-87,LD,456.7,616.8,-26,D
DISTRICT,JHARKHAND,13,KHUNTI,53.0,14.3,271,LE,538.0,636.0,-15,N
DISTRICT,JHARKHAND,14,KODERMA,20.2,6.7,201,LE,271.8,487.8,-44,D
DISTRICT,JHARKHAND,15,LATEHAR,20.5,11.9,72,LE,417.5,591.3,-29,D
DISTRICT,JHARKHAND,16,LOHARDAGA,17.6,12.5,41,E,400.9,592.2,-32,D
DISTRICT,JHARKHAND,17,PAKUR,0.0,10.6,-99,LD,272.1,656.6,-59,D
DISTRICT,JHARKHAND,18,PALAMU,9.6,9.9,-3,N,257.5,455.9,-44,D
DISTRICT,JHARKHAND,19,RAMGARH,8.8,10.3,-14,N,438.0,586.7,-25,D
DISTRICT,JHARKHAND,20,RANCHI,17.4,9.9,76,LE,489.0,600.9,-19,N
DISTRICT,JHARKHAND,21,SAHIBGANJ,0.0,7.1,-100,NR,410.8,659.1,-38,D
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,24.1,15.2,59,E,569.5,584.9,-3,N
DISTRICT,JHARKHAND,23,SIMDEGA,11.5,13.5,-15,N,660.4,755.1,-13,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,26.6,10.8,147,LE,578.3,575.7,0,N
STATE,BIHAR,,,3.6,7.8,-54,D,361.2,560.4,-36,D
DISTRICT,BIHAR,1,ARARIA,0.0,6.9,-100,NR,624.3,827.6,-25,D
DISTRICT,BIHAR,2,ARWAL,7.6,6.1,24,E,192.0,375.4,-49,D
DISTRICT,BIHAR,3,AURANGABAD,8.6,9.5,-9,N,324.2,478.9,-32,D
DISTRICT,BIHAR,4,BANKA,5.2,10.6,-51,D,266.6,478.9,-44,D
DISTRICT,BIHAR,5,BEGUSARAI,2.8,9.2,-70,LD,375.6,552.2,-32,D
DISTRICT,BIHAR,6,BHABUA,10.9,10.6,3,N,234.8,464.6,-49,D
DISTRICT,BIHAR,7,BHAGALPUR,2.8,6.8,-59,D,247.1,552.5,-55,D
DISTRICT,BIHAR,8,BHOJPUR,4.8,8.8,-46,D,248.8,472.8,-47,D
DISTRICT,BIHAR,9,BUXAR,9.2,8.9,3,N,339.4,431.3,-21,D
DISTRICT,BIHAR,10,DARBHANGA,0.1,6.7,-99,LD,278.4,513.7,-46,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,0.7,6.0,-88,LD,375.4,599.3,-37,D
DISTRICT,BIHAR,12,GAYA,12.6,8.6,47,E,266.4,468.3,-43,D
DISTRICT,BIHAR,13,GOPALGANJ,0.0,9.5,-100,NR,374.7,534.2,-30,D
DISTRICT,BIHAR,14,JAHANABAD,4.2,7.7,-45,D,170.3,452.9,-62,LD
DISTRICT,BIHAR,15,JAMUI,6.9,10.5,-34,D,251.7,521.2,-52,D
DISTRICT,BIHAR,16,KATIHAR,2.6,5.7,-55,D,409.8,618.1,-34,D
DISTRICT,BIHAR,17,KHAGARIA,2.5,6.4,-61,LD,539.0,544.4,-1,N
DISTRICT,BIHAR,18,KISHANGANJ,0.9,7.8,-89,LD,835.7,1028.9,-19,N
DISTRICT,BIHAR,19,LAKHISARAI,16.0,8.0,100,LE,455.4,474.9,-4,N
DISTRICT,BIHAR,20,MADHEPURA,1.8,9.0,-80,LD,395.9,589.5,-33,D
DISTRICT,BIHAR,21,MADHUBANI,0.0,5.5,-100,NR,397.4,574.1,-31,D
DISTRICT,BIHAR,22,MUNGER,0.6,7.3,-91,LD,376.1,579.6,-35,D
DISTRICT,BIHAR,23,MUZAFFARPUR,0.0,6.9,-100,NR,306.1,536.2,-43,D
DISTRICT,BIHAR,24,NALANDA,3.6,8.7,-58,D,262.8,469.4,-44,D
DISTRICT,BIHAR,25,NAWADA,2.1,7.6,-73,LD,307.7,458.1,-33,D
DISTRICT,BIHAR,26,PATNA,1.8,7.1,-75,LD,243.3,490.9,-50,D
DISTRICT,BIHAR,27,PURNEA,2.0,8.3,-76,LD,527.5,831.8,-37,D
DISTRICT,BIHAR,28,ROHTAS,11.2,9.7,16,N,282.8,463.3,-39,D
DISTRICT,BIHAR,29,SAHARSA,3.2,6.1,-48,D,351.3,621.2,-43,D
DISTRICT,BIHAR,30,SAMASTIPUR,0.2,8.7,-97,LD,313.6,517.9,-39,D
DISTRICT,BIHAR,31,SARAN,0.7,7.6,-91,LD,283.6,495.5,-43,D
DISTRICT,BIHAR,32,SHEIKHPURA,0.0,6.9,-100,NR,302.9,473.8,-36,D
DISTRICT,BIHAR,33,SHEOHAR,0.8,8.3,-90,LD,288.3,587.4,-51,D
DISTRICT,BIHAR,34,SITAMARHI,0.4,4.9,-92,LD,305.7,624.8,-51,D
DISTRICT,BIHAR,35,SIWAN,1.7,7.6,-78,LD,456.9,490.6,-7,N
DISTRICT,BIHAR,36,SUPAUL,0.0,5.7,-100,NR,551.7,646.0,-15,N
DISTRICT,BIHAR,37,VAISHALI,0.9,6.6,-87,LD,327.5,506.3,-35,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,0.0,7.8,-100,NR,530.1,706.0,-25,D
STATE,UTTAR PRADESH,,,15.3,7.1,115,LE,332.4,409.0,-19,N
STATE,WEST UTTAR PRADESH,,,21.7,7.0,210,LE,341.7,370.3,-8,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,16.1,7.2,124,LE,294.2,290.3,1,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,17.1,6.7,154,LE,226.1,318.2,-29,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,30.0,5.0,500,LE,204.0,450.4,-55,D
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,2.3,5.4,-57,D,291.3,275.8,6,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,20.0,5.4,270,LE,397.5,369.7,8,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,33.7,6.0,461,LE,301.0,279.0,8,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,10.8,5.3,103,LE,356.0,449.3,-21,D
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,42.5,7.0,507,LE,557.3,517.1,8,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,48.7,4.0,1117,LE,320.8,292.7,10,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,23.3,6.6,254,LE,381.0,268.4,42,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,11.2,4.8,134,LE,355.7,294.9,21,E
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,32.8,9.6,241,LE,439.2,310.1,42,E
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,13.4,3.9,244,LE,289.8,248.5,17,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,5.5,4.0,38,E,101.8,250.8,-59,D
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,39.7,6.3,530,LE,455.0,371.0,23,E
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,13.0,8.9,46,E,251.0,365.3,-31,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,10.5,6.3,67,LE,364.3,309.4,18,N
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,38.5,12.5,208,LE,265.5,344.2,-23,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,9.2,8.8,4,N,201.1,394.1,-49,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,34.3,3.5,881,LE,348.0,346.8,0,N
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,1.8,17.6,-90,LD,334.4,456.0,-27,D
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,39.0,4.8,712,LE,292.7,309.8,-6,N
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,21.6,7.5,188,LE,197.4,348.2,-43,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,7.3,6.2,17,N,186.8,275.3,-32,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,27.2,7.4,268,LE,652.0,358.0,82,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,28.0,6.3,344,LE,381.7,477.6,-20,D
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,27.0,5.4,400,LE,647.9,368.9,76,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,5.8,5.3,8,N,129.0,474.7,-73,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,7.8,7.0,11,N,270.7,391.5,-31,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,3.2,7.9,-59,D,310.8,433.0,-28,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,79.3,4.2,1789,LE,639.4,363.7,76,LE
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,7.4,6.2,19,N,359.0,439.7,-18,N
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,9.0,6.8,33,E,120.9,308.3,-61,LD
STATE,EAST UTTAR PRADESH,,,10.7,7.3,47,E,325.9,436.7,-25,D
DISTRICT,EAST UTTAR PRADESH,1,AMBEDKAR NAGAR,7.6,7.6,-1,N,323.9,470.3,-31,D
DISTRICT,EAST UTTAR PRADESH,2,AMETHI,4.1,4.9,-16,N,173.4,361.4,-52,D
DISTRICT,EAST UTTAR PRADESH,3,AYODHYA,12.6,5.1,147,LE,366.2,466.6,-22,D
