record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
STATE,ANDAMAN & NICOBAR ISLANDS,,,3.7,10.0,-63,LD,1028.8,983.7,5,N
DISTRICT,ANDAMAN & NICOBAR ISLANDS,1,NICOBAR,0.0,6.6,-100,NR,414.2,653.9,-37,D
DISTRICT,ANDAMAN & NICOBAR ISLANDS,2,NORTH & MIDDLE ANDAMAN,7.3,10.9,-33,D,1534.1,1164.7,32,E
DISTRICT,ANDAMAN & NICOBAR ISLANDS,3,SOUTH ANDAMAN,2.1,10.9,-80,LD,857.1,989.8,-13,N
STATE,ARUNACHAL PRADESH,,,4.2,11.4,-63,LD,692.6,1127.7,-39,D
DISTRICT,ARUNACHAL PRADESH,1,ANJAW,0.0,10.9,-100,NR,124.2,1104.4,-89,LD
DISTRICT,ARUNACHAL PRADESH,2,CHANGLANG,11.5,12.6,-9,N,724.5,911.3,-20,D
DISTRICT,ARUNACHAL PRADESH,4,EAST KAMENG,4.6,6.5,-30,D,1009.3,819.2,23,E
DISTRICT,ARUNACHAL PRADESH,5,EAST SIANG,0.0,24.2,-100,NR,1695.0,2169.1,-22,D
DISTRICT,ARUNACHAL PRADESH,6,KURUNG KUMEY,0.0,7.2,-100,NR,418.3,781.2,-46,D
DISTRICT,ARUNACHAL PRADESH,7,LOHIT,23.0,14.8,55,E,695.4,1078.6,-36,D
DISTRICT,ARUNACHAL PRADESH,9,LOWER SUBANSIRI,0.7,6.2,-89,LD,301.7,504.1,-40,D
DISTRICT,ARUNACHAL PRADESH,10,PAPUMPARA,0.0,14.2,-100,NR,1266.3,1522.5,-17,N
DISTRICT,ARUNACHAL PRADESH,11,TAWANG,0.0,7.9,-100,NR,259.2,652.5,-60,LD
DISTRICT,ARUNACHAL PRADESH,12,TIRAP,30.0,16.2,85,LE,1533.7,1347.7,14,N
DISTRICT,ARUNACHAL PRADESH,13,UPPER SIANG,0.0,5.5,-100,NR,838.2,1106.9,-24,D
DISTRICT,ARUNACHAL PRADESH,14,UPPER SUBANSIRI,0.0,4.3,-100,NR,269.1,624.1,-57,D
DISTRICT,ARUNACHAL PRADESH,15,WEST KAMENG,4.5,14.2,-68,LD,350.9,1157.1,-70,LD
DISTRICT,ARUNACHAL PRADESH,16,WEST SIANG,0.0,13.6,-100,NR,485.4,1352.8,-64,LD
STATE,ASSAM & MEGHALAYA,,,4.1,15.9,-74,LD,763.0,1216.5,-37,D
STATE,ASSAM,,,5.0,13.6,-64,LD,754.7,1013.8,-26,D
DISTRICT,ASSAM,1,BAJALI,0.0,14.7,-100,NR,879.5,1486.7,-41,D
DISTRICT,ASSAM,2,BAKSA,0.0,14.4,-100,NR,903.1,1094.2,-17,N
DISTRICT,ASSAM,3,BARPETA,3.2,14.7,-78,LD,1058.4,1486.7,-29,D
DISTRICT,ASSAM,5,BONGAIGAON,5.3,18.7,-72,LD,732.0,1662.4,-56,D
DISTRICT,ASSAM,6,CACHAR,21.2,14.5,47,E,1190.8,1228.8,-3,N
DISTRICT,ASSAM,7,CHARAIDEO,26.0,14.4,81,LE,875.0,670.1,31,E
DISTRICT,ASSAM,8,CHIRANG,1.6,30.6,-95,LD,1036.1,1646.8,-37,D
DISTRICT,ASSAM,9,DARRANG,0.0,17.6,-100,NR,493.6,915.9,-46,D
DISTRICT,ASSAM,10,DHEMAJI,0.0,24.2,-100,NR,1594.1,1409.1,13,N
DISTRICT,ASSAM,11,DHUBRI,0.0,14.3,-100,NR,1008.2,1508.2,-33,D
DISTRICT,ASSAM,12,DIBRUGARH,3.6,12.6,-72,LD,843.0,1003.9,-16,N
DISTRICT,ASSAM,13,DIMA HASAO,0.0,4.5,-100,NR,305.8,729.7,-58,D
DISTRICT,ASSAM,14,GOALPARA,7.7,21.6,-64,LD,596.8,1410.1,-58,D
DISTRICT,ASSAM,15,GOLAGHAT,5.1,9.6,-47,D,609.1,699.4,-13,N
DISTRICT,ASSAM,16,HAILAKANDI,20.5,15.9,29,E,815.4,1043.0,-22,D
DISTRICT,ASSAM,17,HOJAI,1.6,7.2,-78,LD,289.5,502.8,-42,D
DISTRICT,ASSAM,18,JORHAT,0.3,9.5,-96,LD,601.9,834.7,-28,D
DISTRICT,ASSAM,19,KAMRUP METROPOLITAN,8.4,12.0,-30,D,584.1,729.9,-20,D
DISTRICT,ASSAM,20,KAMRUP RURAL,3.6,15.0,-76,LD,383.9,898.8,-57,D
DISTRICT,ASSAM,21,KARBI ANGLONG,0.0,6.6,-100,NR,373.5,535.7,-30,D
DISTRICT,ASSAM,22,KOKRAJHAR,2.6,27.9,-91,LD,1800.8,1935.7,-7,N
DISTRICT,ASSAM,23,LAKHIMPUR,0.0,16.3,-100,NR,1624.8,1362.1,19,N
DISTRICT,ASSAM,25,MORIGAON,0.0,10.4,-100,NR,416.8,752.1,-45,D
DISTRICT,ASSAM,26,NAGAON,1.0,11.4,-91,LD,321.9,688.5,-53,D
DISTRICT,ASSAM,27,NALBARI,0.0,17.5,-100,NR,405.1,1107.1,-63,LD
DISTRICT,ASSAM,28,SIBSAGAR,3.7,10.0,-63,LD,563.9,813.6,-31,D
DISTRICT,ASSAM,29,SONITPUR,0.0,11.8,-100,NR,780.1,813.2,-4,N
DISTRICT,ASSAM,31,SRIBHUMI,5.2,24.1,-78,LD,1226.5,1502.2,-18,N
DISTRICT,ASSAM,32,TAMULPUR,0.0,12.9,-100,NR,897.8,976.5,-8,N
DISTRICT,ASSAM,33,TINSUKIA,35.4,11.8,200,LE,980.1,975.2,0,N
DISTRICT,ASSAM,34,UDALGURI,0.0,17.2,-100,NR,442.7,1014.2,-56,D
DISTRICT,ASSAM,35,WEST KARBI ANGLONG,0.0,7.1,-100,NR,374.2,476.1,-21,D
STATE,MEGHALAYA,,,1.4,23.4,-94,LD,789.7,1884.7,-58,D
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,0.2,17.2,-99,LD,534.1,1293.6,-59,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,0.7,44.1,-98,LD,1174.1,3207.8,-63,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,2.7,34.9,-92,LD,1582.2,3184.7,-50,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,0.6,19.9,-97,LD,405.9,1244.1,-67,LD
DISTRICT,MEGHALAYA,5,RI BHOI,5.4,14.2,-62,LD,486.5,985.5,-51,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,1.3,19.9,-93,LD,711.6,1244.1,-43,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.1,19.9,-99,LD,492.6,1244.1,-60,LD
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,4.7,19.9,-76,LD,2187.5,1244.1,76,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,0.2,12.2,-98,LD,387.2,1276.0,-70,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,0.1,44.1,-99,LD,684.5,3207.8,-79,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,0.3,19.9,-99,LD,547.2,1882.5,-71,LD
STATE,NMMT,,,4.6,11.9,-62,LD,687.4,858.7,-20,D
STATE,MIZORAM,,,5.3,14.9,-64,LD,809.6,1036.0,-22,D
DISTRICT,MIZORAM,1,AIZAWL,8.9,13.2,-33,D,823.8,1006.2,-18,N
DISTRICT,MIZORAM,2,CHAMPHAI,6.3,17.1,-63,LD,738.5,839.1,-12,N
DISTRICT,MIZORAM,3,KOLASIB,21.7,15.0,44,E,896.2,1095.1,-18,N
DISTRICT,MIZORAM,4,LAWNGTLAI,2.0,14.1,-86,LD,921.8,1125.3,-18,N
DISTRICT,MIZORAM,5,LUNGLEI,4.2,15.5,-73,LD,871.6,1131.4,-23,D
DISTRICT,MIZORAM,6,MAMIT,0.6,13.8,-96,LD,562.3,981.7,-43,D
DISTRICT,MIZORAM,7,SAIHA,0.7,14.4,-95,LD,831.1,1143.6,-27,D
DISTRICT,MIZORAM,8,SERCHHIP,2.0,17.3,-88,LD,944.0,995.8,-5,N
STATE,MANIPUR,,,0.3,7.9,-97,LD,435.7,710.8,-39,D
DISTRICT,MANIPUR,1,BISHNUPUR,0.0,9.3,-100,NR,315.9,774.8,-59,D
DISTRICT,MANIPUR,2,CHANDEL,0.0,9.3,-100,NR,398.2,774.8,-49,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,0.0,9.3,-100,NR,183.5,774.8,-76,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,2.6,8.6,-69,LD,390.0,507.2,-23,D
DISTRICT,MANIPUR,5,IMPHAL WEST,5.8,10.1,-42,D,536.9,1158.7,-54,D
DISTRICT,MANIPUR,6,SENAPATI,0.0,6.2,-100,NR,477.2,530.4,-10,N
DISTRICT,MANIPUR,7,TAMENGLONG,2.2,32.9,-93,LD,1352.8,2878.0,-53,D
DISTRICT,MANIPUR,8,THOUBAL,0.0,8.6,-100,NR,255.9,507.2,-50,D
DISTRICT,MANIPUR,9,UKHRUL,0.0,5.3,-100,NR,716.0,740.5,-3,N
STATE,TRIPURA,,,1.0,13.5,-93,LD,828.9,957.0,-13,N
DISTRICT,TRIPURA,1,DHALAI,0.0,14.9,-100,NR,846.8,896.2,-6,N
DISTRICT,TRIPURA,2,GOMATI,1.9,12.2,-84,LD,753.1,977.4,-23,D
DISTRICT,TRIPURA,3,KHOWAI,0.1,13.4,-99,LD,866.5,898.8,-4,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,3.0,13.6,-78,LD,756.9,919.6,-18,N
DISTRICT,TRIPURA,5,SIPAHIJALA,2.3,11.3,-79,LD,838.7,920.5,-9,N
DISTRICT,TRIPURA,6,SOUTH TRIPURA,0.4,15.1,-98,LD,827.3,1205.0,-31,D
DISTRICT,TRIPURA,7,UNAKOTI,0.0,12.2,-99,LD,930.4,960.8,-3,N
DISTRICT,TRIPURA,8,WEST TRIPURA,0.0,12.4,-99,LD,904.3,832.7,9,N
STATE,NAGALAND,,,11.9,10.2,16,N,721.4,686.9,5,N
DISTRICT,NAGALAND,1,DIMAPUR,2.1,6.9,-70,LD,485.6,540.7,-10,N
DISTRICT,NAGALAND,2,KIPHIRE,10.8,6.1,77,LE,537.0,397.6,35,E
DISTRICT,NAGALAND,3,KOHIMA,8.3,12.1,-31,D,746.7,772.8,-3,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,7.8,15.0,-48,D,1088.1,933.1,17,N
DISTRICT,NAGALAND,6,MON,2.8,14.5,-81,LD,475.9,743.2,-36,D
DISTRICT,NAGALAND,7,PEREN,6.5,7.8,-17,N,559.9,574.8,-3,N
DISTRICT,NAGALAND,8,PHEK,6.3,8.5,-26,D,487.7,556.5,-12,N
DISTRICT,NAGALAND,10,WOKHA,5.8,10.2,-43,D,818.4,810.3,1,N
DISTRICT,NAGALAND,11,ZUNHEBOTO,64.1,5.7,1025,LE,1146.3,720.2,59,E
STATE,SHWB & SIKKIM,,,5.8,15.1,-61,LD,1222.2,1243.2,-2,N
STATE,WEST BENGAL,,,13.4,13.7,-2,N,899.6,866.6,4,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,2.4,19.7,-88,LD,2033.1,2061.4,-1,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,0.0,18.3,-100,NR,1596.6,1575.9,1,N
DISTRICT,WEST BENGAL,3,DARJEELING,12.0,19.5,-38,D,1614.1,1827.6,-12,N
