record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,5.4,9.7,-44,D,573.5,578.1,-1,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,0.0,14.2,-100,NR,697.6,624.5,12,N
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,0.1,10.9,-99,LD,500.7,620.0,-19,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,0.6,13.7,-96,LD,706.0,708.5,0,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,39.2,6.5,503,LE,403.1,548.0,-26,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,7.9,8.1,-3,N,414.0,529.3,-22,D
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,10.7,10.2,5,N,778.0,627.0,24,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,6.1,12.2,-50,D,491.2,593.7,-17,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,0.0,10.6,-100,NR,513.1,559.7,-8,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,5.1,15.2,-66,LD,381.5,587.1,-35,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,0.0,15.3,-100,NR,822.1,775.0,6,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,4.2,10.9,-62,LD,874.5,620.0,41,E
STATE,ODISHA,,,2.7,13.7,-80,LD,745.4,586.3,27,E
DISTRICT,ODISHA,1,ANGUL,1.5,13.6,-89,LD,840.2,576.3,46,E
DISTRICT,ODISHA,2,BALANGIR,0.1,11.9,-99,LD,918.8,568.6,62,LE
DISTRICT,ODISHA,3,BALASORE,5.1,14.8,-65,LD,874.4,594.1,47,E
DISTRICT,ODISHA,4,BARGARH,1.0,17.1,-94,LD,1192.9,633.2,88,LE
DISTRICT,ODISHA,5,BHADRAK,5.3,15.2,-65,LD,758.0,531.9,43,E
DISTRICT,ODISHA,6,BOUDH,0.0,13.7,-100,NR,1265.4,527.4,140,LE
DISTRICT,ODISHA,7,CUTTACK,0.0,11.7,-100,NR,854.2,564.5,51,E
DISTRICT,ODISHA,8,DEOGARH,4.7,12.4,-62,LD,733.8,593.0,24,E
DISTRICT,ODISHA,9,DHENKANAL,3.5,14.6,-76,LD,946.6,565.4,67,LE
DISTRICT,ODISHA,10,GAJAPATI,3.8,11.9,-68,LD,301.2,457.5,-34,D
DISTRICT,ODISHA,11,GANJAM,2.6,9.7,-73,LD,359.6,434.5,-17,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,2.1,8.7,-75,LD,793.9,490.3,62,LE
DISTRICT,ODISHA,13,JAJPUR,3.6,13.6,-73,LD,778.5,614.1,27,E
DISTRICT,ODISHA,14,JHARSUGUDA,0.2,17.2,-99,LD,697.1,607.7,15,N
DISTRICT,ODISHA,15,KALAHANDI,0.4,17.0,-98,LD,608.8,724.5,-16,N
DISTRICT,ODISHA,16,KANDHAMAL,1.6,10.4,-85,LD,838.1,562.6,49,E
DISTRICT,ODISHA,17,KENDRAPARA,10.5,11.9,-12,N,910.6,530.8,72,LE
DISTRICT,ODISHA,18,KEONJHARGARH,3.1,14.2,-79,LD,864.4,586.8,47,E
DISTRICT,ODISHA,19,KHURDA,10.0,10.1,-1,N,670.2,536.5,25,E
DISTRICT,ODISHA,20,KORAPUT,3.9,16.5,-76,LD,599.9,623.6,-4,N
DISTRICT,ODISHA,21,MALKANGIRI,2.0,14.9,-87,LD,496.8,641.8,-23,D
DISTRICT,ODISHA,22,MAYURBHANJ,6.9,13.2,-48,D,719.7,625.1,15,N
DISTRICT,ODISHA,23,NAWAPARA,0.0,9.9,-100,NR,773.2,533.7,45,E
DISTRICT,ODISHA,24,NAWARANGPUR,0.0,20.1,-100,NR,490.5,704.5,-30,D
DISTRICT,ODISHA,25,NAYAGARH,7.0,8.0,-12,N,711.6,557.3,28,E
DISTRICT,ODISHA,26,PURI,3.7,9.9,-63,LD,755.4,478.4,58,E
DISTRICT,ODISHA,27,RAYAGADA,2.8,8.4,-67,LD,434.5,507.6,-14,N
DISTRICT,ODISHA,28,SAMBALPUR,0.3,18.1,-98,LD,935.6,654.6,43,E
DISTRICT,ODISHA,29,SONEPUR,0.0,11.9,-100,NR,1301.0,607.8,114,LE
DISTRICT,ODISHA,30,SUNDARGARH,1.2,16.7,-93,LD,695.6,629.7,10,N
STATE,JHARKHAND,,,5.8,12.4,-53,D,368.7,538.7,-32,D
DISTRICT,JHARKHAND,1,BOKARO,0.0,11.9,-100,NR,305.3,475.2,-36,D
DISTRICT,JHARKHAND,2,CHATRA,0.0,11.7,-100,NR,263.0,486.4,-46,D
DISTRICT,JHARKHAND,3,DEOGHAR,4.8,8.3,-43,D,209.7,518.3,-60,LD
DISTRICT,JHARKHAND,4,DHANBAD,0.8,11.5,-93,LD,404.8,560.8,-28,D
DISTRICT,JHARKHAND,5,DUMKA,0.8,7.7,-90,LD,486.3,552.3,-12,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,0.5,15.0,-97,LD,438.3,577.7,-24,D
DISTRICT,JHARKHAND,7,GARHWA,4.6,17.0,-73,LD,198.5,468.7,-58,D
DISTRICT,JHARKHAND,8,GIRIDIH,4.9,9.2,-46,D,254.2,522.5,-51,D
DISTRICT,JHARKHAND,9,GODDA,8.8,7.3,21,E,239.8,483.0,-50,D
DISTRICT,JHARKHAND,10,GUMLA,2.5,12.0,-79,LD,357.0,572.1,-38,D
DISTRICT,JHARKHAND,11,HAZARIBAG,4.8,14.3,-67,LD,351.2,556.8,-37,D
DISTRICT,JHARKHAND,12,JAMTARA,0.0,11.1,-99,LD,397.0,578.9,-31,D
DISTRICT,JHARKHAND,13,KHUNTI,0.0,16.6,-100,NR,443.0,584.2,-24,D
DISTRICT,JHARKHAND,14,KODERMA,0.0,8.5,-99,LD,216.5,458.2,-53,D
DISTRICT,JHARKHAND,15,LATEHAR,7.7,15.4,-50,D,358.9,545.2,-34,D
DISTRICT,JHARKHAND,16,LOHARDAGA,8.3,14.5,-43,D,335.4,548.4,-39,D
DISTRICT,JHARKHAND,17,PAKUR,3.3,9.4,-65,LD,234.0,622.2,-62,LD
DISTRICT,JHARKHAND,18,PALAMU,3.9,10.8,-64,LD,216.5,415.9,-48,D
DISTRICT,JHARKHAND,19,RAMGARH,25.5,13.1,94,LE,375.8,541.8,-31,D
DISTRICT,JHARKHAND,20,RANCHI,24.2,13.8,75,LE,409.5,556.1,-26,D
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,18.5,13.5,37,E,483.7,535.0,-10,N
DISTRICT,JHARKHAND,23,SIMDEGA,6.5,13.6,-52,D,618.2,701.1,-12,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,0.0,12.5,-100,NR,511.8,522.5,-2,N
STATE,BIHAR,,,5.4,9.1,-40,D,303.3,531.3,-43,D
DISTRICT,BIHAR,1,ARARIA,0.0,10.1,-100,NR,548.7,787.9,-30,D
DISTRICT,BIHAR,2,ARWAL,0.0,5.1,-100,NR,172.3,355.8,-52,D
DISTRICT,BIHAR,3,AURANGABAD,6.7,8.1,-18,N,251.3,440.8,-43,D
DISTRICT,BIHAR,4,BANKA,7.0,8.5,-17,N,182.6,451.9,-60,LD
DISTRICT,BIHAR,5,BEGUSARAI,5.9,7.9,-25,D,324.3,526.3,-38,D
DISTRICT,BIHAR,6,BHABUA,14.2,9.9,43,E,190.5,420.4,-55,D
DISTRICT,BIHAR,7,BHAGALPUR,1.7,9.7,-83,LD,199.1,523.2,-62,LD
DISTRICT,BIHAR,8,BHOJPUR,0.0,8.6,-100,NR,215.4,445.1,-52,D
DISTRICT,BIHAR,9,BUXAR,1.3,6.4,-80,LD,298.8,401.2,-26,D
DISTRICT,BIHAR,10,DARBHANGA,0.4,7.4,-94,LD,227.5,487.7,-53,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,3.7,10.5,-65,LD,324.8,573.5,-43,D
DISTRICT,BIHAR,12,GAYA,1.1,9.4,-88,LD,206.7,433.7,-52,D
DISTRICT,BIHAR,13,GOPALGANJ,1.6,14.0,-88,LD,344.4,508.2,-32,D
DISTRICT,BIHAR,14,JAHANABAD,0.7,5.4,-88,LD,148.5,427.5,-65,LD
DISTRICT,BIHAR,15,JAMUI,1.4,7.2,-81,LD,211.3,489.1,-57,D
DISTRICT,BIHAR,16,KATIHAR,7.9,8.0,-1,N,354.1,591.7,-40,D
DISTRICT,BIHAR,17,KHAGARIA,0.0,7.6,-100,NR,386.4,518.4,-25,D
DISTRICT,BIHAR,18,KISHANGANJ,1.4,11.0,-87,LD,777.0,983.3,-21,D
DISTRICT,BIHAR,19,LAKHISARAI,3.5,4.0,-12,N,396.8,447.2,-11,N
DISTRICT,BIHAR,20,MADHEPURA,17.6,9.2,91,LE,337.4,559.7,-40,D
DISTRICT,BIHAR,21,MADHUBANI,1.7,8.4,-80,LD,320.4,551.7,-42,D
DISTRICT,BIHAR,22,MUNGER,0.0,9.3,-100,NR,295.4,551.0,-46,D
DISTRICT,BIHAR,23,MUZAFFARPUR,0.0,8.1,-100,NR,235.6,513.3,-54,D
DISTRICT,BIHAR,24,NALANDA,0.6,7.1,-92,LD,219.3,442.4,-50,D
DISTRICT,BIHAR,25,NAWADA,2.7,7.5,-64,LD,229.9,425.9,-46,D
DISTRICT,BIHAR,26,PATNA,4.4,9.3,-52,D,224.8,469.5,-52,D
DISTRICT,BIHAR,27,PURNEA,19.5,8.9,119,LE,435.4,795.2,-45,D
DISTRICT,BIHAR,28,ROHTAS,6.2,7.9,-22,D,234.2,425.5,-45,D
DISTRICT,BIHAR,29,SAHARSA,16.0,7.8,105,LE,286.5,597.4,-52,D
DISTRICT,BIHAR,30,SAMASTIPUR,0.4,7.5,-95,LD,229.0,492.7,-54,D
DISTRICT,BIHAR,31,SARAN,20.3,10.4,95,LE,257.9,470.9,-45,D
DISTRICT,BIHAR,32,SHEIKHPURA,0.0,6.6,-100,NR,256.3,446.8,-43,D
DISTRICT,BIHAR,33,SHEOHAR,4.6,11.1,-59,D,259.4,565.3,-54,D
DISTRICT,BIHAR,34,SITAMARHI,31.5,12.8,146,LE,234.5,602.8,-61,LD
DISTRICT,BIHAR,35,SIWAN,6.9,8.8,-21,D,433.9,463.4,-6,N
DISTRICT,BIHAR,36,SUPAUL,5.6,9.6,-42,D,504.7,622.0,-19,N
DISTRICT,BIHAR,37,VAISHALI,0.9,7.6,-88,LD,283.2,484.6,-42,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,2.6,15.3,-83,LD,455.0,680.5,-33,D
STATE,UTTAR PRADESH,,,5.7,7.3,-22,D,272.7,380.4,-28,D
STATE,WEST UTTAR PRADESH,,,2.5,7.2,-65,LD,278.2,340.6,-18,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,0.1,7.2,-99,LD,232.3,257.1,-10,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,5.3,8.4,-38,D,169.8,292.1,-42,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,0.0,6.7,-100,NR,154.3,422.1,-63,LD
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,0.0,5.6,-100,NR,246.2,251.1,-2,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,2.0,6.5,-69,LD,337.3,344.9,-2,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,0.0,4.0,-100,NR,251.0,254.7,-1,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,6.0,8.9,-32,D,318.6,419.9,-24,D
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,0.0,10.2,-100,NR,471.5,480.6,-2,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,0.0,5.7,-100,NR,232.3,274.0,-15,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,0.0,5.1,-100,NR,316.2,245.4,29,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,0.0,5.1,-100,NR,241.3,270.1,-11,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,0.0,4.8,-100,NR,303.9,280.4,8,N
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,50.2,5.8,766,LE,260.0,232.8,12,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,1.0,5.8,-83,LD,81.5,234.3,-65,LD
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,1.0,7.3,-86,LD,315.4,338.6,-7,N
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,0.0,8.4,-100,NR,221.0,330.5,-33,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,7.2,7.3,-1,N,323.4,280.4,15,N
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,0.0,5.4,-100,NR,181.9,305.5,-40,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,0.0,8.6,-100,NR,146.6,357.5,-59,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,11.0,6.6,67,LE,272.7,325.4,-16,N
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,0.5,13.2,-96,LD,322.1,408.4,-21,D
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,0.0,6.0,-100,NR,151.2,283.0,-47,D
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,0.0,8.7,-100,NR,130.9,320.1,-59,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,0.0,5.9,-100,NR,148.0,247.4,-40,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,0.0,5.8,-100,NR,574.4,327.6,75,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,0.0,8.0,-100,NR,341.6,444.7,-23,D
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,0.0,7.0,-100,NR,581.3,341.8,70,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,0.8,5.2,-86,LD,106.5,445.1,-76,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,2.7,6.0,-54,D,249.5,360.7,-31,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,8.8,7.3,21,E,278.6,401.7,-31,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,8.7,6.9,26,E,481.9,342.0,41,E
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,4.8,6.2,-23,D,318.0,410.0,-22,D
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,0.8,8.7,-91,LD,90.8,286.3,-68,LD
STATE,EAST UTTAR PRADESH,,,7.9,7.5,5,N,268.9,408.9,-34,D
