record_type,state,district_no,district,daily_actual,daily_normal,daily_departure,daily_category,season_actual,season_normal,season_departure,season_category
DISTRICT,MEGHALAYA,1,EAST GARO HILLS,1.2,18.4,-93,LD,445.2,1085.1,-59,D
DISTRICT,MEGHALAYA,2,EAST JAINTIA HILLS,5.6,55.1,-90,LD,908.4,2705.8,-66,LD
DISTRICT,MEGHALAYA,3,EAST KHASI HILLS,13.8,50.1,-73,LD,1374.1,2727.0,-50,D
DISTRICT,MEGHALAYA,4,NORTH GARO HILLS,1.8,14.5,-88,LD,372.0,1022.7,-64,LD
DISTRICT,MEGHALAYA,5,RI BHOI,3.0,16.3,-82,LD,431.3,795.9,-46,D
DISTRICT,MEGHALAYA,6,SOUTH GARO HILLS,4.5,14.5,-69,LD,521.9,1022.7,-49,D
DISTRICT,MEGHALAYA,7,SOUTH WEST GARO HILLS,0.0,14.5,-100,NR,485.4,1022.7,-53,D
DISTRICT,MEGHALAYA,8,SOUTH WEST KHASI HILLS,12.7,14.5,-12,N,1886.4,1022.7,84,LE
DISTRICT,MEGHALAYA,9,WEST GARO HILLS,0.3,20.3,-99,LD,335.7,1061.9,-68,LD
DISTRICT,MEGHALAYA,10,WEST JAINTIA HILLS,2.4,55.1,-96,LD,599.8,2705.8,-78,LD
DISTRICT,MEGHALAYA,11,WEST KHASI HILLS,1.2,29.0,-96,LD,472.8,1596.6,-70,LD
STATE,NMMT,,,9.3,13.9,-33,D,527.9,686.0,-23,D
STATE,MIZORAM,,,12.7,16.6,-23,D,631.6,820.7,-23,D
DISTRICT,MIZORAM,1,AIZAWL,19.2,18.0,7,N,663.8,784.9,-15,N
DISTRICT,MIZORAM,2,CHAMPHAI,27.5,11.9,131,LE,549.6,654.5,-16,N
DISTRICT,MIZORAM,3,KOLASIB,8.8,13.6,-35,D,633.6,842.5,-25,D
DISTRICT,MIZORAM,4,LAWNGTLAI,6.1,19.8,-69,LD,762.0,915.9,-17,N
DISTRICT,MIZORAM,5,LUNGLEI,8.9,18.2,-51,D,688.4,901.5,-24,D
DISTRICT,MIZORAM,6,MAMIT,6.3,18.7,-66,LD,414.1,760.3,-46,D
DISTRICT,MIZORAM,7,SAIHA,7.6,15.6,-51,D,608.7,936.1,-35,D
DISTRICT,MIZORAM,8,SERCHHIP,9.7,13.3,-27,D,793.3,804.8,-1,N
STATE,MANIPUR,,,9.4,11.5,-18,N,335.1,568.4,-41,D
DISTRICT,MANIPUR,1,BISHNUPUR,6.5,11.7,-44,D,281.9,619.3,-54,D
DISTRICT,MANIPUR,2,CHANDEL,10.1,11.7,-14,N,342.8,619.3,-45,D
DISTRICT,MANIPUR,3,CHURACHANDPUR,23.5,11.7,101,LE,136.5,619.3,-78,LD
DISTRICT,MANIPUR,4,IMPHAL EAST,5.1,9.2,-45,D,347.1,411.4,-16,N
DISTRICT,MANIPUR,5,IMPHAL WEST,20.2,17.7,14,N,445.7,917.2,-51,D
DISTRICT,MANIPUR,6,SENAPATI,0.0,7.6,-100,NR,419.0,417.0,0,N
DISTRICT,MANIPUR,7,TAMENGLONG,1.2,28.5,-96,LD,1118.7,2509.3,-55,D
DISTRICT,MANIPUR,8,THOUBAL,4.2,9.2,-54,D,162.6,411.4,-60,LD
DISTRICT,MANIPUR,9,UKHRUL,1.8,15.9,-89,LD,479.7,603.1,-20,D
STATE,TRIPURA,,,1.8,14.1,-87,LD,685.8,781.4,-12,N
DISTRICT,TRIPURA,1,DHALAI,1.1,17.8,-94,LD,723.2,726.1,0,N
DISTRICT,TRIPURA,2,GOMATI,0.7,15.4,-95,LD,598.9,800.7,-25,D
DISTRICT,TRIPURA,3,KHOWAI,0.9,11.7,-92,LD,749.4,737.1,2,N
DISTRICT,TRIPURA,4,NORTH TRIPURA,7.6,11.0,-31,D,648.2,724.6,-11,N
DISTRICT,TRIPURA,5,SIPAHIJALA,0.8,13.6,-94,LD,616.2,765.5,-20,D
DISTRICT,TRIPURA,6,SOUTH TRIPURA,0.3,14.8,-98,LD,679.0,997.7,-32,D
DISTRICT,TRIPURA,7,UNAKOTI,1.8,11.9,-85,LD,810.8,781.6,4,N
DISTRICT,TRIPURA,8,WEST TRIPURA,0.7,10.8,-93,LD,730.3,691.4,6,N
STATE,NAGALAND,,,9.9,12.5,-20,D,500.4,546.8,-8,N
DISTRICT,NAGALAND,1,DIMAPUR,0.8,15.3,-95,LD,247.2,424.7,-42,D
DISTRICT,NAGALAND,2,KIPHIRE,0.0,7.1,-100,NR,358.6,317.1,13,N
DISTRICT,NAGALAND,3,KOHIMA,7.5,11.6,-35,D,550.9,598.4,-8,N
DISTRICT,NAGALAND,5,MOKOKCHUNG,17.1,20.6,-17,N,853.7,745.9,14,N
DISTRICT,NAGALAND,6,MON,13.5,11.3,19,N,274.3,611.8,-55,D
DISTRICT,NAGALAND,7,PEREN,0.2,9.3,-98,LD,350.3,453.6,-23,D
DISTRICT,NAGALAND,10,WOKHA,16.5,12.9,28,E,565.2,643.8,-12,N
STATE,SHWB & SIKKIM,,,1.9,15.6,-88,LD,993.3,1011.3,-2,N
STATE,WEST BENGAL,,,6.3,13.8,-55,D,690.8,679.2,2,N
DISTRICT,WEST BENGAL,1,ALIPURDUAR,5.1,20.0,-74,LD,1693.8,1709.8,-1,N
DISTRICT,WEST BENGAL,2,COOCH BEHAR,1.8,17.1,-90,LD,1264.4,1285.2,-2,N
DISTRICT,WEST BENGAL,3,DARJEELING,2.4,28.2,-91,LD,1341.8,1496.5,-10,N
DISTRICT,WEST BENGAL,4,JALPAIGURI,1.2,27.5,-96,LD,1344.7,1635.2,-18,N
DISTRICT,WEST BENGAL,5,KALIMPONG,1.3,21.6,-94,LD,1108.3,1303.9,-15,N
DISTRICT,WEST BENGAL,6,MALDA,0.8,8.2,-90,LD,492.0,558.3,-12,N
DISTRICT,WEST BENGAL,7,NORTH DINAJPUR,0.0,9.8,-100,NR,550.6,757.4,-27,D
DISTRICT,WEST BENGAL,8,SOUTH DINAJPUR,3.0,4.9,-39,D,556.2,569.4,-2,N
STATE,SIKKIM,,,2.1,15.1,-86,LD,894.8,885.7,1,N
DISTRICT,SIKKIM,1,GANGTOK,4.5,19.1,-77,LD,1076.4,1181.7,-9,N
DISTRICT,SIKKIM,2,GYALSHING,0.0,20.2,-100,NR,1183.6,938.9,26,E
DISTRICT,SIKKIM,3,MANGAN,2.9,13.5,-79,LD,751.5,818.3,-8,N
DISTRICT,SIKKIM,4,NAMCHI,0.0,13.2,-100,NR,1085.5,872.2,24,E
DISTRICT,SIKKIM,5,Pakyong,0.4,15.3,-98,LD,955.1,847.0,13,N
DISTRICT,SIKKIM,6,Soreng,0.0,20.2,-100,NR,1158.5,938.9,23,E
STATE,GANGETIC WEST BENGAL,,,7.7,13.2,-41,D,580.5,571.8,2,N
DISTRICT,GANGETIC WEST BENGAL,1,BANKURA,13.7,15.7,-13,N,567.6,574.3,-1,N
DISTRICT,GANGETIC WEST BENGAL,2,BIRBHUM,10.1,10.1,0,N,372.9,559.7,-33,D
DISTRICT,GANGETIC WEST BENGAL,3,EAST MIDNAPORE,7.3,12.9,-43,D,839.4,589.2,42,E
DISTRICT,GANGETIC WEST BENGAL,4,HOOGHLY,2.4,12.2,-80,LD,548.3,527.0,4,N
DISTRICT,GANGETIC WEST BENGAL,5,HOWRAH,1.8,17.6,-90,LD,665.7,562.9,18,N
DISTRICT,GANGETIC WEST BENGAL,6,JHARGRAM,6.7,17.6,-62,LD,482.3,568.4,-15,N
DISTRICT,GANGETIC WEST BENGAL,7,KOLKATA,4.7,16.1,-71,LD,690.5,644.9,7,N
DISTRICT,GANGETIC WEST BENGAL,8,MURSHIDABAD,5.9,7.2,-18,N,350.4,508.7,-31,D
DISTRICT,GANGETIC WEST BENGAL,9,NADIA,3.3,9.6,-65,LD,388.9,492.2,-21,D
DISTRICT,GANGETIC WEST BENGAL,10,NORTH 24 PARGANAS,0.4,12.9,-97,LD,733.4,578.4,27,E
DISTRICT,GANGETIC WEST BENGAL,11,PASCHIM BARDHAMAN,4.1,13.3,-69,LD,456.4,538.4,-15,N
DISTRICT,GANGETIC WEST BENGAL,12,PURBA BARDHAMAN,2.4,11.1,-79,LD,491.2,506.6,-3,N
DISTRICT,GANGETIC WEST BENGAL,13,PURULIA,6.3,10.4,-39,D,361.1,531.2,-32,D
DISTRICT,GANGETIC WEST BENGAL,14,SOUTH 24 PARGANAS,4.3,15.5,-72,LD,786.8,708.2,11,N
DISTRICT,GANGETIC WEST BENGAL,15,WEST MIDNAPORE,25.9,17.6,47,E,824.6,568.4,45,E
STATE,ODISHA,,,60.9,10.8,464,LE,709.7,526.4,35,E
DISTRICT,ODISHA,1,ANGUL,109.9,9.6,1045,LE,817.2,514.6,59,E
DISTRICT,ODISHA,2,BALANGIR,143.9,10.4,1283,LE,884.8,509.5,74,LE
DISTRICT,ODISHA,3,BALASORE,39.4,11.1,255,LE,834.3,541.8,54,E
DISTRICT,ODISHA,4,BARGARH,201.7,11.1,1717,LE,1136.1,558.2,104,LE
DISTRICT,ODISHA,5,BHADRAK,11.6,10.3,12,N,738.6,475.6,55,E
DISTRICT,ODISHA,6,BOUDH,152.7,8.1,1785,LE,1246.9,463.6,169,LE
DISTRICT,ODISHA,7,CUTTACK,15.3,10.0,53,E,851.9,503.3,69,LE
DISTRICT,ODISHA,8,DEOGARH,98.4,7.4,1230,LE,689.6,536.8,28,E
DISTRICT,ODISHA,9,DHENKANAL,52.5,8.6,511,LE,915.2,504.1,82,LE
DISTRICT,ODISHA,10,GAJAPATI,4.5,8.3,-45,D,296.4,414.4,-28,D
DISTRICT,ODISHA,11,GANJAM,3.7,7.5,-50,D,344.4,392.6,-12,N
DISTRICT,ODISHA,12,JAGATSINGHPUR,1.8,8.9,-80,LD,786.8,435.1,81,LE
DISTRICT,ODISHA,13,JAJPUR,21.7,9.2,136,LE,763.1,544.6,40,E
DISTRICT,ODISHA,14,JHARSUGUDA,70.5,8.4,739,LE,673.8,542.7,24,E
DISTRICT,ODISHA,15,KALAHANDI,54.8,13.1,318,LE,550.3,647.8,-15,N
DISTRICT,ODISHA,16,KANDHAMAL,49.6,12.1,310,LE,817.5,503.9,62,LE
DISTRICT,ODISHA,17,KENDRAPARA,9.8,10.7,-8,N,887.7,466.4,90,LE
DISTRICT,ODISHA,18,KEONJHARGARH,89.6,8.8,918,LE,846.9,530.1,60,LE
DISTRICT,ODISHA,19,KHURDA,1.0,9.6,-90,LD,656.1,480.3,37,E
DISTRICT,ODISHA,20,KORAPUT,42.8,17.5,144,LE,541.4,553.7,-2,N
DISTRICT,ODISHA,21,MALKANGIRI,51.9,18.2,185,LE,431.8,573.6,-25,D
DISTRICT,ODISHA,22,MAYURBHANJ,30.6,12.1,153,LE,667.3,569.7,17,N
DISTRICT,ODISHA,23,NAWAPARA,119.4,8.7,1272,LE,618.9,486.8,27,E
DISTRICT,ODISHA,24,NAWARANGPUR,25.2,20.3,24,E,407.6,642.8,-37,D
DISTRICT,ODISHA,25,NAYAGARH,12.0,8.7,38,E,682.8,504.6,35,E
DISTRICT,ODISHA,26,PURI,1.0,11.5,-91,LD,746.3,426.0,75,LE
DISTRICT,ODISHA,27,RAYAGADA,29.3,9.2,218,LE,410.9,465.6,-12,N
DISTRICT,ODISHA,28,SAMBALPUR,111.5,8.4,1227,LE,902.9,582.0,55,E
DISTRICT,ODISHA,29,SONEPUR,165.4,8.9,1758,LE,1286.8,534.9,141,LE
DISTRICT,ODISHA,30,SUNDARGARH,42.1,7.5,462,LE,677.4,569.3,19,N
STATE,JHARKHAND,,,14.1,10.9,29,E,343.2,489.2,-30,D
DISTRICT,JHARKHAND,1,BOKARO,7.5,11.8,-37,D,290.8,430.5,-32,D
DISTRICT,JHARKHAND,2,CHATRA,13.3,11.2,19,N,264.7,444.4,-40,D
DISTRICT,JHARKHAND,3,DEOGHAR,11.9,9.3,28,E,192.0,475.1,-60,LD
DISTRICT,JHARKHAND,4,DHANBAD,15.4,15.2,2,N,375.1,510.3,-27,D
DISTRICT,JHARKHAND,5,DUMKA,11.8,11.1,6,N,450.2,507.2,-11,N
DISTRICT,JHARKHAND,6,EAST SINGHBHUM,14.1,13.9,2,N,397.1,520.1,-24,D
DISTRICT,JHARKHAND,7,GARHWA,0.6,9.6,-94,LD,188.8,416.7,-55,D
DISTRICT,JHARKHAND,8,GIRIDIH,12.7,12.8,-1,N,238.4,482.9,-51,D
DISTRICT,JHARKHAND,9,GODDA,17.4,9.8,77,LE,227.0,445.0,-49,D
DISTRICT,JHARKHAND,10,GUMLA,7.4,9.9,-25,D,342.8,516.7,-34,D
DISTRICT,JHARKHAND,11,HAZARIBAG,17.3,12.0,44,E,328.8,505.3,-35,D
DISTRICT,JHARKHAND,12,JAMTARA,11.3,11.3,0,N,377.1,526.2,-28,D
DISTRICT,JHARKHAND,13,KHUNTI,8.3,10.2,-19,N,432.3,522.1,-17,N
DISTRICT,JHARKHAND,14,KODERMA,8.5,8.4,2,N,199.6,422.8,-53,D
DISTRICT,JHARKHAND,15,LATEHAR,9.5,13.1,-28,D,346.5,494.9,-30,D
DISTRICT,JHARKHAND,16,LOHARDAGA,28.9,10.6,173,LE,344.3,495.6,-31,D
DISTRICT,JHARKHAND,17,PAKUR,8.2,9.8,-16,N,211.4,568.9,-63,LD
DISTRICT,JHARKHAND,18,PALAMU,7.4,10.6,-31,D,207.5,379.3,-45,D
DISTRICT,JHARKHAND,19,RAMGARH,13.0,9.4,38,E,330.6,494.9,-33,D
DISTRICT,JHARKHAND,20,RANCHI,22.2,9.8,126,LE,374.5,503.7,-26,D
DISTRICT,JHARKHAND,21,SAHIBGANJ,23.3,9.6,143,LE,25.4,580.3,-96,LD
DISTRICT,JHARKHAND,22,SERAIKELA-KHARSAWAN,10.0,10.6,-6,N,473.2,480.8,-2,N
DISTRICT,JHARKHAND,23,SIMDEGA,18.2,12.0,52,E,577.2,639.7,-10,N
DISTRICT,JHARKHAND,24,WEST SINGHBHUM,23.2,10.1,130,LE,493.2,472.0,5,N
STATE,BIHAR,,,2.5,11.2,-78,LD,284.1,485.4,-41,D
DISTRICT,BIHAR,1,ARARIA,1.0,10.5,-90,LD,534.4,723.0,-26,D
DISTRICT,BIHAR,2,ARWAL,3.5,8.2,-57,D,161.6,331.0,-51,D
DISTRICT,BIHAR,3,AURANGABAD,4.2,13.2,-68,LD,234.7,406.8,-42,D
DISTRICT,BIHAR,4,BANKA,5.0,9.5,-48,D,166.3,411.4,-60,LD
DISTRICT,BIHAR,5,BEGUSARAI,0.2,15.6,-99,LD,300.0,473.2,-37,D
DISTRICT,BIHAR,6,BHABUA,5.1,11.3,-55,D,165.7,384.3,-57,D
DISTRICT,BIHAR,7,BHAGALPUR,0.4,9.4,-96,LD,186.3,472.9,-61,LD
DISTRICT,BIHAR,8,BHOJPUR,6.6,12.7,-48,D,204.3,407.8,-50,D
DISTRICT,BIHAR,9,BUXAR,2.6,10.8,-76,LD,289.5,367.9,-21,D
DISTRICT,BIHAR,10,DARBHANGA,1.6,11.2,-86,LD,211.3,439.2,-52,D
DISTRICT,BIHAR,11,EAST CHAMPARAN,0.0,11.3,-100,NR,308.9,518.2,-40,D
DISTRICT,BIHAR,12,GAYA,2.4,11.1,-78,LD,200.4,401.1,-50,D
DISTRICT,BIHAR,13,GOPALGANJ,0.9,11.6,-92,LD,333.9,465.1,-28,D
DISTRICT,BIHAR,14,JAHANABAD,6.5,11.4,-43,D,145.4,396.6,-63,LD
DISTRICT,BIHAR,15,JAMUI,6.0,6.8,-12,N,199.6,449.6,-56,D
DISTRICT,BIHAR,16,KATIHAR,3.9,6.9,-43,D,320.9,541.2,-41,D
DISTRICT,BIHAR,17,KHAGARIA,0.0,7.6,-100,NR,364.1,473.1,-23,D
DISTRICT,BIHAR,18,KISHANGANJ,1.8,12.4,-85,LD,718.6,910.3,-21,D
DISTRICT,BIHAR,19,LAKHISARAI,2.7,11.9,-77,LD,375.9,418.1,-10,N
DISTRICT,BIHAR,20,MADHEPURA,0.8,10.1,-92,LD,310.7,511.9,-39,D
DISTRICT,BIHAR,21,MADHUBANI,0.0,9.3,-100,NR,310.5,500.4,-38,D
DISTRICT,BIHAR,22,MUNGER,0.0,13.8,-100,NR,277.4,497.2,-44,D
DISTRICT,BIHAR,23,MUZAFFARPUR,2.2,11.6,-81,LD,221.2,469.3,-53,D
DISTRICT,BIHAR,24,NALANDA,5.9,14.8,-60,LD,215.5,410.9,-48,D
DISTRICT,BIHAR,25,NAWADA,4.4,9.6,-54,D,222.3,392.6,-43,D
DISTRICT,BIHAR,26,PATNA,1.6,13.5,-88,LD,213.2,431.7,-51,D
DISTRICT,BIHAR,27,PURNEA,1.1,10.0,-89,LD,402.7,726.7,-45,D
DISTRICT,BIHAR,28,ROHTAS,6.5,12.4,-48,D,205.7,391.6,-47,D
DISTRICT,BIHAR,29,SAHARSA,1.9,9.8,-81,LD,262.3,549.7,-52,D
DISTRICT,BIHAR,30,SAMASTIPUR,1.4,12.3,-89,LD,218.4,450.2,-51,D
DISTRICT,BIHAR,31,SARAN,1.3,12.4,-90,LD,231.0,429.3,-46,D
DISTRICT,BIHAR,32,SHEIKHPURA,5.2,11.4,-54,D,233.1,413.3,-44,D
DISTRICT,BIHAR,33,SHEOHAR,0.0,8.4,-100,NR,251.2,518.8,-52,D
DISTRICT,BIHAR,34,SITAMARHI,0.0,13.4,-100,NR,199.8,537.9,-63,LD
DISTRICT,BIHAR,35,SIWAN,0.5,12.6,-96,LD,417.9,424.2,-1,N
DISTRICT,BIHAR,36,SUPAUL,0.0,10.1,-100,NR,469.5,575.2,-18,N
DISTRICT,BIHAR,37,VAISHALI,3.4,14.6,-77,LD,273.5,444.4,-38,D
DISTRICT,BIHAR,38,WEST CHAMPARAN,2.1,11.7,-82,LD,421.5,609.0,-31,D
STATE,UTTAR PRADESH,,,8.4,9.3,-10,N,260.0,342.8,-24,D
STATE,WEST UTTAR PRADESH,,,12.0,8.7,38,E,269.2,304.2,-12,N
DISTRICT,WEST UTTAR PRADESH,1,AGRA,16.3,4.9,232,LE,229.6,228.5,0,N
DISTRICT,WEST UTTAR PRADESH,2,ALIGARH,26.4,9.4,180,LE,159.3,257.4,-38,D
DISTRICT,WEST UTTAR PRADESH,3,AMROHA,13.0,11.3,15,N,148.3,380.5,-61,LD
DISTRICT,WEST UTTAR PRADESH,4,AURAIYA,3.8,6.9,-45,D,242.5,222.0,9,N
DISTRICT,WEST UTTAR PRADESH,5,BADAUN,5.3,9.4,-44,D,329.0,311.8,6,N
DISTRICT,WEST UTTAR PRADESH,6,BAGHPAT,25.3,3.4,645,LE,251.0,228.1,10,N
DISTRICT,WEST UTTAR PRADESH,7,BAREILLY,2.6,10.4,-75,LD,305.6,371.7,-18,N
DISTRICT,WEST UTTAR PRADESH,8,BIJNOR,35.7,10.9,228,LE,422.2,424.8,-1,N
DISTRICT,WEST UTTAR PRADESH,9,BULANDSHAHAR,10.3,6.2,66,LE,225.8,242.3,-7,N
DISTRICT,WEST UTTAR PRADESH,10,ETAH,0.0,5.2,-100,NR,315.5,214.8,47,E
DISTRICT,WEST UTTAR PRADESH,11,ETAWAH,3.3,8.0,-58,D,233.6,240.6,-3,N
DISTRICT,WEST UTTAR PRADESH,12,FIROZABAD,0.0,5.7,-100,NR,302.6,248.0,22,E
DISTRICT,WEST UTTAR PRADESH,13,GAUTAM BUDDHA NAGAR,0.0,2.8,-100,NR,209.8,199.2,5,N
DISTRICT,WEST UTTAR PRADESH,14,GHAZIABAD,7.8,2.8,177,LE,80.0,200.8,-60,LD
DISTRICT,WEST UTTAR PRADESH,15,HAMIRPUR,0.0,7.8,-100,NR,314.2,301.2,4,N
DISTRICT,WEST UTTAR PRADESH,16,HAPUR,36.5,4.0,813,LE,215.5,289.5,-26,D
DISTRICT,WEST UTTAR PRADESH,17,HATHRAS,43.5,6.2,602,LE,316.2,244.3,29,E
DISTRICT,WEST UTTAR PRADESH,18,JALAUN,8.0,11.7,-32,D,181.2,274.3,-34,D
DISTRICT,WEST UTTAR PRADESH,19,JHANSI,1.0,9.2,-89,LD,141.6,319.5,-56,D
DISTRICT,WEST UTTAR PRADESH,20,KASGANJ,0.0,8.8,-100,NR,228.0,291.3,-22,D
DISTRICT,WEST UTTAR PRADESH,21,LALITPUR,0.4,12.1,-97,LD,314.0,367.4,-15,N
DISTRICT,WEST UTTAR PRADESH,22,MAHOBA,0.0,8.0,-100,NR,149.4,250.6,-40,D
DISTRICT,WEST UTTAR PRADESH,23,MAINPURI,4.2,4.2,-1,N,127.4,288.3,-56,D
DISTRICT,WEST UTTAR PRADESH,24,MATHURA,2.5,6.2,-60,LD,147.5,222.7,-34,D
DISTRICT,WEST UTTAR PRADESH,25,MEERUT,64.2,5.5,1067,LE,570.3,290.1,97,LE
DISTRICT,WEST UTTAR PRADESH,26,MORADABAD,35.2,12.1,191,LE,321.2,395.4,-19,N
DISTRICT,WEST UTTAR PRADESH,27,MUZAFFARNAGAR,41.6,8.7,378,LE,575.6,306.0,88,LE
DISTRICT,WEST UTTAR PRADESH,28,PILIBHIT,0.0,11.0,-100,NR,104.6,408.3,-74,LD
DISTRICT,WEST UTTAR PRADESH,29,RAMPUR,0.9,14.5,-94,LD,239.5,317.2,-25,D
DISTRICT,WEST UTTAR PRADESH,30,SAHARANPUR,0.6,7.4,-92,LD,269.8,357.6,-25,D
DISTRICT,WEST UTTAR PRADESH,31,SAMBHAL,19.2,10.4,84,LE,471.0,308.5,53,E
DISTRICT,WEST UTTAR PRADESH,32,SHAHJAHANPUR,3.2,13.5,-77,LD,313.2,378.0,-17,N
DISTRICT,WEST UTTAR PRADESH,33,SHAMLI,0.3,5.6,-94,LD,90.0,255.6,-65,LD
STATE,EAST UTTAR PRADESH,,,5.9,9.8,-40,D,253.6,370.4,-32,D
DISTRICT,EAST UTTAR PRADESH,1,AMBEDKAR NAGAR,2.6,11.1,-77,LD,259.1,406.1,-36,D
